ID,continente,tipo_producto,canal_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades, precio_unidad, costo_unidad, venta_total, costo_total, beneficio_total, %_ganancia
3109,Centroamérica y Caribe,Bebida,Online,Baja,9/10/2021,310959708,10/12/2021,8743, $  37.01 , $  24.80 ," $  323,587.17 "," $  216,793.18 "," $  106,794.00 ",33.00%
3458,Europa,Bebida,Offline,Baja,6/27/2021,345889794,7/25/2021,5331, $  37.01 , $  24.80 ," $  197,305.64 "," $  132,188.54 "," $  65,117.10 ",33.00%
6585,África,Frutas,Online,Alta,4/15/2020,658513057,5/23/2020,7502, $  7.28 , $  5.40 ," $  54,595.05 "," $  40,492.80 "," $  14,102.26 ",25.83%
5285,Europa,Material de oficina,Online,Media,3/28/2021,528565824,4/3/2021,3228, $  507.94 , $  409.47 ," $  1,639,642.59 "," $  1,321,765.29 "," $  317,877.30 ",19.39%
2060,Asia,Material de oficina,Online,Alta,9/28/2020,206096923,10/15/2020,7514, $  507.94 , $  409.47 ," $  3,816,689.71 "," $  3,076,748.56 "," $  739,941.15 ",19.39%
4614,Australia y Oceanía,Ropa,Online,Baja,4/25/2021,461467683,5/11/2021,7397, $  85.24 , $  27.96 ," $  630,508.44 "," $  206,784.61 "," $  423,723.83 ",67.20%
3353,Centroamérica y Caribe,Bebida,Online,Alta,8/4/2021,335351932,9/13/2021,6944, $  37.01 , $  24.80 ," $  257,004.38 "," $  172,184.81 "," $  84,819.57 ",33.00%
2887,África,Verduras,Online,Media,8/10/2020,288735997,9/14/2020,2253, $  120.17 , $  70.93 ," $  270,735.80 "," $  159,794.93 "," $  110,940.87 ",40.98%
8529,Europa,Cuidado personal,Offline,Crítica,2/3/2022,852918708,3/14/2022,6454, $  63.75 , $  44.20 ," $  411,438.63 "," $  285,283.58 "," $  126,155.05 ",30.66%
3795,África,Snacks,Offline,Crítica,8/3/2021,379511392,8/3/2021,4709, $  119.01 , $  76.00 ," $  560,429.39 "," $  357,899.07 "," $  202,530.32 ",36.14%
8904,Asia,Verduras,Offline,Media,3/16/2022,890437877,3/24/2022,9210, $  120.17 , $  70.93 ," $  1,106,736.23 "," $  653,222.93 "," $  453,513.29 ",40.98%
4279,Europa,Frutas,Offline,Alta,9/21/2021,427934491,10/4/2021,4180, $  7.28 , $  5.40 ," $  30,419.53 "," $  22,561.97 "," $  7,857.56 ",25.83%
7045,Asia,Doméstico,Offline,Alta,8/13/2022,704550063,8/18/2022,875, $  521.25 , $  391.98 ," $  456,094.28 "," $  342,983.55 "," $  113,110.73 ",24.80%
3531,Australia y Oceanía,Cárnicos,Online,Crítica,1/16/2022,353145921,2/23/2022,2580, $  329.07 , $  284.46 ," $  849,011.44 "," $  733,902.16 "," $  115,109.28 ",13.56%
7768,África,Snacks,Online,Media,11/9/2021,776895892,11/9/2021,9614, $  119.01 , $  76.00 ," $  1,144,185.21 "," $  730,694.76 "," $  413,490.45 ",36.14%
2992,Centroamérica y Caribe,Verduras,Online,Crítica,6/14/2021,299286305,8/3/2021,4323, $  120.17 , $  70.93 ," $  519,481.08 "," $  306,610.50 "," $  212,870.57 ",40.98%
9141,Centroamérica y Caribe,Snacks,Online,Alta,1/17/2022,914115989,2/12/2022,6090, $  119.01 , $  76.00 ," $  724,785.52 "," $  462,859.49 "," $  261,926.03 ",36.14%
6354,África,Alimento infantil,Offline,Crítica,5/30/2022,635496270,7/5/2022,6323, $  199.12 , $  124.35 ," $  1,259,025.64 "," $  786,249.87 "," $  472,775.77 ",37.55%
2478,África,Cárnicos,Offline,Alta,4/13/2020,247850978,5/8/2020,3467, $  329.07 , $  284.46 ," $  1,140,900.25 "," $  986,216.58 "," $  154,683.67 ",13.56%
1559,Australia y Oceanía,Ropa,Offline,Baja,5/21/2022,155916440,7/10/2022,7994, $  85.24 , $  27.96 ," $  681,395.77 "," $  223,473.87 "," $  457,921.90 ",67.20%
8347,Europa,Verduras,Offline,Baja,2/11/2020,834741485,2/17/2020,7410, $  120.17 , $  70.93 ," $  890,435.99 "," $  525,557.21 "," $  364,878.77 ",40.98%
5796,Australia y Oceanía,Cárnicos,Online,Baja,6/2/2022,579687440,6/5/2022,1250, $  329.07 , $  284.46 ," $  411,342.75 "," $  355,572.75 "," $  55,770.00 ",13.56%
4564,África,Cuidado personal,Online,Alta,1/27/2020,456428134,3/6/2020,6083, $  63.75 , $  44.20 ," $  387,787.60 "," $  268,884.42 "," $  118,903.18 ",30.66%
2509,África,Snacks,Offline,Media,5/27/2021,250949895,6/19/2021,505, $  119.01 , $  76.00 ," $  60,101.26 "," $  38,381.62 "," $  21,719.65 ",36.14%
7195,Centroamérica y Caribe,Verduras,Online,Baja,4/9/2022,719551551,4/14/2022,149, $  120.17 , $  70.93 ," $  17,904.85 "," $  10,567.88 "," $  7,336.97 ",40.98%
4388,Europa,Cosméticos,Online,Crítica,10/20/2021,438844430,12/7/2021,2674, $  341.02 , $  205.40 ," $  911,876.78 "," $  549,232.65 "," $  362,644.14 ",39.77%
7557,África,Verduras,Online,Crítica,12/15/2020,755752360,2/3/2021,2773, $  120.17 , $  70.93 ," $  333,222.54 "," $  196,676.13 "," $  136,546.40 ",40.98%
8375,África,Ropa,Online,Crítica,2/1/2021,837511670,2/28/2021,7169, $  85.24 , $  27.96 ," $  611,074.09 "," $  200,410.83 "," $  410,663.26 ",67.20%
8216,África,Cosméticos,Offline,Media,7/12/2022,821671187,8/11/2022,9619, $  341.02 , $  205.40 ," $  3,280,232.90 "," $  1,975,717.59 "," $  1,304,515.31 ",39.77%
4660,Europa,Verduras,Online,Media,4/17/2020,466092240,5/13/2020,5906, $  120.17 , $  70.93 ," $  709,705.12 "," $  418,885.41 "," $  290,819.71 ",40.98%
4989,África,Alimento infantil,Offline,Media,8/31/2022,498948657,9/16/2022,8850, $  199.12 , $  124.35 ," $  1,762,197.84 "," $  1,100,476.26 "," $  661,721.58 ",37.55%
3687,Europa,Doméstico,Online,Baja,3/5/2021,368726766,3/24/2021,3299, $  521.25 , $  391.98 ," $  1,719,605.73 "," $  1,293,145.98 "," $  426,459.75 ",24.80%
4942,Centroamérica y Caribe,Bebida,Offline,Baja,8/15/2020,494225394,9/24/2020,1132, $  37.01 , $  24.80 ," $  41,896.45 "," $  28,069.30 "," $  13,827.15 ",33.00%
9145,África,Cosméticos,Offline,Baja,6/25/2020,914555871,8/11/2020,6261, $  341.02 , $  205.40 ," $  2,135,101.18 "," $  1,285,993.12 "," $  849,108.05 ",39.77%
8391,Australia y Oceanía,Ropa,Online,Media,1/28/2022,839142024,3/15/2022,9627, $  85.24 , $  27.96 ," $  820,590.08 "," $  269,124.71 "," $  551,465.37 ",67.20%
8977,Norteamérica,Bebida,Online,Media,5/26/2021,897720181,6/2/2021,4206, $  37.01 , $  24.80 ," $  155,668.27 "," $  104,292.82 "," $  51,375.45 ",33.00%
8903,Asia,Bebida,Offline,Crítica,12/30/2021,890339171,2/9/2022,1, $  37.01 , $  24.80 , $  37.01 , $  24.80 , $  12.21 ,33.00%
2373,Asia,Snacks,Offline,Baja,2/7/2022,237360322,2/24/2022,9049, $  119.01 , $  76.00 ," $  1,076,943.21 "," $  687,752.96 "," $  389,190.25 ",36.14%
2294,Europa,Ropa,Online,Alta,10/11/2021,229457461,11/26/2021,417, $  85.24 , $  27.96 ," $  35,544.41 "," $  11,657.32 "," $  23,887.09 ",67.20%
8776,Asia,Cuidado personal,Online,Media,6/28/2021,877616918,6/28/2021,5203, $  63.75 , $  44.20 ," $  331,688.13 "," $  229,986.13 "," $  101,702.00 ",30.66%
4631,África,Verduras,Offline,Baja,9/2/2020,463137519,10/14/2020,1539, $  120.17 , $  70.93 ," $  184,936.71 "," $  109,154.19 "," $  75,782.51 ",40.98%
4876,Asia,Cuidado personal,Online,Crítica,1/10/2022,487630593,2/25/2022,9584, $  63.75 , $  44.20 ," $  610,974.25 "," $  423,637.72 "," $  187,336.53 ",30.66%
7230,Asia,Verduras,Online,Crítica,7/3/2021,723019969,7/27/2021,6531, $  120.17 , $  70.93 ," $  784,809.37 "," $  463,213.79 "," $  321,595.58 ",40.98%
5615,África,Alimento infantil,Online,Media,3/6/2021,561541974,3/10/2021,1604, $  199.12 , $  124.35 ," $  319,385.91 "," $  199,453.55 "," $  119,932.36 ",37.55%
3657,África,Verduras,Online,Alta,2/4/2022,365745437,2/4/2022,1057, $  120.17 , $  70.93 ," $  127,016.31 "," $  74,968.15 "," $  52,048.16 ",40.98%
1184,África,Doméstico,Offline,Alta,11/4/2022,118491685,12/14/2022,3178, $  521.25 , $  391.98 ," $  1,656,534.41 "," $  1,245,716.25 "," $  410,818.15 ",24.80%
7729,África,Doméstico,Online,Alta,12/25/2020,772954547,2/3/2021,3282, $  521.25 , $  391.98 ," $  1,710,744.47 "," $  1,286,482.30 "," $  424,262.17 ",24.80%
2026,Europa,Verduras,Online,Media,3/13/2020,202620351,4/11/2020,8719, $  120.17 , $  70.93 ," $  1,047,734.33 "," $  618,398.56 "," $  429,335.77 ",40.98%
8512,Centroamérica y Caribe,Frutas,Offline,Baja,4/12/2020,851287925,5/6/2020,3869, $  7.28 , $  5.40 ," $  28,156.26 "," $  20,883.31 "," $  7,272.95 ",25.83%
2830,África,Verduras,Offline,Crítica,6/5/2021,283068597,6/13/2021,5143, $  120.17 , $  70.93 ," $  618,017.85 "," $  364,769.33 "," $  253,248.52 ",40.98%
6323,Europa,Bebida,Offline,Media,10/23/2022,632386195,12/12/2022,5983, $  37.01 , $  24.80 ," $  221,436.81 "," $  148,355.66 "," $  73,081.15 ",33.00%
9539,Asia,Snacks,Online,Crítica,2/20/2021,953977048,3/22/2021,1863, $  119.01 , $  76.00 ," $  221,720.10 "," $  141,593.96 "," $  80,126.14 ",36.14%
3728,Europa,Cosméticos,Online,Baja,9/4/2020,372889983,9/25/2020,5287, $  341.02 , $  205.40 ," $  1,802,951.59 "," $  1,085,936.05 "," $  717,015.54 ",39.77%
3344,Europa,Ropa,Offline,Media,5/15/2020,334486329,5/22/2020,793, $  85.24 , $  27.96 ," $  67,594.05 "," $  22,168.47 "," $  45,425.58 ",67.20%
5544,África,Verduras,Offline,Media,12/29/2020,554439914,1/8/2021,9946, $  120.17 , $  70.93 ," $  1,195,178.99 "," $  705,424.03 "," $  489,754.96 ",40.98%
3687,Centroamérica y Caribe,Doméstico,Online,Media,11/15/2020,368737065,12/1/2020,6347, $  521.25 , $  391.98 ," $  3,308,377.56 "," $  2,487,904.68 "," $  820,472.88 ",24.80%
9836,África,Material de oficina,Online,Baja,2/28/2020,983676612,4/18/2020,624, $  507.94 , $  409.47 ," $  316,956.93 "," $  255,508.53 "," $  61,448.40 ",19.39%
5258,África,Cereales,Online,Media,4/6/2022,525869882,5/22/2022,5439, $  160.45 , $  91.35 ," $  872,665.79 "," $  496,829.81 "," $  375,835.99 ",43.07%
7922,Europa,Frutas,Offline,Alta,12/28/2020,792240703,1/29/2021,484, $  7.28 , $  5.40 ," $  3,522.26 "," $  2,612.44 ", $  909.82 ,25.83%
5000,Europa,Cereales,Offline,Alta,12/30/2021,500025403,2/15/2022,7483, $  160.45 , $  91.35 ," $  1,200,617.42 "," $  683,540.62 "," $  517,076.80 ",43.07%
2367,África,Frutas,Online,Baja,4/25/2021,236772811,5/11/2021,5191, $  7.28 , $  5.40 ," $  37,776.98 "," $  28,018.94 "," $  9,758.04 ",25.83%
2103,Europa,Doméstico,Online,Media,2/11/2021,210344254,3/15/2021,4394, $  521.25 , $  391.98 ," $  2,290,375.14 "," $  1,722,365.39 "," $  568,009.74 ",24.80%
6989,África,Ropa,Online,Crítica,7/12/2022,698913562,8/2/2022,2909, $  85.24 , $  27.96 ," $  247,958.51 "," $  81,321.68 "," $  166,636.83 ",67.20%
7009,Australia y Oceanía,Verduras,Online,Media,5/17/2021,700967061,6/13/2021,585, $  120.17 , $  70.93 ," $  70,297.58 "," $  41,491.36 "," $  28,806.22 ",40.98%
1853,África,Ropa,Offline,Baja,1/8/2021,185303580,2/7/2021,4302, $  85.24 , $  27.96 ," $  366,695.60 "," $  120,263.27 "," $  246,432.33 ",67.20%
5410,Centroamérica y Caribe,Cuidado personal,Online,Alta,5/20/2022,541034448,6/11/2022,2971, $  63.75 , $  44.20 ," $  189,399.47 "," $  131,325.92 "," $  58,073.54 ",30.66%
5275,Europa,Alimento infantil,Offline,Baja,6/25/2022,527583491,7/31/2022,2534, $  199.12 , $  124.35 ," $  504,566.03 "," $  315,096.82 "," $  189,469.21 ",37.55%
3246,Centroamérica y Caribe,Cuidado personal,Offline,Crítica,8/9/2021,324687039,8/25/2021,965, $  63.75 , $  44.20 ," $  61,518.17 "," $  42,655.51 "," $  18,862.66 ",30.66%
1823,Europa,Cosméticos,Online,Media,11/13/2021,182393920,12/31/2021,3269, $  341.02 , $  205.40 ," $  1,114,781.30 "," $  671,444.10 "," $  443,337.20 ",39.77%
8710,Asia,Frutas,Offline,Crítica,1/29/2020,871065461,2/23/2020,6482, $  7.28 , $  5.40 ," $  47,172.11 "," $  34,987.24 "," $  12,184.86 ",25.83%
5313,África,Material de oficina,Offline,Alta,7/31/2020,531375491,9/3/2020,4671, $  507.94 , $  409.47 ," $  2,372,605.49 "," $  1,912,628.76 "," $  459,976.73 ",19.39%
5243,Centroamérica y Caribe,Cereales,Offline,Baja,6/1/2022,524310338,6/23/2022,3935, $  160.45 , $  91.35 ," $  631,355.01 "," $  359,445.72 "," $  271,909.29 ",43.07%
4811,Centroamérica y Caribe,Snacks,Offline,Alta,9/23/2020,481168830,10/20/2020,7404, $  119.01 , $  76.00 ," $  881,167.81 "," $  562,727.69 "," $  318,440.12 ",36.14%
5535,África,Doméstico,Online,Media,7/5/2022,553562295,8/22/2022,239, $  521.25 , $  391.98 ," $  124,578.89 "," $  93,683.51 "," $  30,895.39 ",24.80%
9634,África,Cereales,Offline,Crítica,4/11/2022,963414561,5/4/2022,4633, $  160.45 , $  91.35 ," $  743,346.32 "," $  423,205.09 "," $  320,141.23 ",43.07%
6529,Centroamérica y Caribe,Cereales,Online,Baja,9/5/2020,652961957,9/7/2020,4808, $  160.45 , $  91.35 ," $  771,424.37 "," $  439,190.61 "," $  332,233.76 ",43.07%
4347,África,Snacks,Online,Crítica,3/11/2020,434753310,4/7/2020,2021, $  119.01 , $  76.00 ," $  240,524.06 "," $  153,602.47 "," $  86,921.59 ",36.14%
7416,Europa,Cosméticos,Online,Baja,10/29/2020,741649949,12/18/2020,9556, $  341.02 , $  205.40 ," $  3,258,748.90 "," $  1,962,777.55 "," $  1,295,971.34 ",39.77%
2768,Europa,Frutas,Offline,Baja,8/1/2021,276825702,8/11/2021,7732, $  7.28 , $  5.40 ," $  56,268.86 "," $  41,734.24 "," $  14,534.61 ",25.83%
9637,Australia y Oceanía,Doméstico,Online,Media,11/6/2021,963766896,11/21/2021,8896, $  521.25 , $  391.98 ," $  4,637,045.34 "," $  3,487,064.76 "," $  1,149,980.58 ",24.80%
2962,Australia y Oceanía,Material de oficina,Online,Baja,11/6/2022,296272361,11/11/2022,2430, $  507.94 , $  409.47 ," $  1,234,303.43 "," $  995,009.18 "," $  239,294.25 ",19.39%
7884,Asia,Alimento infantil,Offline,Crítica,6/28/2020,788453423,8/4/2020,9744, $  199.12 , $  124.35 ," $  1,940,209.69 "," $  1,211,643.01 "," $  728,566.68 ",37.55%
5247,Europa,Cereales,Offline,Media,2/3/2021,524733912,2/8/2021,9280, $  160.45 , $  91.35 ," $  1,488,938.88 "," $  847,689.02 "," $  641,249.86 ",43.07%
8098,Australia y Oceanía,Frutas,Online,Media,10/18/2022,809850156,11/4/2022,1513, $  7.28 , $  5.40 ," $  11,010.71 "," $  8,166.57 "," $  2,844.14 ",25.83%
3188,Australia y Oceanía,Snacks,Offline,Baja,9/18/2022,318850982,10/6/2022,3946, $  119.01 , $  76.00 ," $  469,622.93 "," $  299,908.63 "," $  169,714.30 ",36.14%
9470,África,Frutas,Offline,Alta,3/23/2021,947097718,4/10/2021,6116, $  7.28 , $  5.40 ," $  44,508.58 "," $  33,011.72 "," $  11,496.86 ",25.83%
1602,Australia y Oceanía,Bebida,Online,Alta,7/14/2020,160264194,7/28/2020,4591, $  37.01 , $  24.80 ," $  169,917.50 "," $  113,839.35 "," $  56,078.15 ",33.00%
4443,Asia,Snacks,Offline,Crítica,5/23/2020,444336736,6/9/2020,7969, $  119.01 , $  76.00 ," $  948,409.82 "," $  605,669.50 "," $  342,740.31 ",36.14%
7556,Asia,Verduras,Online,Baja,5/19/2022,755614173,6/14/2022,1880, $  120.17 , $  70.93 ," $  225,913.58 "," $  133,339.75 "," $  92,573.83 ",40.98%
5707,África,Verduras,Offline,Media,10/6/2022,570707833,10/7/2022,3985, $  120.17 , $  70.93 ," $  478,864.70 "," $  282,637.72 "," $  196,226.98 ",40.98%
3365,Europa,Bebida,Offline,Alta,7/2/2022,336541545,8/18/2022,8977, $  37.01 , $  24.80 ," $  332,247.75 "," $  222,595.49 "," $  109,652.26 ",33.00%
1203,África,Snacks,Offline,Crítica,2/3/2020,120351636,2/26/2020,3578, $  119.01 , $  76.00 ," $  425,826.37 "," $  271,939.45 "," $  153,886.92 ",36.14%
9596,África,Cereales,Online,Crítica,7/30/2021,959686934,9/2/2021,1545, $  160.45 , $  91.35 ," $  247,889.07 "," $  141,129.26 "," $  106,759.81 ",43.07%
8124,Europa,Frutas,Online,Baja,12/25/2021,812408769,2/8/2022,8663, $  7.28 , $  5.40 ," $  63,044.12 "," $  46,759.41 "," $  16,284.71 ",25.83%
4066,África,Frutas,Online,Media,1/3/2021,406690967,1/11/2021,7749, $  7.28 , $  5.40 ," $  56,392.57 "," $  41,826.00 "," $  14,566.57 ",25.83%
9910,Europa,Verduras,Online,Media,8/14/2021,991019856,9/25/2021,3653, $  120.17 , $  70.93 ," $  438,969.32 "," $  259,090.49 "," $  179,878.83 ",40.98%
2841,África,Verduras,Offline,Alta,1/15/2020,284194266,1/16/2020,8254, $  120.17 , $  70.93 ," $  991,856.77 "," $  585,418.25 "," $  406,438.52 ",40.98%
1253,Europa,Material de oficina,Online,Alta,6/20/2021,125325524,6/24/2021,5463, $  507.94 , $  409.47 ," $  2,774,896.98 "," $  2,236,928.05 "," $  537,968.93 ",19.39%
6238,Australia y Oceanía,Cosméticos,Offline,Baja,7/2/2021,623837459,7/10/2021,6222, $  341.02 , $  205.40 ," $  2,121,801.55 "," $  1,277,982.62 "," $  843,818.93 ",39.77%
6094,Europa,Doméstico,Offline,Media,11/8/2021,609466397,12/10/2021,3506, $  521.25 , $  391.98 ," $  1,827,504.60 "," $  1,374,286.09 "," $  453,218.52 ",24.80%
7822,Asia,Frutas,Offline,Baja,5/10/2020,782261168,6/15/2020,7318, $  7.28 , $  5.40 ," $  53,256.01 "," $  39,499.64 "," $  13,756.38 ",25.83%
5625,África,Bebida,Offline,Media,12/15/2020,562583100,1/24/2021,9696, $  37.01 , $  24.80 ," $  358,858.66 "," $  240,423.96 "," $  118,434.70 ",33.00%
3411,Asia,Snacks,Offline,Alta,11/9/2020,341106021,11/12/2020,9707, $  119.01 , $  76.00 ," $  1,155,253.37 "," $  737,763.06 "," $  417,490.30 ",36.14%
1288,Asia,Bebida,Online,Alta,7/11/2020,128816258,7/12/2020,8448, $  37.01 , $  24.80 ," $  312,668.93 "," $  209,478.30 "," $  103,190.63 ",33.00%
9070,África,Cereales,Offline,Media,4/4/2022,907012641,5/19/2022,4051, $  160.45 , $  91.35 ," $  649,966.75 "," $  370,041.84 "," $  279,924.91 ",43.07%
5773,Asia,Alimento infantil,Online,Crítica,3/5/2020,577306497,3/12/2020,6676, $  199.12 , $  124.35 ," $  1,329,314.44 "," $  830,144.58 "," $  499,169.86 ",37.55%
7116,África,Doméstico,Offline,Crítica,8/31/2021,711621654,9/2/2021,3516, $  521.25 , $  391.98 ," $  1,832,717.11 "," $  1,378,205.90 "," $  454,511.21 ",24.80%
7021,África,Material de oficina,Online,Media,3/23/2020,702194440,3/30/2020,3794, $  507.94 , $  409.47 ," $  1,927,138.78 "," $  1,553,524.63 "," $  373,614.15 ",19.39%
9115,Europa,Cereales,Offline,Baja,8/14/2022,911573684,9/19/2022,3765, $  160.45 , $  91.35 ," $  604,079.19 "," $  343,916.94 "," $  260,162.25 ",43.07%
4226,África,Bebida,Offline,Baja,9/19/2021,422620713,10/5/2021,1715, $  37.01 , $  24.80 ," $  63,473.87 "," $  42,525.48 "," $  20,948.38 ",33.00%
1885,Asia,Doméstico,Online,Crítica,10/18/2020,188509356,10/31/2020,2963, $  521.25 , $  391.98 ," $  1,544,465.53 "," $  1,161,440.30 "," $  383,025.23 ",24.80%
7827,Europa,Verduras,Online,Media,9/7/2020,782725942,9/15/2020,4855, $  120.17 , $  70.93 ," $  583,409.81 "," $  344,342.82 "," $  239,067.00 ",40.98%
1490,Centroamérica y Caribe,Material de oficina,Online,Crítica,3/4/2021,149069297,3/22/2021,1772, $  507.94 , $  409.47 ," $  900,076.41 "," $  725,578.71 "," $  174,497.70 ",19.39%
3516,África,Bebida,Online,Media,6/16/2022,351650750,7/9/2022,126, $  37.01 , $  24.80 ," $  4,663.39 "," $  3,124.32 "," $  1,539.06 ",33.00%
8248,África,Cereales,Online,Media,11/6/2020,824894130,12/20/2020,3359, $  160.45 , $  91.35 ," $  538,938.11 "," $  306,830.54 "," $  232,107.57 ",43.07%
6235,Centroamérica y Caribe,Bebida,Online,Alta,8/21/2021,623535764,9/1/2021,6944, $  37.01 , $  24.80 ," $  257,004.38 "," $  172,184.81 "," $  84,819.57 ",33.00%
6726,África,Verduras,Online,Media,7/5/2020,672624480,8/22/2020,3386, $  120.17 , $  70.93 ," $  406,884.78 "," $  240,153.40 "," $  166,731.38 ",40.98%
6175,África,Cosméticos,Online,Media,2/15/2022,617521607,3/24/2022,7221, $  341.02 , $  205.40 ," $  2,462,476.54 "," $  1,483,174.63 "," $  979,301.91 ",39.77%
1739,Asia,Frutas,Offline,Crítica,7/19/2021,173900973,7/19/2021,17, $  7.28 , $  5.40 , $  123.72 , $  91.76 , $  31.96 ,25.83%
4777,Europa,Verduras,Online,Baja,10/24/2022,477748906,11/18/2022,5373, $  120.17 , $  70.93 ," $  645,656.22 "," $  381,082.17 "," $  264,574.04 ",40.98%
9353,Europa,Alimento infantil,Offline,Media,5/11/2020,935364234,6/14/2020,3918, $  199.12 , $  124.35 ," $  780,145.89 "," $  487,193.90 "," $  292,951.99 ",37.55%
5733,Asia,Snacks,Online,Crítica,6/15/2020,573358285,6/29/2020,8313, $  119.01 , $  76.00 ," $  989,350.08 "," $  631,814.60 "," $  357,535.48 ",36.14%
2886,Europa,Verduras,Offline,Alta,8/17/2022,288654887,9/29/2022,8251, $  120.17 , $  70.93 ," $  991,496.27 "," $  585,205.48 "," $  406,290.79 ",40.98%
5984,África,Snacks,Offline,Baja,2/1/2021,598490369,2/7/2021,5455, $  119.01 , $  76.00 ," $  649,212.64 "," $  414,597.46 "," $  234,615.19 ",36.14%
2904,Centroamérica y Caribe,Ropa,Offline,Crítica,6/15/2020,290413558,7/19/2020,8680, $  85.24 , $  27.96 ," $  739,869.31 "," $  242,651.14 "," $  497,218.18 ",67.20%
4722,África,Cosméticos,Online,Media,1/13/2020,472285783,1/27/2020,8713, $  341.02 , $  205.40 ," $  2,971,272.41 "," $  1,789,627.55 "," $  1,181,644.86 ",39.77%
5222,África,Cárnicos,Offline,Media,12/16/2020,522280871,1/12/2021,3371, $  329.07 , $  284.46 ," $  1,109,309.13 "," $  958,908.59 "," $  150,400.54 ",13.56%
3388,Centroamérica y Caribe,Doméstico,Online,Baja,11/27/2021,338885152,12/11/2021,2502, $  521.25 , $  391.98 ," $  1,304,169.00 "," $  980,736.96 "," $  323,432.04 ",24.80%
7908,Australia y Oceanía,Doméstico,Offline,Baja,7/12/2020,790897452,7/17/2020,2986, $  521.25 , $  391.98 ," $  1,556,454.29 "," $  1,170,455.86 "," $  385,998.43 ",24.80%
5674,África,Cárnicos,Offline,Alta,8/6/2020,567429101,9/19/2020,3735, $  329.07 , $  284.46 ," $  1,229,092.14 "," $  1,062,451.38 "," $  166,640.76 ",13.56%
2279,África,Alimento infantil,Offline,Media,12/29/2021,227903926,1/10/2022,691, $  199.12 , $  124.35 ," $  137,590.81 "," $  85,924.19 "," $  51,666.62 ",37.55%
8520,África,Bebida,Offline,Media,2/23/2022,852058255,2/28/2022,1827, $  37.01 , $  24.80 ," $  67,619.10 "," $  45,302.66 "," $  22,316.44 ",33.00%
8899,Australia y Oceanía,Cereales,Online,Crítica,4/25/2020,889940917,4/30/2020,2149, $  160.45 , $  91.35 ," $  344,798.45 "," $  196,302.12 "," $  148,496.33 ",43.07%
2119,África,Bebida,Offline,Media,11/16/2021,211913239,11/27/2021,8692, $  37.01 , $  24.80 ," $  321,699.61 "," $  215,528.57 "," $  106,171.04 ",33.00%
