Listing Date,Order Date,Order Id,Listing Title,Department,Category,Subcategory,Brand,Color,Size,Bundle Order?,Offer Order,NWT,Cost Price,Order Price,Lowest Set Price,Seller Shipping Discount,Upgraded Shipping Label Fee,Net Earnings,Buyer State,Buyer Zip Code,Sales Tax (Paid by Buyer),Sales Tax (Paid by Seller),Notes,Other Info
07/11/2022,08/08/2022,62f0f55c9aaf5582b329bb8e,Cult Of Individuality Hagen Relaxed Fit Jeans 36x34,Men,Jeans,Relaxed,Cult of Individuality,Blue,32,N,Y,N,$10.00,$20.00,$48.00,$0.00,$0.00,$16.00,CA,94611,$2.05,$0.00,,
08/03/2022,08/07/2022,62f059b604eede55980085f9,Maeve by Anthropologie Catania Square Neck Top Small,Women,Tops,Blouses,Anthropologie,Green,S,Y,Y,N,$6.40,$11.33,$29.00,$0.00,$0.00,$9.06,VA,20169,$0.00,$0.00,This sale is exempt from sales tax.,
07/13/2022,08/07/2022,62f059b604eede55980085f9,Gypsy Warrior Fringe Long Sleeve Crop Top,Women,Tops,Crop Tops,Gypsy Warrior,,M,Y,Y,N,$0.00,$7.03,$18.00,$0.00,$0.00,$5.62,VA,20169,$0.00,$0.00,This sale is exempt from sales tax.,
07/30/2022,08/07/2022,62f059b604eede55980085f9,Jealous Tomato Open Back Cropped Floral Blouse,Women,Tops,Blouses,Jealous Tomato,,S,Y,Y,N,$5.00,$7.03,$18.00,$0.00,$0.00,$5.62,VA,20169,$0.00,$0.00,This sale is exempt from sales tax.,
08/07/2022,08/07/2022,62f059b604eede55980085f9,Life Stride Luna Block Heel Sandals,Women,Shoes,Heels,LifeStride,Black,9,Y,Y,N,$7.00,$8.61,$22.00,$0.00,$0.00,$6.90,VA,20169,$0.00,$0.00,This sale is exempt from sales tax.,
08/06/2022,08/07/2022,62f082f77b2db64f59567370,FitVille Casual Zebra V1 Creeper Style Sneaker | Black/White Size 9.5,Women,Shoes,Sneakers,FitVille,"Black,White",9.5,N,Y,N,$6.50,$20.00,$35.00,$0.00,$0.00,$16.00,IN,47601,$1.40,$0.00,,
07/22/2022,08/06/2022,62eeebf9ea7aa274a3262b6d,NWT JM Collection Long Open Cardigan Brown Size Large,Women,Sweaters,Cardigans,JM Collection,Brown,L,N,Y,Y,$0.00,$14.00,$22.00,$1.72,$0.00,$9.33,NC,27265,$1.35,$0.00,,
07/15/2022,08/07/2022,62f038eaf959cb9f6e8819fe,Ariat Men's Hilo Shoe | Blue Aztec Size 11,Men,Shoes,,Ariat,,11,N,Y,N,$7.10,$30.00,$40.00,$0.00,$0.00,$24.00,WI,53930,$2.07,$0.00,,
07/10/2022,08/07/2022,62eff10c4578a14a95736fea,Karl Lagerfeld Houndstooth Tie Waist Dress Pants Size 8,Women,Pants & Jumpsuits,Trousers,Karl Lagerfeld,"Black,White",8,N,Y,N,$8.00,$27.00,$35.00,$0.00,$0.00,$21.60,FL,33618,$0.00,$0.00,This sale is exempt from sales tax.,
07/11/2022,08/07/2022,62f0111232add714b250cc53,Aerie Cropped Crew Neck Sweater,Women,Sweaters,Crew & Scoop Necks,aerie,,S,N,Y,N,$9.00,$12.00,$19.00,$1.72,$0.00,$7.33,MA,2745,$0.00,$0.00,This sale is exempt from sales tax.,
07/18/2022,08/08/2022,62f195dd6e1273997599f5b8,New Balance All Terrain Nitrel V3 Athletic Sneakers | Bordeaux Size 7.5,Women,Shoes,Athletic Shoes,New Balance,Purple,7.5,N,Y,N,$7.50,$30.00,$42.00,$0.00,$0.00,$24.00,PA,19428,$0.00,$0.00,This sale is exempt from sales tax.,
08/01/2022,08/07/2022,62efda80a0cf3dd0781b765b,Dansko Professional Crushed Velvet Clogs | Black Size 38,Women,Shoes,Mules & Clogs,Dansko,Black,7.5,N,Y,N,$4.50,$29.00,$40.00,$1.72,$0.00,$21.48,CO,80022,$2.69,$0.00,,
08/01/2022,08/05/2022,62ee0ba18ea15f2c439f3150,Teva Original Universal Sport Sandals | Miramar Faded Purple Multi Size 8,Women,Shoes,Sandals,Teva,Purple,8,N,Y,N,$5.00,$29.00,$36.00,$1.72,$0.00,$21.48,UT,84095,$2.11,$0.00,,
07/19/2022,08/04/2022,62eb70e01be8e1e78e58b143,Cushionaire Malia Studded Ankle Strap Platform Espadrille Sandals Size 6,Women,Shoes,Espadrilles,Cushionaire,Silver,6,N,N,N,$0.00,$22.00,$22.00,$0.00,$0.00,$17.60,WI,54701,$1.63,$0.00,,
08/05/2022,08/08/2022,62f12a036b8e4c522f639144,Born Trinculo Black Leather Ankle Boots Size 9,Women,Shoes,Ankle Boots & Booties,Born,Black,9,N,Y,N,$7.50,$45.00,$54.00,$1.72,$0.00,$34.28,MI,49504,$3.06,$0.00,,
08/04/2022,08/06/2022,62eed7e64ac3412f28cea812,Vionic Spark Minna Cap Toe Leather Ballet Flats | Black Size 8,Women,Shoes,Flats & Loafers,Vionic,Black,8,N,Y,N,$7.50,$39.00,$44.00,$1.72,$0.00,$29.48,GA,30907,$3.60,$0.00,,
07/16/2022,08/07/2022,62f07b97acb819843315abb9,True Religion Cora Mid Rise Straight Leg Jean,Women,Jeans,Straight Leg,True Religion,Blue,28,N,Y,N,$7.00,$12.00,$39.00,$0.00,$0.00,$9.05,PA,17050,$0.00,$0.00,This sale is exempt from sales tax.,
07/15/2022,08/07/2022,62f060530b476d77168aad63,Francesca's Huarache Espadrille Flats | Tan Size 7.5,Women,Shoes,Sandals,Francesca's Collections,Tan,7.5,N,N,N,$7.10,$25.00,$25.00,$0.00,$0.00,$20.00,FL,32211,$0.00,$0.00,This sale is exempt from sales tax.,
08/09/2022,08/10/2022,62f413c8a2c42ef03ea178e3,NOBULL Project Women's Trainer  | Grey Camo Size 8.5,Women,Shoes,Athletic Shoes,NOBULL,Gray,8.5,N,Y,N,$7.50,$62.00,$78.00,$1.72,$0.00,$47.88,AL,35114,$4.96,$0.00,,
07/22/2022,08/07/2022,62f02c3b6e12734ed0f7cd8f,Halston Wool & Cashmere Overcoat | Black Size 4,Women,Jackets & Coats,Trench Coats,Halston Heritage,Black,4,N,Y,N,$7.50,$50.00,$162.00,$0.00,$0.00,$40.00,MI,49333,$3.46,$0.00,,
08/02/2022,08/08/2022,62f1e76f307ba97127c865f0,Skechers Parallel Terrace Lace Up Cage Wedges | Brown Size 7.5,Women,Shoes,Sandals,Skechers,Tan,7.5,N,N,N,$5.00,$38.00,$38.00,$0.00,$0.00,$30.40,FL,33647,$3.43,$0.00,,
08/07/2022,08/09/2022,62f27a958d2fc18af8ae6712,NWT Cider Ribbed Knit Crop Top | Black/Yellow Size Large,Women,Tops,Crop Tops,Cider,Black,L,N,Y,Y,$0.00,$12.00,$20.00,$0.00,$0.00,$9.05,NV,89130,$1.01,$0.00,,
08/05/2022,08/10/2022,62f3a682b289d2cb75539895,TOMS Poppy Block Heel Sandal | Taupe Size 7.5,Women,Shoes,Sandals,Toms,Gray,7.5,N,Y,N,$6.50,$34.00,$39.00,$1.72,$0.00,$25.48,MD,21209,$2.04,$0.00,,
07/13/2022,08/08/2022,62f166c157357c08e530fb14,Uniqlo Cashmere/Wool Blend Coat | Camel Size Medium,Women,Jackets & Coats,,Uniqlo,Tan,M,N,Y,N,$8.50,$54.00,$62.00,$1.72,$0.00,$41.48,GA,30306,$5.10,$0.00,,
07/21/2022,08/09/2022,62f291bf7939e454c2e99500,Sarah Flint Suede Pointed Toe Flats | Blue Size 38,Women,Shoes,Flats & Loafers,Sarah Flint,Blue,7.5,N,Y,N,$7.40,$90.00,$149.00,$0.00,$0.00,$72.00,CA,95650,$6.76,$0.00,,
08/03/2022,08/11/2022,62f57004e32527e7b70a9d0f,Kate Spade Tabitha Leather Cap Toe Flats Size 7,Women,Shoes,Flats & Loafers,kate spade,"Brown,Orange",7,N,Y,N,$7.70,$27.00,$34.00,$1.72,$0.00,$19.88,TX,77429,$2.72,$0.00,,
08/05/2022,08/13/2022,62f807de78b9e8dc0a78f5ca,BC Footwear Pointed Toe Patent D'Orsay Flats | Nude Blush Size 8,Women,Shoes,Flats & Loafers,BC Footwear,Pink,8,N,Y,N,$0.00,$18.00,$25.00,$0.00,$0.00,$14.40,TX,77377,$2.13,$0.00,,
07/29/2022,08/12/2022,62f6852818def9ad42e699d5,REI Men's Co-Op Rainier Rain Jacket | Orange Size XL,Men,Jackets & Coats,Raincoats,REI,Orange,XL,N,Y,N,$7.40,$38.00,$68.00,$0.00,$0.00,$30.40,TN,37327,$4.23,$0.00,,
07/19/2022,08/15/2022,62fa8c55f9552386f31687e7,Franco Sarto Brynn Leather Oxford Style Heeled Ankle Boots | Brown Size 11,Women,Shoes,Ankle Boots & Booties,Franco Sarto,Brown,11,N,Y,N,$7.10,$27.00,$34.00,$1.72,$0.00,$19.88,FL,32210,$2.48,$0.00,,
08/05/2022,08/14/2022,62f9573cde6cee099a8db220,Dolce Vita Hank Ivory Combat Boots Size 10,Women,Shoes,Combat & Moto Boots,Dolce Vita,White,10,N,N,N,$7.50,$50.00,$50.00,$0.00,$0.00,$40.00,UT,84117,$3.63,$0.00,,
08/11/2022,08/14/2022,62f9297cc793c42c612000a8,Christian Louboutin Kate 100mm Patent Leather Pumps | Black Size 39,Women,Shoes,Heels,Christian Louboutin,Black,8.5,N,Y,N,$0.00,$200.00,$250.00,$1.72,$0.00,$158.28,PA,17268,$0.00,$0.00,This sale is exempt from sales tax.,
07/26/2022,08/13/2022,5ee8d2e747e0e46d27a86f2e,Pendleton Paisley Collarless Blazer/Jacket | Navy/Pink 6,Women,Jackets & Coats,Blazers & Suit Jackets,Pendleton,,6,N,Y,N,$7.60,$34.00,$38.00,$0.00,$0.00,$27.20,OK,74074,$3.17,$0.00,,
07/25/2022,08/16/2022,62fb662065df9fd46c85649f,Spanx Watercolor and Lace Strapless One Piece Swimsuit Size 6,Women,Swim,One Pieces,SPANX,,6,N,Y,N,$6.80,$25.00,$44.00,$0.00,$0.00,$20.00,CA,91320,$1.81,$0.00,,
08/03/2022,08/17/2022,62fd67ee65df9f6606446aab,Nike Air Max Motion 2 Women's Sneaker Black/Gold Size 9.5,Women,Shoes,Athletic Shoes,Nike,Black,9.5,N,Y,N,$7.50,$35.00,$44.00,$1.72,$0.00,$26.28,FL,32621,$2.87,$0.00,,
07/27/2022,08/19/2022,62f8070400deabfda90897c0,Brooks LSD Running Windbreaker Jacket | Full Zip Black/Nebula Reflective Size M,Women,Jackets & Coats,,Brooks,Black,M,N,Y,N,$8.00,$35.00,$39.00,$0.00,$0.00,$28.00,MD,21093,$0.00,$0.00,This sale is exempt from sales tax.,
08/03/2022,08/18/2022,62fec6e5ea7aa26b026a0845,LULU Dharma Napa Vegan Woven Leather Tote | Blue,Women,Bags,Totes,LULU Dharma,Blue,OS,N,Y,N,$7.50,$25.00,$38.00,$0.00,$0.00,$20.00,CA,94402,$2.40,$0.00,,
08/15/2022,08/19/2022,62ffa9cbf95523e12d8f10e6,Joe's Jeans High Rise Skinny Ankle Jeans,Women,Jeans,Skinny,Joe's Jeans,Blue,29,N,Y,N,$6.60,$20.00,$44.00,$0.00,$0.00,$16.00,CO,80134,$1.00,$0.00,,
07/30/2022,08/17/2022,62fd0d3d18def99b43c738fb,Leota Finnley Sleeveless Faux Wrap Dress | Martini Dot Red Size M,Women,Dresses,Midi,Leota,Red,M,N,Y,N,$7.40,$25.00,$40.00,$0.00,$0.00,$20.00,NY,11415,$0.00,$0.00,This sale is exempt from sales tax.,
08/19/2022,08/19/2022,62ffe3f91fc056527e371cad,Aimee Kestenberg Bali Hobo Bag | Black/Rose Gold,Women,Bags,Hobos,Aimee Kestenberg,Black,OS,N,Y,N,$7.10,$100.00,$148.00,$0.00,$0.00,$80.00,PA,19056,$6.46,$0.00,,
08/12/2022,08/17/2022,62fd28f47b2db695c424abd3,ASOS Broderie Off The Shoulder Eyelet Lace Mini Dress | Pink Size 8,Women,Dresses,Mini,ASOS,Pink,8,N,Y,N,$8.50,$12.00,$22.00,$0.00,$0.00,$9.05,CA,90266,$1.14,$0.00,,
08/17/2022,08/20/2022,63016228c793c47b4930f6fd,Vionic Taylor Suede Fashion Sneaker | Tan Size 6.5,Women,Shoes,Sneakers,Vionic,Tan,6.5,N,Y,N,$7.50,$25.00,$34.00,$1.72,$0.00,$18.28,OK,73131,$2.16,$0.00,,
08/10/2022,08/20/2022,63015b6b66e9b6e3674d091e,Lucky Brand Leopard Print Crew Neck Oversized T-Shirt Size XS,Women,Tops,Tees - Short Sleeve,Lucky Brand,Tan,XS,N,Y,N,$7.00,$12.00,$16.00,$1.72,$0.00,$7.33,VA,23168,$0.84,$0.00,,
08/20/2022,08/21/2022,630267e5d5d2c16ceb82f640,Robert Graham Tailored Fit Dress Shirt Blue Plaid Size 41,Men,Shirts,Dress Shirts,Robert Graham,Blue,16,N,Y,N,$7.50,$25.00,$44.00,$1.72,$0.00,$18.28,TN,37745,$3.02,$0.00,,
07/29/2022,08/19/2022,62ffb33a789940c5290715e3,Everlane High Rise Skinny Ankle Jeans Black Size 29,Women,Jeans,Skinny,Everlane,Black,29,N,Y,N,$6.80,$20.00,$39.00,$0.00,$0.00,$16.00,PA,19128,$0.00,$0.00,This sale is exempt from sales tax.,
08/22/2022,08/23/2022,63054061a663743bafec4820,Abercrombie & Fitch Flannel Twist Front Shirt Dress | Blue Plaid Size L,Women,Dresses,Long Sleeve,Abercrombie & Fitch,Blue,L,N,Y,N,$7.50,$22.00,$26.00,$1.72,$0.00,$15.88,NY,14001,$1.12,$0.00,,
08/19/2022,08/24/2022,6292edb933f26f65f9f1fb67,Sam Edelman Myron Suede Western Style Ankle Boots | Greige Size 7,Women,Shoes,Ankle Boots & Booties,Sam Edelman,Gray,7,N,Y,N,$7.10,$44.00,$56.00,$1.72,$0.00,$33.48,TX,79382,$3.37,$0.00,,
07/30/2022,08/20/2022,6300f9edc0ce50646a3a74c7,Theory Brione Missouri Wide Leg Trousers | Grey Size 12,Women,Pants & Jumpsuits,Wide Leg,Theory,Gray,12,N,N,N,$6.80,$26.00,$26.00,$0.00,$0.00,$20.80,MA,1506,$0.00,$0.00,This sale is exempt from sales tax.,
08/07/2022,08/24/2022,6305fa5ec6fd8956bcac1f0b,Good American Good Curve Skinny Crop Jeans | Size 2 Blue 440,Women,Jeans,Skinny,Good American,Blue,2,N,Y,N,$7.00,$54.00,$68.00,$1.72,$0.00,$41.48,TN,37932,$5.55,$0.00,,
08/22/2022,08/23/2022,6304d12667755db462952aab,New Balance Fresh Foam Cruz V2 Running Shoe | Pink Size 8.5,Women,Shoes,Athletic Shoes,New Balance,Pink,8.5,N,Y,N,$7.40,$25.00,$35.00,$1.72,$0.00,$18.28,TX,76084,$2.55,$0.00,,
07/29/2022,08/24/2022,6306916fde6edc3d0dae8a32,TOD's Suede Ballet Flats | Orange Size 38,Women,Shoes,Flats & Loafers,Tod's,Orange,38EU,N,Y,N,$20.74,$65.00,$120.00,$0.00,$0.00,$52.00,MD,21756,$3.90,$0.00,,
08/18/2022,08/21/2022,630302e22938f80fd80d42fe,Burberry Houndstooth Print Wool Double Button Blazer | Tan/Brown Size 48R,Men,Suits & Blazers,Sport Coats & Blazers,Burberry,Brown,48R,N,N,N,$7.10,$115.00,$115.00,$0.00,$0.00,$92.00,VT,5055,$0.00,$0.00,This sale is exempt from sales tax.,
07/26/2022,08/21/2022,630239bbe6b37bb5e7229d69,St. John Gold Metallic Leather Wristlet Pouch,Women,Bags,Clutches & Wristlets,St. John,Gold,OS,N,N,N,$7.40,$39.00,$39.00,$0.00,$0.00,$31.20,GA,30305,$3.98,$0.00,,
08/06/2022,08/22/2022,6304125ef4e525a7eb63c4c8,Uniqlo Ines de la Fressange Denim Mini Skirt,Women,Skirts,Mini,Uniqlo,Blue,6,N,Y,N,$5.00,$5.00,$15.00,$0.00,$0.00,$2.05,CA,90815,$0.51,$0.00,,
07/29/2022,08/22/2022,6303b3a4c6fd8975099827f6,Lululemon Align Tank Diamond Dye | Light Sage Army Green Dark Olive Size 12,Women,Tops,Tank Tops,lululemon athletica,Green,12,N,Y,N,$7.10,$36.00,$46.00,$1.72,$0.00,$27.08,GA,30549,$2.94,$0.00,,
08/07/2022,08/23/2022,6304e35b32add7102ef4e140,NWT Cider Striped Knit Crop Top | Blue/Pink Size Medium,Women,Tops,Crop Tops,Cider,Blue,M,N,Y,Y,$0.00,$10.00,$18.00,$0.00,$0.00,$7.05,PA,19119,$0.00,$0.00,This sale is exempt from sales tax.,
08/01/2022,08/24/2022,63061bba33dfd2efa94ee05e,Crown Vintage Alivia Platform Loafers | Black Suede Size 8,Women,Shoes,Heels,Crown Vintage,Black,8,Y,Y,N,$4.50,$20.00,$34.00,$0.00,$0.00,$16.00,GA,30080,$1.43,$0.00,,
08/05/2022,08/24/2022,63061bba33dfd2efa94ee05e,Crown Vintage Alivia Platform Loafers | Tan Suede Size 8,Women,Shoes,Heels,Crown Vintage,Tan,8,Y,Y,N,$4.50,$20.00,$34.00,$0.00,$0.00,$16.00,GA,30080,$1.43,$0.00,,
08/23/2022,08/23/2022,6305877a955a4b2a359a4a9c,Aldo Uneasien Lasercut Leather Heels | Nude Size 8,Women,Shoes,Heels,Aldo,Cream,8,N,Y,N,$13.43,$28.00,$34.00,$0.00,$0.00,$22.40,MD,21756,$1.68,$0.00,,
08/17/2022,08/28/2022,630be8026665f33c18d3324e,Anthropologie The Essential Trouser Knit Houndstooth Flare Size 6,Women,Pants & Jumpsuits,Trousers,Anthropologie,Black,6,N,N,N,$7.12,$45.00,$45.00,$0.00,$0.00,$36.00,NY,12095,$2.11,$0.00,,
08/13/2022,08/24/2022,6306cb9ae3252747a6b0d15b,Allbirds Women's Tree Skippers Charcoal/Charcoal Sole Size 8,Women,Shoes,Sneakers,allbirds,Gray,8,N,Y,N,$8.00,$39.00,$50.00,$0.00,$0.00,$31.20,OR,97381,--,,State does not currently impose a sales tax.,
07/24/2022,08/22/2022,6303ff4a32add7798c923bfe,Dolce VIta Hexen Heel in Spotted Mint Size 6.5,Women,Shoes,Heels,Dolce Vita,,6.5,N,Y,N,$7.40,$30.00,$48.00,$0.00,$0.00,$24.00,GA,30115,$2.26,$0.00,,
08/13/2022,08/28/2022,630c0a2066e9b6f73ff55f48,Born Thora Suede Fringe Moccasin Style Heeled Ankle Boots | Brown SIze 8,Women,Shoes,Ankle Boots & Booties,Born,Brown,8,N,Y,N,$8.50,$18.00,$35.00,$0.00,$0.00,$14.40,OH,45157,$1.74,$0.00,,
08/25/2022,08/28/2022,630bf84594c434072d86b374,Abercrombie & Fitch SoftAF Eyelash Crew Sweater | White Size Small,Women,Sweaters,Crew & Scoop Necks,Abercrombie & Fitch,White,S,N,Y,N,$7.00,$28.00,$35.00,$1.72,$0.00,$20.68,PA,16125,$0.00,$0.00,This sale is exempt from sales tax.,
08/20/2022,08/28/2022,630bcb522b55c4731c4fec92,Cupcakes & Cashmere Cropped Knit Jacket,Women,Jackets & Coats,,Cupcakes and Cashmere,,M,N,N,N,$7.00,$15.00,$15.00,$0.00,$0.00,$12.00,CA,94804,$1.47,$0.00,,
08/21/2022,08/27/2022,630a31df2938f817140b8f69,Franco Sarto Bushwick Western Style Ankle Boots | Brown Size 8.5,Women,Shoes,Ankle Boots & Booties,Franco Sarto,Brown,8.5,Y,Y,N,$6.50,$24.33,$48.00,$0.00,$0.00,$19.46,PA,15237,$0.00,$0.00,This sale is exempt from sales tax.,
08/26/2022,08/27/2022,630a31df2938f817140b8f69,Abercrombie & Fitch Off The Shoulder Chiffon Bodysuit | Size Medium,Women,Tops,Bodysuits,Abercrombie & Fitch,Blue,M,Y,Y,N,$7.00,$16.22,$32.00,$0.00,$0.00,$12.98,PA,15237,$0.00,$0.00,This sale is exempt from sales tax.,
08/07/2022,08/27/2022,630a31df2938f817140b8f69,NWT Free People Long Sleeve Date Night Mini Dress | Strawberry Size M,Women,Dresses,Mini,Free People,Red,M,Y,Y,Y,$0.00,$33.45,$66.00,$0.00,$0.00,$26.76,PA,15237,$0.00,$0.00,This sale is exempt from sales tax.,
08/17/2022,08/26/2022,63080d1484b3075b87d8adb3,NWT 3-Pack Vince Camuto Wireless No Show Bras Size 36C,Women,Intimates & Sleepwear,Bras,Vince Camuto,,36C,N,Y,Y,$0.00,$39.00,$44.00,$0.00,$0.00,$31.20,NY,11385,$0.00,$0.00,This sale is exempt from sales tax.,
08/18/2022,08/28/2022,630b7f2b65df9ff27827b9e3,Sam Edelman Ludlow Suede Slingback Kitten Heel Pumps | Black Size 7.5,Women,Shoes,Heels,Sam Edelman,Black,7.5,N,Y,N,$0.00,$15.00,$27.00,$0.00,$0.00,$12.00,NC,28387,$1.58,$0.00,,
08/14/2022,08/29/2022,630d0f63c6fd89b6c54c2d09,Athleta Zebra Chaturanga Tights 7/8 Leggings Size Medium,Women,Pants & Jumpsuits,Leggings,Athleta,Black,M,N,Y,N,$5.15,$12.00,$18.00,$1.72,$0.00,$7.33,CT,6896,$1.14,$0.00,,
08/14/2022,08/30/2022,630dc9202b9ba41c25c3dfd8,Born Nome Shearling Lined Leather Winter Boots Brown Size 7,Women,Shoes,Winter & Rain Boots,Born,Brown,7,N,Y,N,$7.40,$35.00,$44.00,$0.00,$0.00,$28.00,CT,6259,$2.71,$0.00,,
08/01/2022,08/29/2022,630cd774f955232baad02b61,NWT Marine Layer Skylar Turtleneck Sweater | Ivory Size XL,Women,Sweaters,Cowl & Turtlenecks,Marine Layer,Cream,XL,N,Y,Y,$7.40,$29.00,$42.00,$0.00,$0.00,$23.20,VA,22015,$1.74,$0.00,,
08/18/2022,08/28/2022,63096c5a3d609219b23365a1,Max Studio Printed Long Sleeve Surplice Blouse | Red Size Medium,Women,Tops,Blouses,Max Studio,Red,M,N,Y,N,$7.10,$14.00,$18.00,$1.72,$0.00,$9.33,NC,27526,$1.45,$0.00,,
08/04/2022,08/27/2022,62d79e0b528779bebaa969a5,Bleeker & Bond Rita Croc Bootie Size 8,Women,Shoes,Ankle Boots & Booties,Bleeker & Bond,Black,8,N,N,N,$7.70,$30.00,$30.00,$0.00,$0.00,$24.00,FL,34698,$2.64,$0.00,,
08/01/2022,08/29/2022,630d181b301d9b409ee2823b,Coach Camille D'Orsay Pumps Silver/Snake 8.5,Women,Shoes,Heels,Coach,Silver,8.5,N,Y,N,$10.00,$30.00,$39.00,$0.00,$0.00,$24.00,IA,50201,$2.10,$0.00,,
08/06/2022,08/27/2022,630a5394c793c45e8d62cb2d,Franco Sarto Fidelity Suede Leather Loafer | Cobalt Size 7.5,Women,Shoes,Flats & Loafers,Franco Sarto,Blue,7.5,N,Y,N,$7.35,$23.00,$29.00,$1.72,$0.00,$16.68,LA,70726,$2.06,$0.00,,
08/22/2022,08/27/2022,630a340ac1c4220a25684cb7,Lulu's Loveliness Light Nude Ankle Strap Heels Size 7.5,Women,Shoes,Heels,Lulu's,Tan,7.5,N,Y,N,$7.40,$20.00,$25.00,$1.72,$0.00,$14.28,TX,75248,$2.14,$0.00,,
08/23/2022,08/28/2022,630c31f957357c517f2960d2,Spiritual Gangster Graphic Crew Neck Sweatshirt | Black/Floral Size Small,Women,Tops,Sweatshirts & Hoodies,Spiritual Gangster,Black,S,Y,Y,N,$7.00,$16.56,$39.00,$0.00,$0.00,$13.25,NY,13365,$0.81,$0.00,,
08/05/2022,08/28/2022,630c31f957357c517f2960d2,Sofft Suede & Calf Hair Kitten Heel Pumps | Black/Leopard Size 8.5,Women,Shoes,Heels,Sofft,Black,8.5,Y,Y,N,$7.50,$11.89,$28.00,$0.00,$0.00,$9.51,NY,13365,$0.62,$0.00,,
08/14/2022,08/28/2022,630c31f957357c517f2960d2,J. Crew Floral Sleeveless Cotton Sheath Dress | Green/Blue Size 6,Women,Dresses,Midi,J. Crew,Green,6,Y,Y,N,$6.50,$16.55,$39.00,$0.00,$0.00,$13.24,NY,13365,$0.81,$0.00,,
08/12/2022,08/27/2022,630a2f77dfb45486a9274161,Stuart Weitzman Be Happy Black Suede Wedge Booties Size 7.6,Women,Shoes,Ankle Boots & Booties,Stuart Weitzman,Black,7.5,N,Y,N,$5.60,$39.00,$49.00,$1.72,$0.00,$29.48,MI,49341,$2.70,$0.00,,
08/22/2022,08/31/2022,631012b3c3dbee53b4c7f775,TOMS Striped Novelty Espadrille Alpargata Flats | Size 8.5,Women,Shoes,Flats & Loafers,Toms,"Blue,Red",8.5,N,Y,N,$7.00,$28.00,$32.00,$1.72,$0.00,$20.68,IL,60449,$2.37,$0.00,,
08/21/2022,08/29/2022,630d110b7939e4a9e6348ac7,NWT Teva Mush Mandalyn Wedge Sandals | Size 11,Women,Shoes,Wedges,Teva,Purple,11,N,Y,Y,$6.50,$20.00,$28.00,$0.00,$0.00,$16.00,IL,60123,$2.36,$0.00,,
08/05/2022,09/01/2022,630c835a04eede409d43ed22,BCBGeneration Crewneck Sweater,Women,Sweaters,Crew & Scoop Necks,BCBGeneration,Pink,M,Y,Y,N,$0.00,$7.20,$16.00,$0.00,$0.00,$5.76,TX,78642,$0.69,$0.00,,
08/07/2022,09/01/2022,630c835a04eede409d43ed22,Harlowe & Graham Bell Sleeve V Neck Blouse,Women,Tops,Blouses,Harlowe and Graham,Purple,S,Y,Y,N,$6.70,$6.75,$15.00,$0.00,$0.00,$5.40,TX,78642,$0.65,$0.00,,
08/11/2022,09/01/2022,630c835a04eede409d43ed22,Mizuno DryLite Pullover,Women,Tops,Sweatshirts & Hoodies,Mizuno,,M,Y,Y,N,$10.00,$6.30,$14.00,$0.00,$0.00,$5.04,TX,78642,$0.61,$0.00,,
08/11/2022,09/01/2022,630c835a04eede409d43ed22,W5 Ruffle Bell Sleeve Blouse,Women,Tops,Blouses,W5,,M,Y,Y,N,$10.00,$5.40,$12.00,$0.00,$0.00,$4.32,TX,78642,$0.53,$0.00,,
08/28/2022,09/01/2022,630c835a04eede409d43ed22,2 Pack Lucky Brand Bralettes Floral/Paisley Size Small,Women,Intimates & Sleepwear,Bras,Lucky Brand,,S,Y,Y,N,$13.40,$7.20,$16.00,$0.00,$0.00,$5.76,TX,78642,$0.69,$0.00,,
08/13/2022,09/01/2022,630c835a04eede409d43ed22,Floral Print Long Sleeve Wrap Crop Top,Women,Tops,,Active USA,,M,Y,Y,N,$5.00,$6.75,$15.00,$0.00,$0.00,$5.40,TX,78642,$0.65,$0.00,,
08/20/2022,09/01/2022,630c835a04eede409d43ed22,Harlowe & Graham Striped Knit Cold Shoulder Top,Women,Tops,,Harlowe & Graham,,M,Y,Y,N,$8.00,$5.40,$12.00,$0.00,$0.00,$4.32,TX,78642,$0.53,$0.00,,
08/22/2022,08/31/2022,631016b3bee4b00af5244434,Free Planet Knit Henley Pullover Hoodie | Grey Size Medium,Men,Shirts,Sweatshirts & Hoodies,Free Planet,Gray,M,N,Y,N,$0.00,$8.00,$18.00,$0.00,$0.00,$5.05,MA,2186,$0.00,$0.00,This sale is exempt from sales tax.,
08/02/2022,08/31/2022,630fccadfa87b837fcc90449,French Connection Striped Crewneck Sweater XS,Women,Sweaters,Crew & Scoop Necks,French Connection,,XS,N,Y,N,$8.60,$19.00,$28.00,$1.72,$0.00,$13.48,FL,32092,$1.63,$0.00,,
08/17/2022,08/30/2022,630e66fa3c59c02b546b5e9f,Franco Sarto Dalton 2 Jacquard Mules | Black/Gold Size 8,Women,Shoes,Mules & Clogs,Franco Sarto,Black,8,N,N,N,$8.50,$25.00,$25.00,$0.00,$0.00,$20.00,CA,95816,$2.19,$0.00,,
08/31/2022,09/01/2022,63115237ce9ec52f10459f1b,ModCloth Butterfly Print Sleeveless Blouse | White Size 2X,Women,Tops,Blouses,Modcloth,White,2X,N,Y,N,$7.50,$25.00,$29.00,$1.72,$0.00,$18.28,CA,94544,$2.69,$0.00,,
