Date,Section,Cash,Number,ServiceType,Period,Account,Zone,Plan_A,Plan_B,Others_Cost,Total,VAT,VAT Amount,Bill_Total,Payments_on_account,Billing Code,Billing_Code_Period
4/12/2023,3,4,118165,4,202312,1690,2,10,8050,250,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118166,5,202312,1691,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118167,1,202312,1700,2,10,8050,250,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118169,5,202312,1715,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118170,4,202312,1718,2,6,3050,250,3300,"21,0",693,3993,0,73494262586453,20231214
4/12/2023,3,4,118171,5,202312,1721,2,205,13000,1300,14300,"21,0",3003,17303,0,73494262586453,20231214
4/12/2023,3,4,118174,3,202312,1734,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118175,3,202312,1741,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118176,3,202312,1744,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118177,2,202312,1746,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118179,1,202312,1754,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118180,3,202312,1757,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118181,3,202312,1760,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118182,3,202312,1761,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118183,1,202312,1764,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118184,2,202312,1765,2,6,3050,250,3300,"21,0",693,3993,0,73494262586453,20231214
4/12/2023,3,4,118214,5,202312,1882,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118216,2,202312,1889,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118218,3,202312,1900,2,8,7900,400,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118219,4,202312,1902,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118221,3,202312,1909,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118222,5,202312,1910,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118223,3,202312,1911,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118225,2,202312,1918,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118227,3,202312,1929,2,8,7900,400,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118230,2,202312,1940,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118231,4,202312,1941,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118232,1,202312,1943,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118234,5,202312,1952,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118235,4,202312,1974,2,205,13000,1300,14300,"21,0",3003,17303,0,73494262586453,20231214
4/12/2023,3,4,118236,4,202312,1975,2,8,7900,400,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118240,1,202312,1997,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118242,1,202312,2009,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118243,1,202312,2010,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118244,3,202312,2011,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118246,5,202312,2017,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118247,3,202312,2022,2,203,10500,1300,11800,"21,0",2478,14278,0,73494262586453,20231214
4/12/2023,3,4,118248,5,202312,2031,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118249,1,202312,2038,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118250,3,202312,2039,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118251,1,202312,2040,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118253,5,202312,2048,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118254,2,202312,2051,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118255,5,202312,2052,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118256,5,202312,2058,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118257,4,202312,2066,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118259,2,202312,2078,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118260,5,202312,2080,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118262,5,202312,2089,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118263,3,202312,2090,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118264,2,202312,2092,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118266,5,202312,2095,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118267,4,202312,2102,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118268,2,202312,2104,2,8,7900,400,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118270,2,202312,2113,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118271,5,202312,2125,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118272,5,202312,2128,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118273,2,202312,2135,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118274,5,202312,2136,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118275,2,202312,2140,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118276,1,202312,2143,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118277,3,202312,2147,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118278,5,202312,2148,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118279,5,202312,2153,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118280,1,202312,2154,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118282,5,202312,2159,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118283,2,202312,2164,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118284,3,202312,2167,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118286,1,202312,2169,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118288,4,202312,2177,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118291,5,202312,2186,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118295,3,202312,2197,2,8,7900,400,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118296,3,202312,2200,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118297,2,202312,2206,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118299,4,202312,2214,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118300,2,202312,2224,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118301,3,202312,2231,2,6,3050,250,3300,"21,0",693,3993,0,73494262586453,20231214
4/12/2023,3,4,118303,5,202312,2242,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118304,1,202312,2243,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118305,1,202312,2252,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118306,3,202312,2254,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118308,1,202312,2256,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118309,4,202312,2259,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118310,5,202312,2265,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118311,5,202312,2269,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118312,1,202312,2283,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118314,3,202312,2297,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118316,1,202312,2304,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118317,1,202312,2309,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118320,2,202312,2326,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118322,3,202312,2338,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118323,4,202312,2340,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118324,4,202312,2341,2,5,15150,250,15400,"21,0",3234,18634,0,73494262586453,20231214
4/12/2023,3,4,118325,5,202312,2358,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
1/2/2022,3,4,64802,3,202202,592,4,1,1400,0,1400,"21,0",294,1694,0,72054873184143,20220211
4/12/2023,3,4,118326,2,202312,2359,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118327,5,202312,2361,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118329,5,202312,2369,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118330,5,202312,2370,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118332,3,202312,2375,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118333,4,202312,2378,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118335,3,202312,2382,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118336,4,202312,2389,2,8,7900,400,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118339,4,202312,2395,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118341,2,202312,2406,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118342,2,202312,2408,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118343,1,202312,2409,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118344,5,202312,2415,2,8,7900,400,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118347,5,202312,2440,2,6,3050,250,3300,"21,0",693,3993,0,73494262586453,20231214
4/12/2023,3,4,118348,5,202312,2446,2,8,7900,250,8150,"21,0","1711,5","9861,5",0,73494262586453,20231214
4/12/2023,3,4,118350,3,202312,2453,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118352,2,202312,2463,2,8,7900,400,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118353,3,202312,2465,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
3/1/2022,3,4,61866,5,202201,1232,2,1,1400,0,1400,"21,0",294,1694,0,72014800159843,20220113
1/2/2022,3,4,64323,2,202202,1938,2,1,1400,0,1400,"21,0",294,1694,0,72054872973259,20220211
3/1/2022,3,4,61400,1,202201,1170,1,1,1400,0,1400,"21,0",294,1694,0,72014800047524,20220113
1/4/2023,3,4,97284,5,202304,3095,1,202,4520,1000,5520,"21,0","1159,2","6679,2",0,73134983163697,20230411
4/12/2023,3,4,118382,2,202312,2571,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118383,1,202312,2577,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118384,4,202312,2583,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118386,3,202312,2589,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118387,5,202312,2593,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118388,2,202312,2594,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118389,1,202312,2598,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118391,4,202312,2601,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118393,4,202312,2605,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118395,4,202312,2610,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118396,3,202312,2612,2,225,4850,2000,6850,"21,0","1438,5","8288,5",0,73494262586453,20231214
4/12/2023,3,4,118397,1,202312,2623,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118398,4,202312,2628,2,10,8050,250,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118399,4,202312,2636,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118400,4,202312,2637,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118401,1,202312,2640,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118402,2,202312,2642,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118403,1,202312,2646,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118404,2,202312,2647,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118405,1,202312,2648,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118406,5,202312,2649,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118408,5,202312,2660,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118409,3,202312,2664,2,15,10800,250,11050,"21,0","2320,5","13370,5",0,73494262586453,20231214
4/12/2023,3,4,118410,5,202312,2666,2,203,10500,1300,11800,"21,0",2478,14278,0,73494262586453,20231214
4/12/2023,3,4,118411,5,202312,2668,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118414,3,202312,2674,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118415,3,202312,2686,2,203,10500,1300,11800,"21,0",2478,14278,0,73494262586453,20231214
4/12/2023,3,4,118416,3,202312,2688,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118417,4,202312,2696,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118418,3,202312,2705,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118419,2,202312,2708,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118424,5,202312,2733,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118425,4,202312,2739,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118428,4,202312,2750,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118429,4,202312,2772,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118430,5,202312,2774,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118434,3,202312,2780,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118437,5,202312,2796,2,10,8050,250,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118438,2,202312,2808,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118439,5,202312,2810,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118441,2,202312,2813,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118443,1,202312,2816,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118445,5,202312,2820,2,10,8050,250,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118446,3,202312,2822,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118447,4,202312,2823,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118448,1,202312,2825,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118449,1,202312,2832,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118450,3,202312,2833,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118452,1,202312,2837,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118454,2,202312,2849,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118455,2,202312,2851,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118456,1,202312,2857,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118457,2,202312,2860,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118459,4,202312,2883,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118461,4,202312,2889,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118462,4,202312,2891,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118464,1,202312,2896,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118466,4,202312,2901,2,6,3050,250,3300,"21,0",693,3993,0,73494262586453,20231214
4/12/2023,3,4,118467,2,202312,2908,2,8,7900,400,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118470,5,202312,2912,2,10,8050,250,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118475,3,202312,2923,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118477,1,202312,2927,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118478,5,202312,2929,2,15,10800,600,11400,"21,0",2394,13794,0,73494262586453,20231214
4/12/2023,3,4,118479,2,202312,2934,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118481,2,202312,2955,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118483,5,202312,2960,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118485,3,202312,2962,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118486,1,202312,2966,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118487,5,202312,2968,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118488,4,202312,2969,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118489,4,202312,2975,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118491,3,202312,2980,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118493,1,202312,2988,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118494,2,202312,2989,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118497,3,202312,3001,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118498,4,202312,3003,2,6,3050,250,3300,"21,0",693,3993,0,73494262586453,20231214
4/12/2023,3,4,118499,3,202312,3005,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118500,1,202312,3017,2,6,3050,250,3300,"21,0",693,3993,0,73494262586453,20231214
4/12/2023,3,4,118501,3,202312,3018,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118502,2,202312,3019,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118507,5,202312,3052,2,2,6450,600,7050,"21,0","1480,5","8530,5",0,73494262586453,20231214
4/12/2023,3,4,118509,1,202312,3063,2,205,13000,14300,27300,"21,0",5733,33033,0,73494262586453,20231214
4/12/2023,3,4,118510,1,202312,3064,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118512,4,202312,3072,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118513,1,202312,3076,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118514,4,202312,3079,2,10,8050,250,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118515,1,202312,3081,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118516,4,202312,3086,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118517,5,202312,3089,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118519,3,202312,3093,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118520,3,202312,3094,2,2,6450,250,6700,"21,0",1407,8107,0,73494262586453,20231214
4/12/2023,3,4,118521,3,202312,3101,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118523,3,202312,3106,2,10,8050,250,8300,"21,0",1743,10043,0,73494262586453,20231214
4/12/2023,3,4,118525,4,202312,3111,2,205,13000,1300,14300,"21,0",3003,17303,0,73494262586453,20231214
4/12/2023,3,4,118526,4,202312,3112,2,202,8300,250,8550,"21,0","1795,5","10345,5",0,73494262586453,20231214
4/12/2023,3,4,118527,5,202312,3119,2,203,10500,1300,11800,"21,0",2478,14278,0,73494262586453,20231214
4/12/2023,3,4,118529,3,202312,3125,2,1,4550,250,4800,"21,0",1008,5808,0,73494262586453,20231214
4/12/2023,3,4,118532,5,202312,3136,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118533,2,202312,3139,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
4/12/2023,3,4,118535,3,202312,3144,2,202,8300,1300,9600,"21,0",2016,11616,0,73494262586453,20231214
