id,client,aynom,address,fee,equipment,model,identifier,port1,port1 serie,port1 modelo,port2,port2 serie,port2 modelo,portal,locality,zip code,charge date,discharge date,status,location
4633,151259064,SIL NALDO,COLONIA SAN MARTIN S/Nº,16,510427312,4956705,5011120,600463280,607564,5000446,600445674,9250275,5000442,6162,Caa Cati,3407,22.02.2022,31.12.9999,ALTA,20622836
4634,061128460,SAN PEDRO,PJE.TALATY RUTA Nº 13,16,,,,,,,,,,6163,Caa Cati,3407,03.05.2010,31.12.9999,ALTA,10537061
4635,272165769,RAM NALDO,PASO GALLEGO RUTA N° 5,16,510438216,5235583,5011120,600501961,625846,5000446,600455242,9259843,5000442,6163,Caa Cati,3407,28.06.2022,31.12.9999,ALTA,20672723
4636,731233831,MAC BERTO,CAPILLITA RUTA Nº 13,16,510438238,5235605,5011120,600501957,625842,5000446,600455264,9259865,5000442,6163,Caa Cati,3407,30.06.2022,31.12.9999,ALTA,20663978
4637,194217702,BRA RENZO,CAPILLITA RUTA Nº 5,16,510438198,5235565,5011120,600502000,625885,5000446,600455224,9259825,5000442,6163,Caa Cati,3407,30.06.2022,31.12.9999,ALTA,20674348
4638,471207778,COV OSCAR,CAPILLITA RUTA Nº 5,16,510417724,4921152,5011120,600429128,589043,5000446,600430533,9240036,5000442,6163,Caa Cati,3407,14.10.2021,31.12.9999,ALTA,20621480
4639,849110384,MAC VALDO,CAPILLITA RUTA Nº 5,16,510422584,4926012,5011120,600435015,9244518,5000442,600429149,589064,5000446,6163,Caa Cati,3407,22.10.2021,31.12.9999,ALTA,20638819
4640,211308123,CUR A LIS,PASO GALLEGO RUTA Nº 5,16,510422563,4925991,5011120,600434694,9244197,5000442,,,,6163,Caa Cati,3407,29.11.2021,31.12.9999,ALTA,20639421
4641,582233831,LOT LORES,CAPILLITA RUTA 5,16,510422580,4926008,5011120,600463314,607598,5000446,600435011,9244514,5000442,6163,Caa Cati,3407,09.12.2021,31.12.9999,ALTA,20643597
4642,208263696,NAV NIBAL,PASO FLORENTIN S/Nº,6,510422555,4925983,5011120,600434686,9244189,5000442,600429105,589020,5000446,6163,Caa Cati,3407,10.12.2021,31.12.9999,ALTA,20641175
4643,491213656,EST STAVO,BLANCO VEGA S/Nº,6,510427287,4956680,5011120,600463256,607540,5000446,600445649,9250250,5000442,6164,Caa Cati,3407,16.02.2022,31.12.9999,ALTA,20650899
4644,748207778,MAR ANDRA,BLANCO VEGA S/Nº,6,510427305,4956698,5011120,600463268,607552,5000446,600445667,9250268,5000442,6164,Caa Cati,3407,14.02.2022,31.12.9999,ALTA,20656338
4645,749281984,WET ITATI,SARMIENTO 564,16,510422583,4926011,5011120,600435014,9244517,5000442,600429180,589095,5000446,6164,Caa Cati,3407,10.12.2021,31.12.9999,ALTA,20640224
4646,719317303,SAM AFAEL,BLANCO VEGA S/Nº,16,510427293,4956686,5011120,600463275,607559,5000446,600445655,9250256,5000442,6164,Caa Cati,3407,22.02.2022,31.12.9999,ALTA,20649467
4647,628128460,DUA AIDA,SARMIENTO 887,16,510427323,4956716,5011120,600463247,607531,5000446,600445685,9250286,5000442,6164,Caa Cati,3407,24.02.2022,31.12.9999,ALTA,20654523
4648,247104586,SAM REINA,SARMIENTO S / N º,6,510408157,4409316,5010713,600429086,589001,5000446,600343010,9173987,5000442,6164,Caa Cati,3407,21.12.2011,31.12.9999,ALTA,20284413
4649,239145736,ESQ MAURO,PARAJE ROSADITO S/Nº,16,510422586,4926014,5011120,600435017,9244520,5000442,600429122,589037,5000446,6164,Caa Cati,3407,07.12.2021,31.12.9999,ALTA,20644833
4650,259311803,RUI RAMON,SARMIENTO S/Nº,16,510427304,4956697,5011120,600463255,607539,5000446,600445666,9250267,5000442,6164,Caa Cati,3407,23.02.2022,31.12.9999,ALTA,20657313
4651,473136489,ARE ONIMA,Bº SAN MIGUEL S/Nº,16,510434995,5232985,5011120,600501964,625849,5000446,600452532,9257133,5000442,6165,Caa Cati,3407,02.06.2022,31.12.9999,ALTA,20667320
4652,146437862,GAR ITATI,LAVALLE S/Nº,16,510438214,5235581,5011120,600502015,625900,5000446,600455240,9259841,5000442,6165,Caa Cati,3407,30.06.2022,31.12.9999,ALTA,20674282
4653,152396368,ALC FREDO,Bº SAN MIGUEL LOTE 12,16,510422581,4926009,5011120,600435012,9244515,5000442,600429104,589019,5000446,6165,Caa Cati,3407,09.12.2021,31.12.9999,ALTA,20642840
4654,325250001,ARA STINA,ARNALDO AHUMADA ( CORTADA ) S/Nº,16,510427286,4956679,5011120,600463231,607515,5000446,600445648,9250249,5000442,6165,Caa Cati,3407,27.12.2021,31.12.9999,ALTA,20648711
4655,072300371,UMB ARTIN,SUBURBIO Bº ITATI S/Nº,16,510427307,4956700,5011120,600463261,607545,5000446,600445669,9250270,5000442,6165,Caa Cati,3407,24.02.2022,31.12.9999,ALTA,20655278
4656,553321666,MAI ANDRO,LAVALLE S/Nº,16,510427284,4956677,5011120,600463269,607553,5000446,600445646,9250247,5000442,6165,Caa Cati,3407,17.02.2022,31.12.9999,ALTA,20647115
4657,236270388,SIR Z DIP,ALVEAR N° 409,16,510427291,4956684,5011120,600463292,607576,5000446,600445653,9250254,5000442,6165,Caa Cati,3407,23.12.2021,31.12.9999,ALTA,20623005
4658,389374278,SAN VELIN,LAVALLE 242,6,510422561,4925989,5011120,600434692,9244195,5000442,600429106,589021,5000446,6165,Caa Cati,3407,13.12.2021,31.12.9999,ALTA,20646809
4659,327324517,ROM RACIO,SALADAS 537,16,510427318,4956711,5011120,600463226,607510,5000446,600445680,9250281,5000442,6165,Caa Cati,3407,21.02.2022,31.12.9999,ALTA,20646680
4660,204368570,ALV TONIO,ARNALDO AHUMADA S/Nº,16,510422572,4926000,5011120,600463304,607588,5000446,600435003,9244506,5000442,6165,Caa Cati,3407,09.12.2021,31.12.9999,ALTA,20642937
4661,751317258,ESQ FREDO,CORONEL MONZON S/Nº,16,510427283,4956676,5011120,600463235,607519,5000446,600445645,9250246,5000442,6165,Caa Cati,3407,23.12.2021,31.12.9999,ALTA,20636847
4662,411347847,OJE OLINA,LAVALLE S/Nº,16,510422567,4925995,5011120,600434998,9244501,5000442,600429121,589036,5000446,6165,Caa Cati,3407,10.12.2021,31.12.9999,ALTA,20639715
4663,719104586,SOS ARMEN,LAVALLE S/Nº,16,510427298,4956691,5011120,600463265,607549,5000446,600445660,9250261,5000442,6165,Caa Cati,3407,22.12.2021,31.12.9999,ALTA,20640190
4664,614283031,MEZ ERNAN,B° SAN MIGUEL S/Nº,16,510427313,4956706,5011120,600463293,607577,5000446,600445675,9250276,5000442,6165,Caa Cati,3407,21.02.2022,31.12.9999,ALTA,20615756
4665,703391975,GAU GELES,LAVALLE S/Nº,16,510427292,4956685,5011120,600463266,607550,5000446,600445654,9250255,5000442,6165,Caa Cati,3407,15.02.2022,31.12.9999,ALTA,20642082
4666,550178133,REZ LIANA,Bº 9 VIVIENDAS CASA 8,16,510422578,4926006,5011120,600435009,9244512,5000442,600429092,589007,5000446,6165,Caa Cati,3407,13.12.2021,31.12.9999,ALTA,20572828
4667,167223252,GAB ORREA,LAVALLE N° 234,16,510427290,4956683,5011120,600463232,607516,5000446,600445652,9250253,5000442,6165,Caa Cati,3407,20.12.2021,31.12.9999,ALTA,20646432
4668,404136488,ESQ RIANO,CURUZU CUATIA 794,16,510427319,4956712,5011120,600463270,607554,5000446,600445681,9250282,5000442,6165,Caa Cati,3407,21.02.2022,31.12.9999,ALTA,20646830
4669,751307073,M.E ADOR),CATAMARCA 640,10,510225928,3047209,5010113,,,,,,,6170,Guaviraví,3232,29.04.2010,31.12.9999,ALTA,10062863
4670,809230000,PED OSO B,CALLE 1,16,510024649,8825905,5010131,,,,,,,6170,Guaviraví,3232,29.04.2010,31.12.9999,ALTA,10062809
4671,249223402,MED VALDO,Bº 11 VIV. CASA 3,16,510145294,491535,5010096,,,,,,,6170,Guaviraví,3232,29.06.2010,31.12.9999,ALTA,10537249
4672,265179008,BAL ANGEL,CALLE 1,18,510145308,3552160,5010131,,,,,,,6170,Guaviraví,3232,29.04.2010,31.12.9999,ALTA,10537265
4673,308784548,OLG ISAC,B°15 VIV.CASA N°2,18,510145335,2728043,5010113,,,,,,,6170,Guaviraví,3232,29.04.2010,31.12.9999,ALTA,10537308
4674,342179008,SAR TEBAN,B§ 15 VIV. CASA N§13,18,510178124,4251111,5010113,,,,,,,6170,Guaviraví,3232,29.04.2010,31.12.9999,ALTA,10617342
4675,351175793,LED LADIZ,B° 5 VADS. CASA-4,18,510178129,2025,5010501,,,,,,,6170,Guaviraví,3232,29.06.2010,31.12.9999,ALTA,10617351
4676,364552506,RET OLITA,2 DE JULIO Y 20 DE JUNIO,18,510178133,1886448,5010113,,,,,,,6170,Guaviraví,3232,29.04.2010,31.12.9999,ALTA,10617364
4677,365481486,FLO IDORA,URUGUAY S/N,18,,,,,,,,,,6170,Guaviraví,3232,24.04.2010,31.12.9999,ALTA,10617365
4678,373273379,KOS ABEL,VERON DE ASTRADA S/N,16,510178139,6664799,5010131,,,,,,,6170,Guaviraví,3232,29.04.2010,31.12.9999,ALTA,10617373
4679,376480502,OLI ARITA,ZONA RURAL-RUTA 14-GUAVIRAVI,16,510178142,9200492,5010131,,,,,,,6170,Guaviraví,3232,29.04.2010,31.12.9999,ALTA,10617376
4680,310268583,BAR BERTO,AMADEO PANARIO S/N,18,510243243,491530,5010096,600035440,364330,5000446,600048701,8928664,5000442,6170,Guaviraví,3232,24.11.2010,31.12.9999,ALTA,20247484
4681,360569525,Bri desto,Calle 1,18,510238101,6041727,5010173,600043846,8955477,5000442,600035441,364331,5000446,6170,Guaviraví,3232,25.11.2010,31.12.9999,ALTA,20247585
4682,208568020,CUE USTIN,Amadeo Panario S/N,18,510237948,3407927,5010114,600043520,9000986,5000442,,,,6170,Guaviraví,3232,09.05.2011,31.12.9999,ALTA,20263237
4683,696275207,CHA LIANA,MANUEL DE ASTRADAS S/N,16,510257196,1775747,5010436,600023277,9046478,5000442,,,,6170,Guaviraví,3231,28.05.2012,31.12.9999,ALTA,20299073
4684,040326710,MAR ERNAN,BARRIO 10 VIV. CASA Nº 10,16,510346458,119240,5011290,,,,,,,6170,Guaviraví,3232,07.05.2015,31.12.9999,ALTA,20388582
4685,561113077,DIA ANGEL,ZONA RURAL GUAVIRAVI S/N,16,510336725,2965040,5011120,600213958,9119968,5000442,,,,6170,Guaviraví,3232,14.11.2016,31.12.9999,ALTA,20439811
4686,772185737,CAR OMAR,IMGA,16,510414641,4929459,5011120,600427883,592614,5000446,600366203,9197181,5000442,6179,Ituzaingó,3302,16.09.2015,31.12.9999,ALTA,20400554
4687,517172518,MEZ LUIS,Bº LA MARCELINA,16,510300496,2959053,5010713,600194836,9100846,5000442,,,,6179,Ituzaingó,3302,11.09.2015,31.12.9999,ALTA,20399998
4688,527105935,CHI LUIS,PALO BORRACHO,16,510300815,2959372,5010713,600261330,483925,5000446,600195155,9101165,5000442,6179,Ituzaingó,3302,05.02.2016,31.12.9999,ALTA,20400013
4689,390138735,ASO UNTRY,LOS PINOS Y LOS LAPACHOS,16,510179023,3642719,5010052,,,,,,,6179,Ituzaingó,3302,18.03.2022,31.12.9999,ALTA,20667194
4690,482202749,MAI ARIEL,RINCON S. MARIA LOS PINOS Y SAUCE,16,510427383,4956776,5011120,600464679,615343,5000446,600445745,9250346,5000442,6179,Ituzaingó,3302,07.01.2022,31.12.9999,ALTA,20650889
4691,705273482,CAB ANINA,PALO BORRACHO,16,510297894,2850586,5011120,600180164,508091,5000442,,,,6179,Ituzaingó,3302,18.11.2021,31.12.9999,ALTA,20649447
4692,312307354,LA NDIDA,BA EL RIO PARANA Y LORO CUATRO,6,510426557,4955950,5011120,600460039,605970,5000446,600443919,9248520,5000442,6179,Ituzaingó,3302,03.12.2021,31.12.9999,ALTA,20644966
4693,639119039,GON ECTOR,CALLE 31 CASA 12,18,510427377,4956770,5011120,600464733,615397,5000446,600445739,9250340,5000442,6179,Ituzaingó,3302,20.05.2010,31.12.9999,ALTA,10539639
4694,922203289,HOM ARIEL,LA ZULEMA MzA Lote 19,16,510427341,4956734,5011120,600464655,615319,5000446,600445703,9250304,5000442,6179,Ituzaingó,3302,28.02.2022,31.12.9999,ALTA,20653328
4695,278232414,BAL ANDRA,SARMIENTO 1420 PISO 15 DTO E,16,510414633,4929451,5011120,600427884,592615,5000446,600366195,9197173,5000442,6179,Ituzaingó,3302,17.11.2021,31.12.9999,ALTA,20644913
4696,047270564,JUN CEDES,B° RINCON S. MARIA Fr. A LOTE 7,16,510427370,4956763,5011120,600445732,9250333,5000442,600438491,597593,5000446,6179,Ituzaingó,3302,05.01.2022,31.12.9999,ALTA,20637381
4697,418203203,BRA RAUL,Rincon S. MARIA Lote 8 Mz 25,16,510426587,4955980,5011120,600443949,9248550,5000442,,,,6179,Ituzaingó,3302,27.12.2021,31.12.9999,ALTA,20643350
4698,889232038,AP ABIAN,RINCON SANTA MARIA Mz28 Lote 7,16,510423163,4932224,5010713,600464661,615325,5000446,600435880,9245383,5000442,6179,Ituzaingó,3302,24.01.2022,31.12.9999,ALTA,20649846
4699,430417000,CUS USTIN,LOS CHIVATOS S/Nº,16,510422933,4931994,5010713,600458213,604373,5000446,600435615,9245118,5000442,6179,Ituzaingó,3302,18.11.2021,31.12.9999,ALTA,20643371
4700,742203187,TEJ UARDO,RINCON S. MARIA MZ 28 LOTE 23,16,510422925,4931986,5010713,600460002,605933,5000446,600435607,9245110,5000442,6179,Ituzaingó,3302,01.12.2021,31.12.9999,ALTA,20634863
4701,792362099,ESP AHUEL,PARADOR LA FORTALEZA,6,510426558,4955951,5011120,600460048,605979,5000446,600443920,9248521,5000442,6179,Ituzaingó,3302,03.12.2021,31.12.9999,ALTA,20645760
4702,458821961,FER SCUAL,ANT. ARGENTINA,18,510416920,4931738,5011120,600427944,592675,5000446,600368487,9199465,5000442,6180,Ituzaingó,3302,22.08.2016,31.12.9999,ALTA,20406974
4703,450282039,ACE RAMON,PERU e/ Bs As y rio Parana,16,510179291,973125,5010436,,,,,,,6180,Ituzaingó,3302,10.11.2021,31.12.9999,ALTA,20643399
4704,362307168,CON A ART,BRASIL Depto D1 1677,16,510432314,5230304,5011120,600467131,618183,5000446,600449632,9254233,5000442,6180,Ituzaingó,3302,24.02.2022,31.12.9999,ALTA,20657500
4705,369307168,CON A ART,BRASIL Depto D3 1677,16,510432315,5230305,5011120,600467130,618182,5000446,600449633,9254234,5000442,6180,Ituzaingó,3302,24.02.2022,31.12.9999,ALTA,20657517
4706,296271429,FAL IRIAM,BOLIVAR e/ Ctes y Bs As Depto C 1751,16,510427328,4956721,5011120,600464662,615326,5000446,600445690,9250291,5000442,6180,Ituzaingó,3302,25.01.2022,31.12.9999,ALTA,20652246
4707,627271471,PIN ARMEN,BRASIL - Depto A-2 1677,16,510427332,4956725,5011120,600464659,615323,5000446,600445694,9250295,5000442,6180,Ituzaingó,3302,24.01.2022,31.12.9999,ALTA,20652843
4708,629271471,PIN ARMEN,BRASIL - Depto A-3 1677,16,510427330,4956723,5011120,600464658,615322,5000446,600445692,9250293,5000442,6180,Ituzaingó,3302,24.01.2022,31.12.9999,ALTA,20652857
4709,947204028,GAR ANIEL,SAN MARTIN 2005,16,510425462,5233064,5011120,600500577,625677,5000446,600452614,9257215,5000442,6180,Ituzaingó,3302,24.11.2021,31.12.9999,ALTA,20642432
4710,348307168,CON A ART,BRASIL Depto B2 1677,16,510432318,5230308,5011120,600467134,618186,5000446,600449636,9254237,5000442,6180,Ituzaingó,3302,24.02.2022,31.12.9999,ALTA,20657449
4711,993378879,PAR LAURA,SAN MARTIN CASI POSADAS,16,510178676,4345893,5010163,,,,,,,6180,Ituzaingó,3302,15.11.2021,31.12.9999,ALTA,20642543
4712,092203404,TOR CIDES,"SUDAMERICA ""INMOBILIARIA CARBONE"" 1718",6,510432305,5230295,5011120,600467104,618156,5000446,600449623,9254224,5000442,6180,Ituzaingó,3302,21.02.2022,31.12.9999,ALTA,20657034
4713,920336878,PAU ERLIS,CATAMARCA - CHACRA 134,16,510422503,4925931,5011120,600456403,602188,5000446,600434634,9244137,5000442,6181,Ituzaingó,3302,13.10.2021,31.12.9999,ALTA,20605281
4714,122202550,KUN STIAN,SAN JUAN esq CALLE 10 Lote 6,6,510422488,4925916,5011120,600458172,604332,5000446,600434920,9244423,5000442,6181,Ituzaingó,3302,28.10.2021,31.12.9999,ALTA,20628418
4715,243321061,AQU RIANA,SANTA CRUZ Y BROWN,16,510422510,4925938,5011120,600456400,602185,5000446,600434641,9244144,5000442,6185,Ituzaingó,3302,13.10.2021,31.12.9999,ALTA,20637745
4716,842274457,VEL CAELA,LA RIOJA e/ Centenario y Cabral Pasillo 1 2,16,510425484,4954877,5011120,600458189,604349,5000446,600442841,9247442,5000442,6189,Ituzaingó,3302,22.05.2022,31.12.9999,ALTA,20671927
4717,960226749,ZOL ARMEN,BO. 15 VIV. CASA 15,16,510352871,3353863,5011120,600428754,593569,5000446,600215285,9121295,5000442,6189,Ituzaingó,3302,21.05.2022,31.12.9999,ALTA,20673938
4718,185273312,SAR NOEMI,CENTENARIO y SAN LUIS Bº JARDIN,16,510352884,3353876,5011120,600215298,9121308,5000442,,,,6189,Ituzaingó,3302,26.01.2022,31.12.9999,ALTA,20657192
4719,290384941,ALA ISTAL,Bº JARDIN,16,510256105,8788558,5010045,600067677,386750,5000446,600022153,9045354,5000442,6190,Ituzaingó,3302,18.05.2016,31.12.9999,ALTA,20425363
4720,354109555,CAS MINGO,CENTENARIO-ACCESO,18,510393565,4503779,5011120,600344685,9175662,5000442,,,,6190,Ituzaingó,3302,17.02.2020,31.12.9999,ALTA,20579337
4721,809243546,MAI SMAEL,B° DON BENITEZ e/ MALVINAS y CE 11,16,510425460,4954853,5011120,600460016,605947,5000446,600442817,9247418,5000442,6190,Ituzaingó,3302,26.11.2021,31.12.9999,ALTA,20643981
4722,011102148,ALC ATRIZ,SGTO. CABRAL 2125,16,510212420,990259,5010096,,,,,,,6190,Ituzaingó,3302,26.01.2022,31.12.9999,ALTA,20655181
4723,595273887,CAB ANDRA,LA RIOJA e/ Centenario y Cabral Pasillo 1 2,16,510425484,4954877,5011120,600458189,604349,5000446,600442841,9247442,5000442,6190,Ituzaingó,3302,19.11.2021,21.05.2022,BAJA,20643607
4724,234271045,AYA NACIA,CENTENARIO y SAN LUIS,16,510332796,2961111,5011120,600265689,486138,5000446,600207191,9113201,5000442,6190,Ituzaingó,3302,24.11.2021,31.12.9999,ALTA,20644823
4725,078271167,OJE LUCIA,JUJUY y MITRE CH5 Lote 1,16,510427342,4956735,5011120,600464651,615315,5000446,600445704,9250305,5000442,6190,Ituzaingó,3302,31.01.2022,31.12.9999,ALTA,20653622
4726,191273176,VAL SABEL,Sgto CABRAL y 3 de Abril Depto 3 2085,16,510427427,4956820,5011120,600467056,618108,5000446,600445789,9250390,5000442,6190,Ituzaingó,3302,09.02.2022,31.12.9999,ALTA,20655456
4727,552927093,BLA PAOLA,LIBERTADOR Y BS. AS. LOCAL 5,6,510427443,4956836,5011120,600464684,615348,5000446,600445805,9250406,5000442,6190,Ituzaingó,3302,10.01.2022,31.12.9999,ALTA,20650973
4728,834272620,PAR UNATA,LIBERTADOR Y CTES,6,510423001,4932062,5010713,600460047,605978,5000446,600435683,9245186,5000442,6190,Ituzaingó,3302,19.11.2021,31.12.9999,ALTA,20645824
4729,891203602,WEL ERICO,LOTE 6 - MANZANA D B° DON TOMAS,6,510427440,4956833,5011120,600464667,615331,5000446,600445802,9250403,5000442,6190,Ituzaingó,3302,20.01.2022,31.12.9999,ALTA,20651526
4730,808230000,ROB LLO E,SARMIENTO,16,,,,,,,,,,6191,Ituzaingó,3302,18.05.2010,31.12.9999,ALTA,10028808
4731,088202300,RIV PABLO,MORENO y MENDOZA,16,510283226,2407297,5010436,600124804,9077434,5000442,,,,6191,Ituzaingó,3302,03.01.2022,31.12.9999,ALTA,20650227
4732,318260203,RAM LICIA,FSCO. LOPEZ Y SARMIENTO,16,510426576,4955969,5011120,600460046,605977,5000446,600443938,9248539,5000442,6191,Ituzaingó,3302,22.12.2021,31.12.9999,ALTA,20648702
4733,033924225,CAB ESTER,MARIANO MORENO Y MISIONES S/N,16,510427343,4956736,5011120,600464654,615318,5000446,600445705,9250306,5000442,6191,Ituzaingó,3302,31.01.2022,31.12.9999,ALTA,20653536
4734,977230000,BRE IS H.,SAENZ PEÑA e/ Bs As y Fco Lopez fondo,16,510426583,4955976,5011120,600459976,605907,5000446,600443945,9248546,5000442,6191,Ituzaingó,3302,19.05.2010,31.12.9999,ALTA,10160977
4735,491203918,GOM MILIO,MARIANO MORENO 1759,16,510432313,5230303,5011120,600467136,618188,5000446,600449631,9254232,5000442,6191,Ituzaingó,3302,24.02.2022,31.12.9999,ALTA,20657716
4736,436138132,RIO NARDO,BROWN E/ J.RIVERA Y B.VALLE,18,510426585,4955978,5011120,600459973,605904,5000446,600443947,9248548,5000442,6192,Ituzaingó,3302,20.05.2010,31.12.9999,ALTA,10620436
4737,527474411,COR ARMEN,B. VALLE Y ALTE BROWN S/N,16,510427329,4956722,5011120,600464665,615329,5000446,600445691,9250292,5000442,6192,Ituzaingó,3302,24.01.2022,31.12.9999,ALTA,20652655
4738,335240859,FLO LUISA,LAPRIDA Y ENTRE RIOS,16,510426584,4955977,5011120,600464717,615381,5000446,600443946,9248547,5000442,6192,Ituzaingó,3302,22.12.2021,31.12.9999,ALTA,20648726
4739,098347570,CEC ARLOS,J. RIVERA E/ BROWN Y GUEMEZ,16,510427422,4956815,5011120,600467058,618110,5000446,600445784,9250385,5000442,6192,Ituzaingó,3302,08.02.2022,31.12.9999,ALTA,20644547
4740,056200644,UTR MADEO,JULIO A.ROCA 1465,6,510423010,4932071,5010713,600460004,605935,5000446,600435693,9245196,5000442,6192,Ituzaingó,3302,20.05.2010,31.12.9999,ALTA,10101056
4741,770272097,BEN ARMEN,LAVALLE 1870,16,510054310,5427471,5010131,,,,,,,6192,Ituzaingó,3302,24.11.2021,31.12.9999,ALTA,20649584
4742,631145889,BAR ALENA,BENARDINO VALLE Y LAPRIDA,16,510410180,4748425,5011120,600361336,9192314,5000442,,,,6192,Ituzaingó,3302,03.02.2022,31.12.9999,ALTA,20654529
4743,268203401,ALB OMAR,BNO. VALLE y LAPRIDA,16,510427376,4956769,5011120,600464642,615306,5000446,600445738,9250339,5000442,6192,Ituzaingó,3302,06.01.2022,31.12.9999,ALTA,20650524
4744,382381908,GUT NELEN,BROWN Y FCO. LOPEZ,16,510432290,5230280,5011120,600467148,618200,5000446,600449608,9254209,5000442,6192,Ituzaingó,3302,12.03.2022,31.12.9999,ALTA,20659580
4745,028272227,GAL NOEMI,FCO LOPEZ E/BROWN Y GUEMEZ,16,510426565,4955958,5011120,600443927,9248528,5000442,,,,6192,Ituzaingó,3302,02.08.2021,31.12.9999,ALTA,20633676
4746,816775716,SAN CARDO,JULIO A ROCA Depto 1 1744,16,510427423,4956816,5011120,600467054,618106,5000446,600445785,9250386,5000442,6192,Ituzaingó,3302,09.02.2022,31.12.9999,ALTA,20654922
4747,675171700,LOP JUAN,Bno VALLE y A. BROWN,16,510427338,4956731,5011120,600464647,615311,5000446,600445700,9250301,5000442,6192,Ituzaingó,3302,27.01.2022,31.12.9999,ALTA,20652908
4748,373272941,LEY LIANA,BROWN y Fco LOPEZ CH39,16,510432320,5230310,5011120,600467137,618189,5000446,600449638,9254239,5000442,6192,Ituzaingó,3302,04.03.2022,31.12.9999,ALTA,20654125
4749,221204820,RIV ILIAN,CALLE O CASA 31 231 VDAS.,16,510146464,6020676,5010131,,,,,,,6193,Ituzaingó,3302,28.01.2022,31.12.9999,ALTA,20655504
4750,604754202,BAR ANCIO,CATAMARCA Y BROWN,16,510130063,708183,5010096,,,,,,,6194,Ituzaingó,3302,28.09.2021,31.12.9999,ALTA,20643618
4751,333201629,VAR RMINO,SANTA FE y Lavalle P. Baja SALON 3,6,510432311,5230301,5011120,600467107,618159,5000446,600449629,9254230,5000442,6194,Ituzaingó,3302,23.02.2022,31.07.2022,BAJA,20657434
4752,621275680,MAU BIANA,SANTA FE 3186,16,510010781,4604290,5010180,,,,,,,6194,Ituzaingó,3302,01.02.2022,31.12.9999,ALTA,20654518
4753,746203027,FEY CESAR,SANTA FE y Lavalle Depto 2,16,510425495,4954888,5011120,600458201,604361,5000446,600442852,9247453,5000442,6194,Ituzaingó,3302,12.11.2021,31.12.9999,ALTA,20642137
4754,904273082,MOR OLINA,SANTA FE Local 4 esq LAVALLE 3014,6,510426580,4955973,5011120,600459974,605905,5000446,600443942,9248543,5000442,6194,Ituzaingó,3302,21.12.2021,31.12.9999,ALTA,20647821
4755,215201671,OPO ANDRO,SANTA FE esq SAAVEDRA,16,510425464,4954857,5011120,600460064,605995,5000446,600442821,9247422,5000442,6194,Ituzaingó,3302,17.01.2022,31.12.9999,ALTA,20642952
4756,257396330,ARR MAYRA,SANTA FE - SALON COMERICAL 5 3014,6,510426575,4955968,5011120,600460034,605965,5000446,600443937,9248538,5000442,6194,Ituzaingó,3302,13.12.2021,02.08.2022,BAJA,20646587
4757,018201629,VAR RMINO,SANTA FE y Lavalle P. Baja SALON 2,6,510426568,4955961,5011120,600443930,9248531,5000442,,,,6194,Ituzaingó,3302,09.12.2021,31.12.9999,ALTA,20646146
4758,451202412,RIO IGUEL,LAVALLE y SAN LUIS,16,510426560,4955953,5011120,600459970,605901,5000446,600443922,9248523,5000442,6195,Ituzaingó,3302,15.12.2021,31.12.9999,ALTA,20646932
4759,376373280,OJE NELLA,JUAN LAVALLE Y 3 DE ABRIL,6,510416877,4931695,5011120,600368444,9199422,5000442,,,,6195,Ituzaingó,3302,11.02.2022,31.12.9999,ALTA,20659573
4760,655226413,CER ESTER,SAN LUIS Y LAVALLE,16,510180758,973031,5010436,600092569,400742,5000446,600090065,9023827,5000442,6195,Ituzaingó,3302,10.02.2022,31.12.9999,ALTA,20660136
4761,492148698,FAG ARITA,B° 180 VIV. C.31,16,510047873,3902220,5010113,,,,,,,6195,Ituzaingó,3302,07.01.2022,31.12.9999,ALTA,20650897
4762,333377093,BEN ITATI,MISIONES E/ ROCA Y SAAVEDRA,16,510432298,5230288,5011120,600469404,619945,5000446,600449616,9254217,5000442,6195,Ituzaingó,3302,18.03.2022,31.12.9999,ALTA,20661283
4763,752270363,GOD SLADA,B° 180 VIV. CASA 2,16,510010645,36280,5010180,,,,,,,6195,Ituzaingó,3302,10.02.2022,31.12.9999,ALTA,20658199
