Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
UNIUSDT,49fb4b29,2022-11-07 05:50:03,10,Open Long,Market,Trade,59.7,7.653,Market,0.0006,0.27413046,ae800401
UNIUSDT,49fb4b29,2022-11-07 05:50:03,10,Open Long,Market,Trade,125.5,7.652,Market,0.0006,0.5761956,da633de2
UNIUSDT,49fb4b29,2022-11-07 05:50:03,10,Open Long,Market,Trade,87.2,7.652,Market,0.0006,0.40035264,53c4e575
UNIUSDT,49fb4b29,2022-11-07 05:50:03,10,Open Long,Market,Trade,65.3,7.651,Market,0.0006,0.29976618,48696c27
ARUSDT,5c67bcf3,2022-11-06 11:01:32,10,Close Long,Limit,Trade,37.9,17.350,17.350,0.0001,0.0657565,124be35e
ARUSDT,5c67bcf3,2022-11-06 11:01:32,10,Close Long,Limit,Trade,3.5,17.350,17.350,0.0001,0.0060725,c9094851
ARUSDT,5c67bcf3,2022-11-06 11:01:32,10,Close Long,Limit,Trade,4.8,17.350,17.350,0.0001,0.008328,0df33a0a
ARUSDT,5c67bcf3,2022-11-06 11:01:32,10,Close Long,Limit,Trade,36.6,17.350,17.350,0.0001,0.063501,958a98f6
ARUSDT,5c67bcf3,2022-11-06 11:01:32,10,Close Long,Limit,Trade,260.1,17.350,17.350,0.0001,0.4512735,55c3c961
ARUSDT,d867e825,2022-11-06 10:30:14,10,Open Long,Market,Trade,187.3,17.010,Market,0.0006,1.9115838,07d21ebc
ARUSDT,d867e825,2022-11-06 10:30:14,10,Open Long,Market,Trade,78.9,17.010,Market,0.0006,0.8052534,fa19c1fe
ARUSDT,d867e825,2022-11-06 10:30:14,10,Open Long,Market,Trade,50.7,17.000,Market,0.0006,0.51714,30cb7ff0
ARUSDT,d867e825,2022-11-06 10:30:14,10,Open Long,Market,Trade,26,17.000,Market,0.0006,0.2652,f354bee9
ARUSDT,af7a0199,2022-11-06 10:23:27,10,Close Long,Limit,Trade,265.9,17.210,17.210,0.0001,0.4576139,36f91101
ARUSDT,af7a0199,2022-11-06 10:23:27,10,Close Long,Limit,Trade,48.9,17.210,17.210,0.0001,0.0841569,ff2b4b07
ARUSDT,f2ff609d,2022-11-06 10:16:13,10,Open Long,Market,Trade,69.2,16.880,Market,0.0006,0.7008576,c2ade5ed
ARUSDT,f2ff609d,2022-11-06 10:16:13,10,Open Long,Market,Trade,160,16.870,Market,0.0006,1.61952,c3ff49bf
ARUSDT,f2ff609d,2022-11-06 10:16:13,10,Open Long,Market,Trade,79.1,16.870,Market,0.0006,0.8006502,4adb7310
ARUSDT,f2ff609d,2022-11-06 10:16:13,10,Open Long,Market,Trade,6.5,16.870,Market,0.0006,0.065793,4852d1d4
RNDRUSDT,43c49edd,2022-11-06 02:33:06,10,Close Long,Limit,Trade,68.4,1.10900,1.10900,0.0001,0.00758556,5cd8b71e
RNDRUSDT,43c49edd,2022-11-06 02:33:06,10,Close Long,Limit,Trade,499.7,1.10900,1.10900,0.0001,0.05541673,4be22242
RNDRUSDT,43c49edd,2022-11-06 02:33:06,10,Close Long,Limit,Trade,2000,1.10900,1.10900,0.0001,0.2218,ff79b800
RNDRUSDT,43c49edd,2022-11-06 02:33:05,10,Close Long,Limit,Trade,90.5,1.10900,1.10900,0.0001,0.01003645,0377f10c
RNDRUSDT,43c49edd,2022-11-06 02:33:05,10,Close Long,Limit,Trade,722.7,1.10900,1.10900,0.0001,0.08014743,2ddabec0
RNDRUSDT,43c49edd,2022-11-06 02:33:03,10,Close Long,Limit,Trade,258.2,1.10900,1.10900,0.0001,0.02863438,e033b752
RNDRUSDT,43c49edd,2022-11-06 02:33:03,10,Close Long,Limit,Trade,85.8,1.10900,1.10900,0.0001,0.00951522,e9d2262a
RNDRUSDT,43c49edd,2022-11-06 02:00:22,10,Close Long,Limit,Trade,581.8,1.10900,1.10900,0.0001,0.06452162,ac7befa6
RNDRUSDT,43c49edd,2022-11-06 02:00:22,10,Close Long,Limit,Trade,159.3,1.10900,1.10900,0.0001,0.01766637,abb472c6
RNDRUSDT,8a38d336,2022-11-06 01:46:16,10,Open Long,Market,Trade,489,1.08900,Market,0.0006,0.3195126,7d0b8c41
RNDRUSDT,8a38d336,2022-11-06 01:46:16,10,Open Long,Market,Trade,500,1.08900,Market,0.0006,0.3267,2705efbd
RNDRUSDT,8a38d336,2022-11-06 01:46:16,10,Open Long,Market,Trade,124.4,1.08800,Market,0.0006,0.08120832,abe91f2e
RNDRUSDT,8a38d336,2022-11-06 01:46:16,10,Open Long,Market,Trade,0.1,1.08800,Market,0.0006,6.528e-05,7b0b0c78
RNDRUSDT,8a38d336,2022-11-06 01:46:16,10,Open Long,Market,Trade,459.7,1.08700,Market,0.0006,0.29981634,71cbde42
RNDRUSDT,8a38d336,2022-11-06 01:46:16,10,Open Long,Market,Trade,2065.6,1.08700,Market,0.0006,1.34718432,7d3469df
RNDRUSDT,8a38d336,2022-11-06 01:46:16,10,Open Long,Market,Trade,552,1.08700,Market,0.0006,0.3600144,69f799c9
RNDRUSDT,8a38d336,2022-11-06 01:46:16,10,Open Long,Market,Trade,275.6,1.08700,Market,0.0006,0.17974632,a6049641
RNDRUSDT,bd17ce71,2022-11-06 01:44:42,10,Close Long,Limit,Trade,559.6,1.10500,1.10500,0.0001,0.0618358,bc075e18
RNDRUSDT,bd17ce71,2022-11-06 01:44:42,10,Close Long,Limit,Trade,2500,1.10500,1.10500,0.0001,0.27625,4d000ee8
RNDRUSDT,bd17ce71,2022-11-06 01:44:42,10,Close Long,Limit,Trade,1.2,1.10500,1.10500,0.0001,0.0001326,548e39dd
RNDRUSDT,bd17ce71,2022-11-06 01:44:42,10,Close Long,Limit,Trade,1000,1.10500,1.10500,0.0001,0.1105,01cb7157
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,319.2,1.08500,Market,0.0006,0.2077992,db817424
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,24.4,1.08500,Market,0.0006,0.0158844,62cb1dee
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,404.8,1.08400,Market,0.0006,0.26328192,80589740
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,500,1.08400,Market,0.0006,0.3252,c688fe2f
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,495.9,1.08400,Market,0.0006,0.32253336,db846d6d
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,554.3,1.08300,Market,0.0006,0.36018414,47b7ac57
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,247.9,1.08200,Market,0.0006,0.16093668,d1b530eb
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,482.8,1.08200,Market,0.0006,0.31343376,e5a71c6e
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,490,1.08200,Market,0.0006,0.318108,1926bca2
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,124.4,1.08100,Market,0.0006,0.08068584,92f82ebf
RNDRUSDT,5e0609ea,2022-11-06 01:44:13,10,Open Long,Market,Trade,417.1,1.08100,Market,0.0006,0.27053106,a246a908
RNDRUSDT,fcf775de,2022-11-06 00:36:33,10,Close Long,Limit,Trade,4146.6,0.98600,0.98600,0.0001,0.40885476,61377951
RNDRUSDT,0cfabd15,2022-11-06 00:36:13,10,Open Long,Market,Trade,1766.3,0.96700,Market,0.0006,1.02480726,7a6e65c7
RNDRUSDT,0cfabd15,2022-11-06 00:36:13,10,Open Long,Market,Trade,245,0.96600,Market,0.0006,0.142002,9383c702
RNDRUSDT,0cfabd15,2022-11-06 00:36:13,10,Open Long,Market,Trade,2135.3,0.96600,Market,0.0006,1.23761988,c5c5b052
RENUSDT,08a91333,2022-11-05 20:52:14,10,Close Long,Market,Trade,16748.9,0.13630,Market,0.0006,1.36972505,160ce289
RENUSDT,08a91333,2022-11-05 20:52:14,10,Close Long,Market,Trade,2501,0.13630,Market,0.0006,0.20453178,4495a871
RENUSDT,08a91333,2022-11-05 20:52:14,10,Close Long,Market,Trade,3900,0.13630,Market,0.0006,0.318942,a6174559
RENUSDT,2546-Buy,2022-11-05 16:00:00,10,Open Long,--,Funding,23149.9,0.13780,0.00000,0.0001,0.31900563,a133899d
RENUSDT,2546-Buy,2022-11-05 08:00:00,10,Open Long,--,Funding,23149.9,0.14180,0.00000,0.0001,0.32826559,b8f33e69
RENUSDT,2546-Buy,2022-11-05 00:00:00,10,Open Long,--,Funding,23149.9,0.13910,0.00000,0.0001,0.32201511,791171cd
RENUSDT,32c91dca,2022-11-04 17:45:28,10,Open Long,Market,Trade,2749.6,0.15220,Market,0.0006,0.25109348,e7bbd156
RENUSDT,32c91dca,2022-11-04 17:45:28,10,Open Long,Market,Trade,5270,0.15210,Market,0.0006,0.4809402,e6491750
RENUSDT,32c91dca,2022-11-04 17:45:28,10,Open Long,Market,Trade,6000,0.15210,Market,0.0006,0.54756,e895dda7
RENUSDT,32c91dca,2022-11-04 17:45:28,10,Open Long,Market,Trade,3630,0.15190,Market,0.0006,0.3308382,e1788b62
RENUSDT,32c91dca,2022-11-04 17:45:28,10,Open Long,Market,Trade,630.1,0.15190,Market,0.0006,0.05742732,e7f1a723
RENUSDT,32c91dca,2022-11-04 17:45:28,10,Open Long,Market,Trade,4165.7,0.15190,Market,0.0006,0.3796619,db4de8f7
RENUSDT,32c91dca,2022-11-04 17:45:28,10,Open Long,Market,Trade,704.5,0.15190,Market,0.0006,0.06420813,233e4ec1
RENUSDT,73f45236,2022-11-04 17:41:32,10,Close Long,Limit,Trade,7681.2,0.15620,0.15620,0.0001,0.11998035,3cdf1d24
RENUSDT,73f45236,2022-11-04 17:41:32,10,Close Long,Limit,Trade,14100,0.15620,0.15620,0.0001,0.220242,33dc9119
RENUSDT,cec05a3b,2022-11-04 17:39:26,10,Open Long,Market,Trade,1394.7,0.15330,Market,0.0006,0.12828451,f43f4c49
RENUSDT,cec05a3b,2022-11-04 17:39:26,10,Open Long,Market,Trade,5424.4,0.15320,Market,0.0006,0.49861085,cb111dd7
RENUSDT,cec05a3b,2022-11-04 17:39:26,10,Open Long,Market,Trade,3797,0.15310,Market,0.0006,0.34879242,927d1fe0
RENUSDT,cec05a3b,2022-11-04 17:39:26,10,Open Long,Market,Trade,5230.3,0.15310,Market,0.0006,0.48045536,1f901600
RENUSDT,cec05a3b,2022-11-04 17:39:26,10,Open Long,Market,Trade,5230.3,0.15310,Market,0.0006,0.48045536,331db26b
RENUSDT,cec05a3b,2022-11-04 17:39:26,10,Open Long,Market,Trade,704.5,0.15310,Market,0.0006,0.06471537,1ff31dcd
RENUSDT,c2412324,2022-11-04 17:38:23,10,Close Long,Limit,Trade,12197.9,0.15590,0.15590,0.0001,0.19016527,d8e2008d
RENUSDT,c2412324,2022-11-04 17:38:23,10,Close Long,Limit,Trade,2079.9,0.15590,0.15590,0.0001,0.03242565,02ea3538
RENUSDT,c2412324,2022-11-04 17:38:23,10,Close Long,Limit,Trade,6366.5,0.15590,0.15590,0.0001,0.09925374,349c7647
RENUSDT,8231d1f5,2022-11-04 17:38:06,10,Open Long,Market,Trade,3482.9,0.15300,Market,0.0006,0.31973022,12655e3e
RENUSDT,8231d1f5,2022-11-04 17:38:06,10,Open Long,Market,Trade,3900,0.15290,Market,0.0006,0.357786,2248580b
RENUSDT,8231d1f5,2022-11-04 17:38:06,10,Open Long,Market,Trade,5361.4,0.15280,Market,0.0006,0.49153316,18f3696f
RENUSDT,8231d1f5,2022-11-04 17:38:06,10,Open Long,Market,Trade,4000,0.15280,Market,0.0006,0.36672,831eb838
RENUSDT,8231d1f5,2022-11-04 17:38:06,10,Open Long,Market,Trade,3900,0.15280,Market,0.0006,0.357552,973454e9
DYDXUSDT,9ca24b16,2022-11-04 15:27:20,10,Close Long,Limit,Trade,1475.5,1.945,1.945,0.0001,0.28698475,86dc6a64
DYDXUSDT,9ca24b16,2022-11-04 15:27:20,10,Close Long,Limit,Trade,86.1,1.945,1.945,0.0001,0.01674645,525e54d1
DYDXUSDT,9dab492e,2022-11-04 14:23:19,10,Open Long,Market,Trade,136,1.905,Market,0.0006,0.155448,af736cbf
DYDXUSDT,9dab492e,2022-11-04 14:23:19,10,Open Long,Market,Trade,1000,1.905,Market,0.0006,1.143,2ca368be
DYDXUSDT,9dab492e,2022-11-04 14:23:19,10,Open Long,Market,Trade,5.9,1.905,Market,0.0006,0.0067437,7393d56a
DYDXUSDT,9dab492e,2022-11-04 14:23:19,10,Open Long,Market,Trade,1.3,1.905,Market,0.0006,0.0014859,a031670c
DYDXUSDT,9dab492e,2022-11-04 14:23:19,10,Open Long,Market,Trade,418.4,1.905,Market,0.0006,0.4782312,a8af655b
GALAUSDT,726efc27,2022-11-04 13:34:35,10,Close Long,Market,Trade,30021,0.03570,Market,0.0006,0.64304982,14c7a08f
GALAUSDT,726efc27,2022-11-04 13:34:35,10,Close Long,Market,Trade,5123,0.03570,Market,0.0006,0.10973466,8b0035b5
GALAUSDT,726efc27,2022-11-04 13:34:35,10,Close Long,Market,Trade,18004,0.03571,Market,0.0006,0.38575371,9a53bd74
GALAUSDT,726efc27,2022-11-04 13:34:35,10,Close Long,Market,Trade,933,0.03571,Market,0.0006,0.01999046,42112299
GALAUSDT,726efc27,2022-11-04 13:34:35,10,Close Long,Market,Trade,30505,0.03571,Market,0.0006,0.65360013,b6ab4354
GALAUSDT,726efc27,2022-11-04 13:34:35,10,Close Long,Market,Trade,3148,0.03571,Market,0.0006,0.06744905,a9e9e163
GALAUSDT,2546-Buy,2022-11-04 08:00:00,10,Open Long,--,Funding,87734,0.03517,0.00000,-0.00540779,-16.68630267,ca187709
GALAUSDT,098e4ceb,2022-11-04 04:28:46,10,Open Long,Market,Trade,1773,0.03703,Market,0.0006,0.03939252,0306d9c1
GALAUSDT,098e4ceb,2022-11-04 04:28:46,10,Open Long,Market,Trade,28,0.03703,Market,0.0006,0.00062211,075dead5
GALAUSDT,098e4ceb,2022-11-04 04:28:46,10,Open Long,Market,Trade,5113,0.03702,Market,0.0006,0.11356996,f25716e8
GALAUSDT,098e4ceb,2022-11-04 04:28:46,10,Open Long,Market,Trade,5138,0.03702,Market,0.0006,0.11412526,b3694e9d
GALAUSDT,098e4ceb,2022-11-04 04:28:46,10,Open Long,Market,Trade,75682,0.03701,Market,0.0006,1.6805945,bcefb8ad
ASTRUSDT,c4be8c86,2022-11-04 04:06:13,10,Close Long,Market,Trade,3684,0.047600,Market,0.0006,0.10521504,b4636f89
ASTRUSDT,c4be8c86,2022-11-04 04:06:13,10,Close Long,Market,Trade,34310,0.047600,Market,0.0006,0.9798936,dca564eb
ASTRUSDT,c4be8c86,2022-11-04 04:06:13,10,Close Long,Market,Trade,2080,0.047600,Market,0.0006,0.0594048,6f9fcac7
ASTRUSDT,c4be8c86,2022-11-04 04:06:13,10,Close Long,Market,Trade,14902,0.047600,Market,0.0006,0.42560112,34012391
ASTRUSDT,c4be8c86,2022-11-04 04:06:13,10,Close Long,Market,Trade,877,0.047600,Market,0.0006,0.02504712,e6f854cf
ASTRUSDT,c4be8c86,2022-11-04 04:06:13,10,Close Long,Market,Trade,961,0.047600,Market,0.0006,0.02744616,a03bf70e
ASTRUSDT,c4be8c86,2022-11-04 04:06:13,10,Close Long,Market,Trade,142,0.047600,Market,0.0006,0.00405552,0854fcdb
ASTRUSDT,c4be8c86,2022-11-04 04:06:13,10,Close Long,Market,Trade,61,0.047600,Market,0.0006,0.00174216,982b5ed4
ASTRUSDT,c4be8c86,2022-11-04 04:06:13,10,Close Long,Market,Trade,12793,0.047600,Market,0.0006,0.36536808,a5d1a911
ASTRUSDT,5d906474,2022-11-04 02:58:57,10,Open Long,Market,Trade,18606,0.048150,Market,0.0006,0.53752734,ddfcadb9
ASTRUSDT,5d906474,2022-11-04 02:58:57,10,Open Long,Market,Trade,4000,0.048150,Market,0.0006,0.11556,3b24e414
ASTRUSDT,5d906474,2022-11-04 02:58:57,10,Open Long,Market,Trade,8894,0.048100,Market,0.0006,0.25668084,e4470fc0
ASTRUSDT,5d906474,2022-11-04 02:58:57,10,Open Long,Market,Trade,34310,0.048100,Market,0.0006,0.9901866,305a82c1
ASTRUSDT,5d906474,2022-11-04 02:58:57,10,Open Long,Market,Trade,4000,0.048100,Market,0.0006,0.11544,195377eb
ASTRUSDT,f0f6413f,2022-11-04 02:55:49,10,Close Long,Limit,Trade,66016,0.049200,0.049200,0.0001,0.32479872,6cc345c1
ASTRUSDT,2b7c57cf,2022-11-04 02:52:56,10,Open Long,Market,Trade,11946,0.048250,Market,0.0006,0.3458367,7256aaf9
ASTRUSDT,2b7c57cf,2022-11-04 02:52:56,10,Open Long,Market,Trade,4000,0.048250,Market,0.0006,0.1158,a0133dab
ASTRUSDT,2b7c57cf,2022-11-04 02:52:56,10,Open Long,Market,Trade,15260,0.048250,Market,0.0006,0.441777,1821f0dd
ASTRUSDT,2b7c57cf,2022-11-04 02:52:56,10,Open Long,Market,Trade,1500,0.048200,Market,0.0006,0.04338,04ce9d89
ASTRUSDT,2b7c57cf,2022-11-04 02:52:56,10,Open Long,Market,Trade,33310,0.048200,Market,0.0006,0.9633252,3c97ec04
ASTRUSDT,d5e80520,2022-11-04 02:51:40,10,Close Long,Limit,Trade,62191,0.049200,0.049200,0.0001,0.30597972,eb4bb328
ASTRUSDT,1647357d,2022-11-04 02:49:36,10,Open Long,Market,Trade,28452,0.048250,Market,0.0006,0.8236854,7a7f4997
ASTRUSDT,1647357d,2022-11-04 02:49:36,10,Open Long,Market,Trade,20000,0.048200,Market,0.0006,0.5784,7c91d3e2
ASTRUSDT,1647357d,2022-11-04 02:49:36,10,Open Long,Market,Trade,13739,0.048150,Market,0.0006,0.39691971,a8f12a47
CTSIUSDT,52b70176,2022-11-04 01:08:33,10,Close Long,Limit,Trade,3607,0.16395,0.16395,0.0001,0.05913677,af1d742b
CTSIUSDT,52b70176,2022-11-04 01:02:56,10,Close Long,Limit,Trade,82,0.16395,0.16395,0.0001,0.00134439,ef1cf80f
CTSIUSDT,52b70176,2022-11-04 01:02:54,10,Close Long,Limit,Trade,1,0.16395,0.16395,0.0001,1.64e-05,bd1e992d
CTSIUSDT,52b70176,2022-11-04 01:02:54,10,Close Long,Limit,Trade,218,0.16395,0.16395,0.0001,0.00357411,6b18dd87
CTSIUSDT,383dca2a,2022-11-04 00:53:19,10,Open Long,Market,Trade,2542,0.16075,Market,0.0006,0.2451759,eb9428d8
CTSIUSDT,383dca2a,2022-11-04 00:53:19,10,Open Long,Market,Trade,7,0.16075,Market,0.0006,0.00067515,ad7906b1
CTSIUSDT,383dca2a,2022-11-04 00:53:19,10,Open Long,Market,Trade,679,0.16070,Market,0.0006,0.06546918,633517b1
CTSIUSDT,383dca2a,2022-11-04 00:53:19,10,Open Long,Market,Trade,1,0.16065,Market,0.0006,9.639e-05,f3466ce1
CTSIUSDT,383dca2a,2022-11-04 00:53:19,10,Open Long,Market,Trade,679,0.16060,Market,0.0006,0.06542844,6e46fd8d
GALAUSDT,f592f29e,2022-11-04 00:23:20,10,Close Long,Market,Trade,19638,0.03243,Market,0.0006,0.38211621,0d4dfd97
GALAUSDT,2546-Buy,2022-11-04 00:00:00,10,Open Long,--,Funding,19638,0.03280,0.00000,-0.0075,-4.830948,3dce50f5
GALAUSDT,f062de05,2022-11-03 23:57:31,10,Open Long,Market,Trade,19638,0.03300,Market,0.0006,0.3888324,042bb980
UNFIUSDT,182d01f5,2022-11-03 23:00:48,10,Close Long,Market,Trade,116.1,6.3150,Market,0.0006,0.4399029,b27aa9db
UNFIUSDT,7ec7e1fb,2022-11-03 18:04:06,10,Open Long,Market,Trade,116.1,6.6885,Market,0.0006,0.46592091,021d6c5c
MASKUSDT,d4efe778,2022-11-03 18:03:17,10,Close Long,Limit,Trade,143.4,5.225,5.225,0.0001,0.0749265,0010ecf2
MASKUSDT,c9fe2296,2022-11-03 17:21:58,10,Open Long,Market,Trade,15.7,5.125,Market,0.0006,0.0482775,db261d96
MASKUSDT,c9fe2296,2022-11-03 17:21:58,10,Open Long,Market,Trade,127.7,5.125,Market,0.0006,0.3926775,58d365ec
LITUSDT,1e8599a3,2022-11-03 17:20:56,10,Close Long,Limit,Trade,287,1.2610,1.2610,0.0001,0.0361907,84360db9
LITUSDT,1e8599a3,2022-11-03 17:20:54,10,Close Long,Limit,Trade,76.6,1.2610,1.2610,0.0001,0.00965926,11e569ad
LITUSDT,1e8599a3,2022-11-03 17:20:20,10,Close Long,Limit,Trade,197.7,1.2610,1.2610,0.0001,0.02492997,08a880d1
LITUSDT,64d4edac,2022-11-03 16:05:07,10,Open Long,Market,Trade,30.8,1.2360,Market,0.0006,0.02284128,a5fa4b45
LITUSDT,64d4edac,2022-11-03 16:05:07,10,Open Long,Market,Trade,217.9,1.2360,Market,0.0006,0.16159464,0427f814
LITUSDT,64d4edac,2022-11-03 16:05:07,10,Open Long,Market,Trade,76.8,1.2360,Market,0.0006,0.05695488,9d5364e9
LITUSDT,64d4edac,2022-11-03 16:05:07,10,Open Long,Market,Trade,78.8,1.2360,Market,0.0006,0.05843808,6a1c5f7e
LITUSDT,64d4edac,2022-11-03 16:05:07,10,Open Long,Market,Trade,157,1.2360,Market,0.0006,0.1164312,87b8d499
MASKUSDT,5f1a728b,2022-11-03 14:39:27,10,Close Long,Limit,Trade,12.8,5.250,5.250,0.0001,0.00672,1d06ced8
MASKUSDT,5f1a728b,2022-11-03 14:39:27,10,Close Long,Limit,Trade,114.1,5.250,5.250,0.0001,0.0599025,ad9bd033
MASKUSDT,eeeeb1d1,2022-11-03 14:14:58,10,Open Long,Market,Trade,126.9,5.145,Market,0.0006,0.3917403,d30916b3
LITUSDT,f625885d,2022-11-03 13:42:40,10,Close Long,Limit,Trade,86.7,1.2680,1.2680,0.0001,0.01099356,0bb24296
LITUSDT,f625885d,2022-11-03 13:42:40,10,Close Long,Limit,Trade,400,1.2680,1.2680,0.0001,0.05072,c266631c
LITUSDT,44bd0cf1,2022-11-03 12:19:59,10,Open Long,Market,Trade,86.7,1.2310,Market,0.0006,0.06403662,fcf16a09
LITUSDT,44bd0cf1,2022-11-03 12:19:59,10,Open Long,Market,Trade,400,1.2310,Market,0.0006,0.29544,8f2db3e6
GALUSDT,cadd559a,2022-11-03 12:18:04,10,Close Long,Market,Trade,286.8,2.3550,Market,0.0006,0.4052484,4f276599
GALUSDT,2546-Buy,2022-11-03 08:00:00,10,Open Long,--,Funding,286.8,2.3770,0.0000,0.0001,0.06817236,d87d7c1f
GALUSDT,c176c00e,2022-11-03 03:58:13,10,Open Long,Market,Trade,11.8,2.4850,Market,0.0006,0.0175938,81f4a397
GALUSDT,c176c00e,2022-11-03 03:58:13,10,Open Long,Market,Trade,275,2.4850,Market,0.0006,0.410025,cbe2f7d1
STORJUSDT,c020630d,2022-11-03 03:56:00,10,Close Long,Market,Trade,1456,0.5045,Market,0.0006,0.4407312,ccc685da
STORJUSDT,775a11ea,2022-11-03 03:38:01,10,Open Long,Market,Trade,1456,0.5120,Market,0.0006,0.4472832,3ab59b0a
ARUSDT,d0a5bf99,2022-11-03 03:26:27,10,Close Short,Market,Trade,37.1,17.270,Market,0.0006,0.3844302,b39e3313
ARUSDT,d0a5bf99,2022-11-03 03:26:27,10,Close Short,Market,Trade,30.7,17.260,Market,0.0006,0.3179292,d542ad51
ARUSDT,48d2df04,2022-11-03 00:22:29,10,Open Short,Market,Trade,43.9,13.930,Market,0.0006,0.3669162,579ed3bb
ARUSDT,48d2df04,2022-11-03 00:22:29,10,Open Short,Market,Trade,23.9,13.930,Market,0.0006,0.1997562,a220a0f4
MASKUSDT,aa64d312,2022-11-02 19:22:56,10,Close Short,Market,Trade,241.9,3.795,Market,0.0006,0.5508063,31bac748
MASKUSDT,e4cc185c,2022-11-02 19:16:54,10,Open Short,Market,Trade,241.9,3.830,Market,0.0006,0.5558862,bf7b875f
SOLUSDT,b2c2ce7f,2022-11-02 19:13:53,10,Close Short,Market,Trade,10,32.070,Market,0.0006,0.19242,3108637d
SOLUSDT,6b730eef,2022-11-02 19:11:15,10,Open Short,Limit,Trade,10,32.135,32.115,0.0006,0.19281,b1b4a911
MASKUSDT,5c396fa9,2022-11-02 01:12:15,10,Close Short,Market,Trade,1272.3,2.370,Market,0.0006,1.8092106,4af838be
MASKUSDT,ea9e1a90,2022-11-02 01:08:39,10,Open Short,Market,Trade,829.3,2.365,Market,0.0006,1.1767767,72a53b95
MASKUSDT,ea9e1a90,2022-11-02 01:08:39,10,Open Short,Market,Trade,443,2.365,Market,0.0006,0.628617,721ae6fb
DOGEUSDT,fc83f83c,2022-11-01 11:05:12,10,Close Short,Limit,Trade,16655,0.14280,0.14280,0.0001,0.2378334,316d8d59
DOGEUSDT,25c7bfdf,2022-11-01 09:05:30,10,Open Short,Market,Trade,7397,0.15030,Market,0.0006,0.66706146,e8e63c24
DOGEUSDT,25c7bfdf,2022-11-01 09:05:30,10,Open Short,Market,Trade,9258,0.15030,Market,0.0006,0.83488644,55180b52
INJUSDT,913ebda7,2022-10-31 13:56:23,10,Close Short,Limit,Trade,75.9,2.5025,2.5025,0.0001,0.01899398,b578601b
INJUSDT,5cd1ae6b,2022-10-31 12:06:25,10,Open Short,Market,Trade,75.9,2.6340,Market,0.0006,0.11995236,79df189d
GALAUSDT,b24c8696,2022-10-31 00:53:18,10,Close Short,Limit,Trade,4534,0.04189,0.04189,0.0001,0.01899293,4f6ff39f
GALAUSDT,546-Sell,2022-10-31 00:00:00,10,Open Short,--,Funding,4534,0.04388,0.00000,-0.0001,-0.01989519,20359818
GALAUSDT,d4841b29,2022-10-30 20:38:31,10,Open Short,Market,Trade,1734,0.04410,Market,0.0006,0.04588164,1c93dcf8
GALAUSDT,d4841b29,2022-10-30 20:38:31,10,Open Short,Market,Trade,2800,0.04410,Market,0.0006,0.074088,fcdd2d75
GALAUSDT,bd0fc0d9,2022-10-30 20:37:45,10,Close Short,Market,Trade,4525,0.04404,Market,0.0006,0.1195686,e03690d5
GALAUSDT,25a13aaa,2022-10-30 20:31:18,10,Open Short,Market,Trade,4525,0.04418,Market,0.0006,0.1199487,8adae77d
ETHUSDT,a37cfbf0,2022-10-30 13:32:13,25,Close Short,Limit,Trade,0.02,1578.00,1578.00,0.0001,0.003156,5a6ea428
ETHUSDT,546-Sell,2022-10-30 08:00:00,25,Open Short,--,Funding,0.02,1628.13,0.00,-2.892e-05,-0.00094171,cc5a82aa
ETHUSDT,546-Sell,2022-10-30 00:00:00,25,Open Short,--,Funding,0.02,1618.74,0.00,-3.72e-05,-0.00120434,f61ad909
ETHUSDT,08284468,2022-10-29 21:49:15,25,Open Short,Market,Trade,0.02,1626.80,Market,0.0006,0.0195216,670a3c1b
ETHUSDT,26653ec1,2022-10-29 21:48:16,25,Close Short,Market,Trade,0.02,1626.80,Market,0.0006,0.0195216,aaa94346
ETHUSDT,d1047d1f,2022-10-29 21:37:51,25,Open Short,Market,Trade,0.02,1627.80,Market,0.0006,0.0195336,a8deacc1
ADAUSDT,e1909743,2022-10-29 21:37:05,50,Close Short,Market,Trade,94,0.4230,Market,0.0006,0.0238572,3013da3e
ADAUSDT,2a6b3b37,2022-10-29 21:34:31,50,Open Short,Market,Trade,94,0.4231,Market,0.0006,0.02386284,931fef4a
ADAUSDT,bd222d04,2022-10-29 21:30:52,50,Close Short,Market,Trade,94,0.4224,Market,0.0006,0.02382336,2d839fbb
