No,Date,Box No.,Account name,Supplier,Bill,Voucher Type,Detail,Net Taxable,VAT,Amount
1929,24/5/2022,562,"WATER, LIGHT, TELEPHONE, GAS",VIL GER,19822,TICKET,50% PERSONAL ABONE REIMBURSEMENT,"572,75","152,25",725
1930,24/5/2022,562,AUTOMOTIVE PREPARATION AND OFFICE,LA BUR -,0001-00007291,BUDGET,HYGIENIC PAPER P/WORKSHOP,0,0,560
1931,24/5/2022,562,AUTOMOTIVE PREPARATION AND OFFICE,SER ELE,0001-00000526,RECEIPT C,FORD RANGER OYX190,0,0,"4.500,00"
1932,24/5/2022,562,OTHER EXPENSES - GENERAL,PER HER S.R,00011-00006585,INVOICE A,ICE (CELEBRATION DAY OF THE WORKMAN),"158,00",42,200
1933,24/5/2022,562,PAID RENTALS,ROD RUB EDU,74797454,RECEIPT,"25% DUPLEX ""A"" AND ""B"" MONTH MAY/2022",0,0,"9.110,00"
1934,24/5/2022,562,PAID RENTALS,ROD NOR BEA,74797455,RECEIPT,"25% DUPLEX ""A"" AND ""B"" MONTH MAY/2022",0,0,"9.110,00"
1935,24/5/2022,562,OTHER EXPENSES - GENERAL,DES,0,TICKET,EXPENSES VS.,"11850,00",3150,"15.000,00"
1936,24/5/2022,562,EXPENDITURES BY GESTORIA,GES,0,PRICE,PROCEDURES VS.,0,0,"139.140,00"
1937,26/5/2022,563,MACRO BANK,BAN MAC S.A,1117,TRANSFER,TRANSF,0,0,"110.000,00"
1938,26/5/2022,563,MACRO BANK,BAN MAC S.A,249306334,TRANSFER,TRANSF,0,0,"9.700,00"
1939,26/5/2022,563,AUTOMOTIVE PREPARATION AND OFFICE,VIL S.R,00003-00002746,INVOICE A,LAMPS FOR VARIOUS VEHICLES,"948,02","252,0063","1.200,03"
1940,26/5/2022,563,WALLET CHECKS,CIC JOR ERN,56766705,THIRD CHECK,SETTLE X EFFECTIVE CHEQ,0,0,"75.000,00"
1941,26/5/2022,563,ADVERTISING EXPENSES,SAL GER DIG,0,RECEIPT,ADVERTISING AND MARKETING IN SOCIAL NETWORKS,0,0,"8.000,00"
1942,26/5/2022,563,EXPENDITURES BY GESTORIA,GES,0,SALE PURCHASE TICKET,PROCEDURES VS.,"3555,00",945,"4.500,00"
1943,26/5/2022,563,AUTOMOTIVE PREPARATION AND OFFICE,LUB BRO,0002-000005316,INVOICE B,RENAULT OROCH J AC825JP,"316,00",84,400
1944,26/5/2022,563,EXPENDITURES BY GESTORIA,COL OSC -,0,VOUCHER,VERIFICATION POST (3 CARD LOSS),0,0,300
1945,27/5/2022,564,AUTOMOTIVE PREPARATION AND OFFICE,PIN EXO -,00057-00001115,INVOICE A,NISSAN MARCH SENSE/2014 NVU746,"1500,29","398,811","1.899,10"
1946,27/5/2022,564,AUTOMOTIVE PREPARATION AND OFFICE,MEN MAR,0,RECEIPT,FULL CLEANING VS.,0,0,"26.000,00"
1947,27/5/2022,564,EXPENDITURES BY GESTORIA,GES,0,BANK DEPOSIT,PROCEDURES VS.,0,0,"5.430,00"
1948,27/5/2022,564,AUTOMOTIVE PREPARATION AND OFFICE,CER DEL AUT,0,WITHOUT PROOF,AMAROK/2015 PCZ944 CHANGE CARCAZA KEY,0,0,"2.500,00"
1949,28/5/2022,565,OTHER EXPENSES,CRU WAL -,0,RECEIPT,GARDEN WORKS MONTH OF MAY/2022 AND PLANTS,0,0,"2.500,00"
1950,28/5/2022,565,FUELS AND LUBRICANTS,G N C,00033-00024744,INVOICE A,CHEVROLET TRACKER,"3792,15","1008,0399","4.800,19"
1951,30/5/2022,566,MACRO BANK,BAN MAC S.A,16588079905,TRANSFER,TRANSF,0,0,"41.250,00"
1952,30/5/2022,566,AUTOMOTIVE PREPARATION AND OFFICE,M - A,0,BUDGET,RENAULT OROCH AC825JP,0,0,"8.000,00"
1953,31/5/2022,567,EXPENDITURES BY GESTORIA,VAZ IVO MAR,5593,RECEIPT,SIGNATURE CERTIFICATIONS MONTH APRIL/2022,0,0,"50.000,00"
1954,31/5/2022,567,MACRO BANK,BAN MAC S.A,900539,TRANSFER,TRANSF,0,0,"20.190,00"
1955,31/5/2022,567,EXPENDITURES BY GESTORIA,MUN DE S.S,0,VOUCHER,GESTORIA (FREE DEBT NAY 210 AND INFRACTIONS),0,0,"4.750,00"
1956,31/5/2022,567,FUELS AND LUBRICANTS,PER HER S.R,00011-00006946,TICKET,FIAT MOBI,"3160,00",840,"4.000,00"
1957,1/6/2022,568,FUELS AND LUBRICANTS,PER HER S.R,00011-00006993,INVOICE A,FORD FIESTA OHF726,"1185,00",315,"1.500,00"
1958,1/6/2022,568,AUTOMOTIVE PREPARATION AND OFFICE,GOM ZEN,0,WITHOUT PROOF,4 RENAULT OROCH AC825JP COVERS,0,0,"84.000,00"
1959,1/6/2022,568,MACRO BANK,BAN MAC S.A,754522,TRANSFER,TRANSF,0,0,"500.000,00"
1960,1/6/2022,568,MACRO BANK,BAN MAC S.A,726591,TRANSFER,TRANSF,0,0,"500.000,00"
1961,1/6/2022,568,MACRO BANK,BAN MAC S.A,727775,TRANSFER,TRANSF,0,0,"400.000,00"
1962,2/6/2022,569,OTHER EXPENSES - GENERAL,EIE - GEO,00062-0000953,INVOICE A,PURCHASES PILAS FOR WORKSHOP AND ADMINISTRATION,"3490,07","927,7401","4.417,81"
1963,2/6/2022,569,FUELS AND LUBRICANTS,PER HER S.R,00011-00007020,INVOICE A,VW AMAROK TRENDLINE A/T PCZ944,"789,99","209,9979","999,99"
1964,2/6/2022,569,GS.MATENIM.Y CLEANING BS.USO,CAR PAB,00004-00000698,INVOICE A,APRIL/2022 CLEANING SERVICE,"28439,99","7559,9979","35.999,99"
1965,2/6/2022,569,AUTOMOTIVE PREPARATION AND OFFICE,L.G SUS,00004-00000190,INVOICE A,TOYOTA ETIOS NPM693,"6162,00",1638,"7.800,00"
1966,2/6/2022,569,AUTOMOTIVE PREPARATION AND OFFICE,ELE S.R,0016-00001651,INVOICE A,WORKSHOP EXPENSES,"1764,58","469,0644","2.233,64"
1967,2/6/2022,569,AUTOMOTIVE PREPARATION AND OFFICE,MIP REP S.A,0100-00000231,INVOICE A,TOYOTA ETIOS NPM693,"15009,73","3989,9286","18.999,66"
1968,2/6/2022,569,EXPENDITURES BY GESTORIA,GES,0,BUDGET,PROCEDURES VS.,0,0,"126.920,00"
1969,3/6/2022,570,AUTOMOTIVE PREPARATION AND OFFICE,SER ELE,0001-00000527,RECEIPT C,CHEVROLET CELTA LKO022,0,0,"6.200,00"
1970,3/6/2022,570,SALARIES AND COMMISSIONS,GUT JUA CAR,74797578,RECEIPT,DIFFERENCE MAYO/2022,0,0,"128.000,00"
1971,3/6/2022,570,SALARIES AND COMMISSIONS,GUT LEO JOS,74797579,RECEIPT,DIFFERENCE MAYO/2022,0,0,"56.900,00"
1972,3/6/2022,570,SALARIES AND COMMISSIONS,FIG ZEN MAR,74797580,RECEIPT,DIFFERENCE MAYO/2022,0,0,"117.000,00"
1973,3/6/2022,570,OTHER EXPENSES - GENERAL,PAN,0,WITHOUT PROOF,BREAD,0,0,400
1974,3/6/2022,570,EXPENDITURES BY GESTORIA,GES,0,INVOICE A,PROCEDURES VS.,"41838,40","11121,6","52.960,00"
1975,4/6/2022,571,AUTOMOTIVE PREPARATION AND OFFICE,GOM ZEN,0,WITHOUT PROOF,TOYOTA ETIOS NPM693,0,0,"56.000,00"
1976,6/6/2022,572,FUELS AND LUBRICANTS,MIL S.R,00047-00017021,INVOICE A,CHEVROLET TRACKER,"5516,02","1466,283","6.982,30"
1977,6/6/2022,572,DEBTOR,SIL GIS NAN,0,RECEIPT,REINTAGRO SIGND ECOSPORT PLUS/2012 LDN930,0,0,"10.000,00"
1978,6/6/2022,572,FUELS AND LUBRICANTS,PER HER S.R,00011-00007185,INVOICE A,FIAT ARGO AD906WX,"1185,01","315,0021","1.500,01"
1979,6/6/2022,572,AUTOMOTIVE PREPARATION AND OFFICE,GLA,0001-00000575,PRICE,CHEVROLET CELTA LKO022,0,0,"2.800,00"
1980,6/6/2022,572,AUTOMOTIVE PREPARATION AND OFFICE,ALI Y BAL,00002-00001014,BUDGET,TOYOTA ETIOS XLS NPM693,0,0,"11.000,00"
1981,6/6/2022,572,SALARIES AND COMMISSIONS,FIA CAR ALB,0,RECEIPT,DIFFERENCE COMMISSION FOR SALES MAY/2022,0,0,"76.600,00"
1982,6/6/2022,572,SALARIES AND COMMISSIONS,CAS NES GAB,0,RECEIPT,DIFFERENCE COMMISSION FOR SALES MAY/2022,0,0,"50.500,00"
1983,6/6/2022,572,EXPENDITURES BY GESTORIA,GES,0,THIRD CHECK,REGISTRATION NO. 2 SALVADOR PABLO ALEJANDRO,0,0,"5.400,00"
1984,7/6/2022,573,AUTOMOTIVE PREPARATION AND OFFICE,CHE S.R,0003-00008212,INVOICE A,CHEVROLET CELTA LKO022,"4582,00",1218,"5.800,00"
1985,7/6/2022,573,MACRO BANK,BAN MAC S.A,139824379,TRANSFER,TRANSF,0,0,"394.000,00"
1986,7/6/2022,573,AUTOMOTIVE PREPARATION AND OFFICE,MIP REP S.A,0100-00000278,INVOICE A,CHEVROLET CELTA LKO022,"3792,18","1008,0483","4.800,23"
1987,7/6/2022,573,MACRO BANK,BAN MAC S.A,868643,TRANSFER,TRANSF,0,0,"140.290,00"
1988,7/6/2022,573,OTHER EXPENSES - GENERAL,SER DE MEN,0,SALE PURCHASE TICKET,SERVI MOTO EXPRESS MARINO PROPERTIES,"276,50","73,5",350
1989,7/6/2022,573,AUTOMOTIVE PREPARATION AND OFFICE,PER MAR DEL,00003-00000079,INVOICE A,RENAULT OROCH AC825JP,"3950,00",1050,"5.000,00"
1990,7/6/2022,573,EXPENDITURES BY GESTORIA,GES,0,INVOICE B,PROCEDURES VS.,"9037,60","2402,4","11.440,00"
1991,8/6/2022,574,AUTOMOTIVE PREPARATION AND OFFICE,ALI Y BAL,0002-0001015,BUDGET,CHEVROLET CELTA LKO022,0,0,"8.000,00"
1992,8/6/2022,574,SALARIES AND COMMISSIONS,VIL GER,0,RECEIPT,EXPERTS (24X500) APRIL-MAY 2022,0,0,"12.000,00"
1993,8/6/2022,574,EXPENDITURES BY GESTORIA,GES,0,WITHOUT PROOF,PROCEDURES VS.,0,0,"2.570,00"
1994,8/6/2022,574,ADVERTISING EXPENSES,SAL GER DIG,0,RECEIPT,ADVERTISING AND MARKETING SOCIAL NETWORKS,0,0,"8.000,00"
1995,8/6/2022,574,MACRO BANK,BAN MAC S.A,719586,TRANSFER,TRANSF,0,0,"340.800,00"
1996,8/6/2022,574,MACRO BANK,BAN MAC S.A,732,TRANSFER,BANCARIA TAPIA WALTER RUBEN,0,0,"15.000,00"
1997,8/6/2022,574,NEW AUTOMOTORES,AUT S.A,0,WITHOUT PROOF,TOYOTA YARIS XLS CVT 1 UNIT BALANCE 1,0,0,"495.000,00"
1998,8/6/2022,574,PARTICULAR ACCOUNTS,GUT JUA CAR,0,RECEIPT,REIMBURSEMENT AUTONOMOS PERIOD 05/2022,0,0,"25.790,00"
1999,9/6/2022,575,USED CARS,CAS CES EUG,0,RECEIPT,TOYOTA ETIOS XLS 1,0,0,"20.400,00"
2000,9/6/2022,575,USED CARS,CAS CES EUG,0,RECEIPT,FORD FIESTA 1,0,0,"17.400,00"
2001,9/6/2022,575,FEE,CIC JOR ERN,0,RECEIPT,MONG MONTH/2022 FEES,0,0,"52.200,00"
2002,9/6/2022,575,EXPENDITURES BY GESTORIA,GES,0,THIRD CHECK,PERICO REGISTRATION S AND L EQUIPMENTS,0,0,"76.310,00"
2003,9/6/2022,575,MACRO BANK,BAN MAC S.A,8149,TRANSFER,TRANSF,0,0,"82.100,00"
2004,9/6/2022,575,GS. REAL ESTATE,COR EL AMI,00229-00001339,INVOICE A,BUY MATERIALS FOR REPAIR ROOFS,"36140,92","9607,08","45.748,00"
2005,9/6/2022,575,SOCIAL CHARGES,FAE,530191,TICKET,PERIOD 05/2022,"2913,76","774,543","3.688,30"
2006,9/6/2022,575,SOCIAL CHARGES,INA,3772318,TICKET,PERIOD 05/2022,"2700,08","717,7422","3.417,82"
2007,9/6/2022,575,SOCIAL CHARGES,OSE,153019,TICKET,ADDITIONAL CONTRIBUTION PERIOD 05/2022,"3318,00",882,"4.200,00"
2008,9/6/2022,575,SELLING EXPENSES,EQU ARG S.A,0014-01193802,INVOICE A,MAYO VERAZ/2022 FERTILIZER,"5157,59","1371,006","6.528,60"
2009,10/6/2022,576,AUTOMOTIVE PREPARATION AND OFFICE,MIP REP S.A,0100-00000350,INVOICE A,RENAULT OROCH AC828JP,"13824,74","3674,9307","17.499,67"
2010,10/6/2022,576,SANTADER RIO BANK,BAN SAN,12427873,TRANSFER,TRANSF,0,0,"34.180,00"
2011,10/6/2022,576,SANTADER RIO BANK,BAN SAN,7561,TRANSFER,TRANSF,0,0,"51.000,00"
2012,10/6/2022,576,MACRO BANK,BAN MAC S.A,9190,TRANSFER,TRANSF,0,0,"101.110,00"
2013,10/6/2022,576,GS. REAL ESTATE,IBA FAB -,0,RECEIPT,LABOR PLACEMENT 10 ROLLS MEMBRANE ROOF,0,0,"20.000,00"
2014,10/6/2022,576,OTHER EXPENSES - GENERAL,OTR,0,RECEIPT,RODRIGO BIRTHDAY CELEBRATION EXPENSES,0,0,"4.660,00"
2015,13/6/2022,578,FEE,MAR PRO,0002-00000835,INVOICE C,ADM ALTE BROWN 1138/42,0,0,"2.935,00"
2016,13/6/2022,578,OTHER EXPENSES,MAR PRO,0001-00000533,RECEIPT,LOC CONTRACT,0,0,"1.000,00"
2017,13/6/2022,578,RETENT.Y PERCEPTION.IMP.GCIAS.,AUT S.A,2022-00001366,INVOICE B,IMP,"2747,00","730,2162","3.477,22"
2018,13/6/2022,578,INGROS TAX,AUT S.A,285/2022,THIRD CHECK,RETENTION ING,0,0,"1.728,87"
2019,13/6/2022,578,MACRO BANK,BAN MAC S.A,1598589250,TRANSFER,AUTOJUJUY BANKING,0,0,"78.469,94"
2020,13/6/2022,578,MACRO BANK,BAN MAC S.A,1598589249,TRANSFER,AUTOJUJUY DIF DEFOS BANKING,0,0,"34.000,00"
2021,13/6/2022,578,OTHER EXPENSES,DIR PCI DE,,TICKET,SEALING CONTRACT ALQ,"7505,00",1995,"9.500,00"
2022,13/6/2022,578,FEE,MAR PRO,13277,RECEIPT,COMMERCIAL LOCAL ADMINISTRATION FEES,0,0,"3.665,00"
2023,13/6/2022,578,OTHER EXPENSES,CRU WAL -,0,RECEIPT,JUDGERIA MONTH JUDGMENT /2022,0,0,"2.000,00"
2024,13/6/2022,578,FUELS AND LUBRICANTS,PER HER S.R,00011-00007488,INVOICE A,FIAT MOBI,"2370,00",630,"3.000,00"
2025,13/6/2022,578,AUTOMOTIVE PREPARATION AND OFFICE,VIL S.R,0003-00002683,INVOICE A,FORD ECOSPORT ONW 350,"2528,00",672,"3.200,00"
2026,13/6/2022,578,AUTOMOTIVE PREPARATION AND OFFICE,ALI Y BAL,0002-00001109,BUDGET,RENAULT OROCH AC825JP,0,0,"10.000,00"
2027,13/6/2022,578,EXPENDITURES BY GESTORIA,GES,0,VOUCHER,PROCEDURES VS.,0,0,950
2028,13/6/2022,578,MACRO BANK,BAN MAC S.A,923228,TRANSFER,BANKING -BONOMI ADRIANA,0,0,"48.350,00"
2029,13/6/2022,578,AUTOMOTIVE PREPARATION AND OFFICE,MIP REP S.A,0100-0369,INVOICE A,FORD FIESTA OJC 301,"18960,00",5040,"24.000,00"
2030,15/6/2022,580,MACRO BANK,BAN MAC S.A,50828,TRANSFER,TRANSF,0,0,"14.390,00"
2031,15/6/2022,580,AUTOMOTIVE PREPARATION AND OFFICE,ALI Y BAL,00002-00001110,BUDGET,FORD FIESTA OJC-301,0,0,"10.000,00"
2032,15/6/2022,580,AUTOMOTIVE PREPARATION AND OFFICE,AND S.A,0006-00004853,INVOICE A,RENAULT OROCH - AC825JP,"1974,76","524,937","2.499,70"
2033,15/6/2022,580,FUELS AND LUBRICANTS,PER HER S.R,00011-00007641,INVOICE A,RENAULT SANDERO -AC585WM,"1185,00",315,"1.500,00"
2034,15/6/2022,580,AUTOMOTIVE PREPARATION AND OFFICE,ME-,2672,RECEIPT,RENAULT OROCH -AC825JP,0,0,"6.000,00"
2035,16/6/2022,581,FUELS AND LUBRICANTS,PER HER S.R,00011-00007736,INVOICE A,TOYOTA RAV 4 MFX-786,"1027,00",273,"1.300,00"
2036,16/6/2022,581,FUELS AND LUBRICANTS,LUB - SAL,00022-00002542,INVOICE A,CHEVROLET CELTA LKO022,"6241,00",1659,"7.900,00"
2037,16/6/2022,581,FUELS AND LUBRICANTS,PER HER S.R,00011-00007725,INVOICE A,CHEVROLET CELTA LKO022,"1185,00",315,"1.500,00"
2038,16/6/2022,581,USED CARS,CAS CES EUG,,CHECK,TOYOTA ETHIOS UNIT BALANCE 1,0,0,"1.379.600,00"
2039,16/6/2022,581,USED CARS,CAS CES EUG,,RECEIPT,FORD FIESTA 1 UNIT BALANCE 1,0,0,"1.332.600,00"
2040,16/6/2022,581,AUTOMOTIVE PREPARATION AND OFFICE,VAR JOS OMA,0,RECEIPT,RENAULT OROCH /AC825JP -CHEVROLET CELTA LKO022,0,0,"112.000,00"
2041,18/6/2022,582,FUELS AND LUBRICANTS,MIL S.R,00047-00017613,INVOICE A,CHEVROLET TRACKER,"4181,55","1111,551","5.293,10"
2042,18/6/2022,582,VARIOUS ADMINISTRATION EXPENSES,INS DE INF,0010-00007296,INVOICE A,MAY CORPORATE QUOTA/2022,"158,00",42,200
2043,18/6/2022,582,AUTOMOTIVE PREPARATION AND OFFICE,VAR SEB,0,RECEIPT,TOYOTA ETIOS NPM-693,0,0,"60.000,00"
2044,21/6/2022,583,MACRO BANK,BAN MAC S.A,68249189,TRANSFER,TRANSF,0,0,"3.705.000,00"
2045,21/6/2022,583,RETENT.Y PERCEPTION.INGR.BRUTES,MIN DE TRA,55-2022,RETENTION,RETENTION ING,0,0,"95.000,00"
2046,21/6/2022,583,FUELS AND LUBRICANTS,G N C,00035-00027481,INVOICE A,FIAT MOBI,"2370,00",630,"3.000,00"
2047,21/6/2022,583,FUELS AND LUBRICANTS,PER HER S.R,00011-0007815,INVOICE A,TOYOTA ETIOS NPM693,"1185,00",315,"1.500,00"
2048,21/6/2022,583,AUTOMOTIVE PREPARATION AND OFFICE,LUB - SAL,00022-00002554,INVOICE A,RENAULT OROCH AC825JP,"11455,00",3045,"14.500,00"
2049,21/6/2022,583,VARIOUS ADMINISTRATION EXPENSES,CRU ROL,0,RECEIPT,DIARIES (24) $ 2,0,0,"3.300,00"
2050,21/6/2022,583,AUTOMOTIVE PREPARATION AND OFFICE,SER ELE,0001-0000530,RECEIPT C,TOYOTA ETIOS NPM693,0,0,"6.500,00"
2051,21/6/2022,583,MACRO BANK,BAN MAC S.A,26098792,TRANSFER,TRANSF,0,0,"200.000,00"
2052,21/6/2022,583,MACRO BANK,BAN MAC S.A,633845,TRANSFER,TRANSF,0,0,"15.580,00"
2053,22/6/2022,584,AUTOMOTIVE PREPARATION AND OFFICE,LUB - SAL,00022-00002560,INVOICE A,TOYOTA ETIOS NPM693,"8018,50","2131,5","10.150,00"
2054,22/6/2022,584,OTHER EXPENSES,COM 5 -,00695-00000098,INVOICE A,EXPENSES VS.,"6009,02","1597,3356","7.606,36"
2055,22/6/2022,584,EXPENDITURES BY GESTORIA,VAZ IVO MAR,5656,RECEIPT,SIGNATURE CERTIFICATIONS MONTH MAY/2022,0,0,"19.400,00"
2056,22/6/2022,584,EXPENDITURES BY GESTORIA,GES,0,BUDGET,PERICO AND MUNICIPALITY REGISTRATION,0,0,"79.220,00"
2057,23/6/2022,585,FUELS AND LUBRICANTS,PER HER S.R,00011-00007902,INVOICE A,FORD FIESTA OJC301,"1185,01","315,0021","1.500,01"
2058,23/6/2022,585,AUTOMOTIVE PREPARATION AND OFFICE,MEC BRO,00001-00000169,INVOICE A,FORD ECOSPORT ONW350,"3689,77","980,826","4.670,60"
2059,23/6/2022,585,VARIOUS ADMINISTRATION EXPENSES,SER DE MEN,0,VOUCHER,SERVIMOTO DOCUMENTACON STUDY CORREA,0,0,300
2060,23/6/2022,585,EXPENDITURES BY GESTORIA,GES,0,RECEIPT,SHIPPING DOCUMENTATION TO SAN PEDRO FIAT ARGO,0,0,650
2061,23/6/2022,585,AUTOMOTIVE PREPARATION AND OFFICE,SER ELE,0001-00000531,RECEIPT C,FORD FIESTA OJC301,0,0,"6.200,00"
2062,23/6/2022,585,AUTOMOTIVE PREPARATION AND OFFICE,MIP REP S.A,0100-00000525,INVOICE A,PEUGEOT 307 FWU036,"9874,83","2624,9559","12.499,79"
2063,23/6/2022,585,MACRO BANK,BAN MAC S.A,7111,TRANSFER,TRANSF,0,0,"25.000,00"
2064,24/6/2022,586,AUTOMOTIVE PREPARATION AND OFFICE,CAS LIM -,00009-000011468,INVOICE A,EXPENSES VS.,"6715,00",1785,"8.500,00"
2065,24/6/2022,586,"WATER, LIGHT, TELEPHONE, GAS",VIL GER,7492398114,TICKET,50% PERSONAL ABONE REIMBURSEMENT,"553,00",147,700
2066,24/6/2022,586,FUELS AND LUBRICANTS,MIL S.R,00046-00015032,INVOICE A,CHEVROLET TRACKER,"4181,88","1111,6392","5.293,52"
2067,24/6/2022,586,WALLET CHECKS,GUT JUA CAR,8897636,THIRD CHECK,SETTLE X EFFECTIVE CHEQ,0,0,"100.000,00"
2068,24/6/2022,586,MACRO BANK,BAN MAC S.A,500168993,BANK DEPOSIT,"ALDORINO DEPOSIT, RITA",0,0,"1.400.000,00"
2069,24/6/2022,586,EXPENDITURES BY GESTORIA,GES,0,CHECK,SERVIMOTO AND VERIFICATIONS,0,0,"5.250,00"
2070,24/6/2022,586,AUTOMOTIVE PREPARATION AND OFFICE,MEN MAR,0,RECEIPT,FULL CLEANING WORKS VS.,0,0,"27.000,00"
2071,24/6/2022,586,AUTOMOTIVE PREPARATION AND OFFICE,SER ELE,0001-00000532,RECEIPT C,FORD FIESTA OJC301,0,0,"5.300,00"
2072,24/6/2022,586,OTHER EXPENSES - GENERAL,PAN,0,INVOICE C,BREAD,0,0,500
2073,25/6/2022,587,AUTOMOTIVE PREPARATION AND OFFICE,TAP FER,467,RECEIPT,RENAULT OROCH AC825JP (COBERTOR TACHO GNC),0,0,"3.000,00"
2074,25/6/2022,587,AUTOMOTIVE PREPARATION AND OFFICE,CBA MEC INT,0001-00000260,BUDGET,PEUGEOT 307 FWU036,0,0,"22.500,00"
2075,27/6/2022,588,AUTOMOTIVE PREPARATION AND OFFICE,LUB - SAL,00022-00002593,INVOICE A,PEUGEOT 307 FWU036,"9519,50","2530,5","12.050,00"
2076,27/6/2022,588,OTHER EXPENSES,CRU WAL -,0,RECEIPT,JUDGERIA MONTH JUDGMENT/2022,0,0,"2.000,00"
2077,27/6/2022,588,MACRO BANK,BAN MAC S.A,911,TRANSFER,TRANSF,0,0,"20.000,00"
2078,28/6/2022,589,NEW AUTOMOTORES,AUT S.A,0,WITHOUT PROOF,BALANCE (B) TOYOTA YARIS XLS 1,0,0,"465.000,00"
2079,28/6/2022,589,FUELS AND LUBRICANTS,CIA PET PAL,00007-00014710,INVOICE A,FIAT MOBI,"2370,36","630,0945","3.000,45"
2080,28/6/2022,589,EXPENDITURES BY GESTORIA,GES,0,BANK DEPOSIT,PROCEDURES VS.,0,0,"53.550,00"
2081,29/6/2022,590,MACRO BANK,BAN MAC S.A,1741,TRANSFER,TRANSF,0,0,"392.200,00"
2082,29/6/2022,590,MACRO BANK,BAN MAC S.A,7419,TRANSFER,TRANSF,0,0,"5.200,00"
2083,30/6/2022,591,AUTOMOTIVE PREPARATION AND OFFICE,VIL S.R,00003-00002877,INVOICE A,FIAT ARGO AD906WX,"3160,02","840,0042","4.000,02"
2084,30/6/2022,591,AUTOMOTIVE PREPARATION AND OFFICE,VIL S.R,00003-00002879,INVOICE A,FIAT ARGO AD906WX,"2528,01","672,0021","3.200,01"
2085,30/6/2022,591,STATIONERY AND UTS.OFFICINA,LIB EL CAM,00042-00001192,INVOICE A,BUY BIBLIORES AND NOTEBOOK,"3394,61","902,3658","4.296,98"
2086,30/6/2022,591,FUELS AND LUBRICANTS,PER HER S.R,00011-00008255,INVOICE A,VW AMAROKPCZ944,"2370,01","630,0021","3.000,01"
2087,30/6/2022,591,AUTOMOTIVE PREPARATION AND OFFICE,EL SEÑ DE,0,BUDGET,FIAT ARGO AD906WX,0,0,"13.400,00"
2088,30/6/2022,591,AUTOMOTIVE PREPARATION AND OFFICE,M - A,0,BUDGET,FIAT ARGO AD906WX,0,0,"2.500,00"
2089,30/6/2022,591,AUTOMOTIVE PREPARATION AND OFFICE,VIL S.R,00003-00002881,INVOICE A,FIAT ARGO AD906WX,"790,00",210,"1.000,00"
2090,30/6/2022,591,EXPENDITURES BY GESTORIA,GES,0,RECEIPT,PROCEDURES VS.,0,0,"235.140,00"
2091,1/7/2022,592,FUELS AND LUBRICANTS,G N C,00033-00025567,INVOICE A,JEEP RENEGADE AE259PW,"1185,02","315,0063","1.500,03"
2092,1/7/2022,592,MACRO BANK,BAN MAC S.A,34197164,TRANSFER,TRANSF,0,0,"50.000,00"
2093,1/7/2022,592,MACRO BANK,BAN MAC S.A,1011,TRANSFER,TRANSF,0,0,"50.000,00"
2094,1/7/2022,592,NEW AUTOMOTORES,AUT S.A,0,WITHOUT PROOF,BALANCE (B) TOYOTA YARIS XLS PCK 1,0,0,"521.000,00"
2095,1/7/2022,592,MACRO BANK,BAN MAC S.A,1171,TRANSFER,TRANSF,0,0,"2.800,00"
2096,1/7/2022,592,EXPENDITURES BY GESTORIA,GES,0,BANK DEPOSIT,PROCEDURES VS.,0,0,"90.880,00"
2097,1/7/2022,592,OTHER EXPENSES - GENERAL,PAN,0,CHECK,BREAD,0,0,500
2098,2/7/2022,593,AUTOMOTIVE PREPARATION AND OFFICE,VAR SEB,0,THIRD CHECK,FORD FIESTA PHE421,0,0,"72.000,00"
2099,4/7/2022,594,MACRO BANK,BAN MAC S.A,177821743045,TRANSFER,TRANSF,0,0,"41.250,00"
2100,4/7/2022,594,SALES COMMISSIONS,PAS MAR,0,RECEIPT,COMMISSION SALE FORD MAVERICK XLT 0 KM,0,0,"40.000,00"
2101,4/7/2022,594,FUELS AND LUBRICANTS,FRI S.R,00008-00035356,INVOICE A,VW SURAN PNN051,"1185,02","315,0063","1.500,03"
2102,4/7/2022,594,EXPENDITURES BY GESTORIA,GES,0,RECEIPT,PROCEDURES VS.,0,0,"223.220,00"
2103,5/7/2022,595,FUELS AND LUBRICANTS,G N C,00036-00016607,INVOICE A,FORD BRONCO FUEL,"5214,44","1386,1176","6.600,56"
2104,5/7/2022,595,GS.MATENIM.Y CLEANING BS.USO,CAR PAB,00004-00000707,INVOICE A,JUNE/2022 CLEANING SERVICE,"28440,00",7560,"36.000,00"
2105,6/7/2022,596,FUELS AND LUBRICANTS,MIL S.R,00047-00018359,INVOICE A,CHEVROLET TRACKER,"4984,19","1324,911","6.309,10"
2106,6/7/2022,596,USED CARS,BOU EUG,0,RECEIPT,A CTA,0,0,"2.520.000,00"
2107,6/7/2022,596,STATIONERY AND UTS.OFFICINA,MEB,00019-00001974,INVOICE A,4TONNER FOR ADMINISTRATION AND 4 P/BOX,"4904,07","1303,6128","6.207,68"
2108,6/7/2022,596,OTHER EXPENSES,SAL HNO S.H,0006-00001443,INVOICE A,RENAULT OROCH AC825JP,"592,50","157,5",750
2109,6/7/2022,596,AUTOMOTIVE PREPARATION AND OFFICE,VIL S.R,00003-00002898,INVOICE A,LAMPS P/VEHICLOS VARIOUS AND P 307 FWV036,"2820,32","749,7063","3.570,03"
