Item,Date,Month,Year,Payment_method,Operation_number,,,Bill_number,Article,Description,Colour,Quantity,Price,Total,Shipping_income,Shipping_outcome,Comision,Extras,CMV,Net_gain,Shipping_method,Province,CP,Status
711,13/6/2023,6,2023,EF,200000363358988,,,2334,3110T,Case 55 * 80 tusor,Lead,4,3600,14400,0,0,0,0,9540,14400,Other,Caba,1727,They are in the chat with the client the prints
713,14/6/2023,6,2023,MP,200000363358263,,,1877,8500,Nordic candle,Natural,1,"4265,5","4265,5",0,0,"797,17",0,2398,"3468,33",Particular,Buenos Aires,1876,Paid
715,14/6/2023,6,2023,MP,200000363358604,,,1879,8500,Nordic candle,Natural,1,"4265,5","4265,5",1900,1900,"797,17","278,12",2398,"3190,21",Particular,Santa Fe,2000,Retention imposed by Santa Fe taxes
714,14/6/2023,6,2023,MP,200000363358264,,,1878,8500,Nordic candle,Natural,1,"4265,5","4265,5",0,0,"797,17",0,2398,"3468,33",Particular,Buenos Aires,1611,"They could not deliver it, they gave me the money and the product did not know what to wave"
722,15/6/2023,6,2023,MP,200000363358269,,,1886,8500,Nordic candle,Natural,1,"4265,5","4265,5",0,0,"797,17","63,98",2398,"3404,35",Particular,Buenos Aires,1752,Extra by Entre Rios taxes
721,15/6/2023,6,2023,MP,200000363358606,,,1885,1124T,2 Squares Tusor,Sand,1,33990,33990,0,"3749,99","4928,55","509,85",16376,"24801,61",Particular,Salta,4427,Extra by Salta taxes
716,15/6/2023,6,2023,MP,200000363358265,,,1880,8500,Nordic candle,Natural,2,"4265,5",8531,0,0,"1594,34",0,4796,"6936,66",Particular,Buenos Aires,1768,Paid
717,15/6/2023,6,2023,MP,200000363358605,,,1881,1124T,2 Squares Tusor,Sand,1,33990,33990,0,"3749,99","4928,55",0,16376,"25311,46",Particular,Buenos Aires,1824,Paid
719,15/6/2023,6,2023,MP,200000363358267,,,1883,8500,Nordic candle,Natural,1,"4265,5","4265,5",0,0,"797,17",0,2398,"3468,33",Particular,Buenos Aires,1723,Paid
723,15/6/2023,6,2023,MP,200000363358270,,,1887,7797358,Game towel and cannon wipe,Lead,1,"7590,5","7590,5",0,0,"1262,67",0,5040,"6327,83",Particular,Buenos Aires,1862,Paid
718,15/6/2023,6,2023,MP,200000363358266,,,1882,8500,Nordic candle,Natural,2,"4265,5",8531,0,0,"1594,34",0,4796,"6936,66",Particular,Caba,1023,Paid
720,15/6/2023,6,2023,MP,200000363358268,,,1884,8500,Nordic candle,Natural,2,"4265,5",8531,726,726,"1594,34","383,9",4796,"6552,76",Particular,Santa Fe,2600,Retention imposed by Santa Fe taxes
724,16/6/2023,6,2023,MP,200000363358271,,,1888,7797358,Game towel and cannon wipe,Lead,2,"7590,5",15181,0,0,"3188,68",0,10080,"11992,32",Particular,Caba,1002,Paid
725,16/6/2023,6,2023,MP,200000363358607,,,1889,8500,Nordic candle,Natural,1,"4265,5","4265,5",1210,1210,"797,17",0,2398,"3468,33",Particular,Caba,1427,Paid
726,16/6/2023,6,2023,MP,200000363358608,,,1890,1124T,2 Squares Tusor,Hazelnut,1,33990,33990,0,"2427,49","4928,55",0,16376,"26633,96",Particular,Caba,1405,Paid
727,18/6/2023,6,2023,MP,200000363358272,,,1891,8500,Nordic candle,Natural,2,"4265,5",8531,730,730,"1594,34",0,4796,"6936,66",Particular,Buenos Aires,2700,Paid
728,18/6/2023,6,2023,MP,200000363358609,,,1892,8500,Nordic candle,Natural,1,"4265,5","4265,5",1384,1384,"797,17",0,2398,"3468,33",Particular,Buenos Aires,1642,Paid
730,19/6/2023,6,2023,MP,200000363358274,,,1894,7797358,Game towel and cannon wipe,Lead,1,7990,7990,0,0,"1318,6","119,85",5040,"6551,55",Particular,Cordoba,2553,Extra by Cordoba taxes
732,19/6/2023,6,2023,MP,200000363358276,,,1896,8500,Nordic candle,Natural,1,4490,4490,260,260,"828,6","71,25",2398,"3590,15",Particular,Cordoba,5887,Extra by Cordoba taxes
729,19/6/2023,6,2023,MP,200000363358273,,,1893,8500,Nordic candle,Natural,1,4490,4490,0,0,"828,6","67,35",2398,"3594,05",Particular,San Luis,5700,Extra by San Luis taxes
731,19/6/2023,6,2023,MP,200000363358275,,,1895,8500,Nordic candle,Natural,2,4490,8980,566,566,"1657,2",0,4796,"7322,8",Particular,Caba,1407,Paid
733,20/6/2023,6,2023,MP,200000363358277,,,1897,8500,Nordic candle,Natural,2,4490,8980,566,566,"1657,2",0,4796,"7322,8",Particular,Buenos Aires,1651,Paid
735,21/6/2023,6,2023,MP,200000363358610,,,1899,8500,Nordic candle,Natural,1,4490,4490,1550,1550,"828,6","90,37",2398,"3571,03",Particular,Entre Ríos,3100,Extra by Entre Rios taxes
734,21/6/2023,6,2023,MP,200000363358278,,,1898,8500,Nordic candle,Natural,1,4490,4490,1550,1550,"828,6","90,52",2398,"3570,88",Particular,San Luis,5730,Extra by San Luis taxes
748,21/6/2023,6,2023,MP,200000363358279,,,1912,8500,Nordic candle,Natural,2,3990,7980,2300,2300,"385,44",0,4796,"7594,56",Particular,Buenos Aires,8105,Paid
739,22/6/2023,6,2023,MP,200000363358280,,,1903,8500,Nordic candle,Natural,2,4490,8980,990,990,"1657,2","149,58",4796,"7173,22",Particular,Cordoba,5003,Extra by Cordoba taxes
736,22/6/2023,6,2023,MP,200000363358611,,,1900,1124T,2 Squares Tusor,Natural,1,33990,33990,0,"2069,99","4928,55",0,16376,"26991,46",Particular,Buenos Aires,1768,Paid
737,22/6/2023,6,2023,MP,200000363358612,,,1901,8500,Nordic candle,Natural,1,4490,4490,1210,1210,"828,6",0,2398,"3661,4",Particular,Caba,1003,Paid
738,22/6/2023,6,2023,MP,200000363358613,,,1902,8500,Nordic candle,Natural,1,4490,4490,1210,1210,"828,6",0,2398,"3661,4",Particular,Caba,1407,Paid
743,23/6/2023,6,2023,MP,200000363358284,,,1907,8500,Nordic candle,Natural,2,4490,8980,990,990,"1657,2","149,58",4796,"7173,22",Particular,Cordoba,5000,Extra by Cordoba taxes
742,23/6/2023,6,2023,MP,200000363358283,,,1906,8500,Nordic candle,Natural,2,4490,8980,0,0,"1657,2","134,7",4796,"7188,1",Particular,Mendoza,5545,Extra by Mendoza taxes
741,23/6/2023,6,2023,MP,200000363358282,,,1905,8500,Nordic candle,Natural,2,4490,8980,566,566,"1657,2",0,4796,"7322,8",Particular,Buenos Aires,1824,Paid
740,23/6/2023,6,2023,MP,200000363358281,,,1904,8500,Nordic candle,Natural,1,4490,4490,0,0,"828,6","202,05",2398,"3459,35",Particular,Santa Fe,2500,Retention imposed by Santa Fe taxes
744,24/6/2023,6,2023,MP,200000363358285,,,1908,8500,Nordic candle,Natural,1,4490,4490,0,0,"828,6","67,35",2398,"3594,05",Particular,Entre Ríos,2823,Extra by Entre Rios taxes
746,25/6/2023,6,2023,MP,200000363358616,,,1910,8500,Nordic candle,Natural,1,4490,4490,1700,1700,"1657,2","92,77",2398,"2740,03",Particular,Cordoba,5800,Extra by Cordoba taxes
745,25/6/2023,6,2023,MP,200000363358615,,,1909,8500,Nordic candle,Natural,1,4490,4490,1600,1600,"828,6",0,2398,"3661,4",Particular,Caba,1428,Paid
749,25/6/2023,6,2023,MP,200000363358614,,,1913,7797358,Game towel and cannon wipe,Lead,1,6990,6990,1330,1330,"337,62",0,5040,"6652,38",Particular,Caba,1407,Paid
758,26/6/2023,6,2023,MP,200000363358291,,,1920,7797358,Game towel and cannon wipe,Lead,2,7990,15980,1000,1000,"2637,2","255,63",10080,"13087,17",Particular,Chubut,8431,Extra by Chubut taxes
751,26/6/2023,6,2023,MP,200000363358286,,,1915,7797358,Game towel and cannon wipe,Lead,1,7990,7990,0,0,"2637,2","239,7",5040,"5113,1",Particular,Cordoba,5800,Extra by Cordoba taxes
755,26/6/2023,6,2023,MP,200000363358288,,,1917,8500,Nordic candle,Natural,2,4890,9780,911,911,"1769,2","160,38",4796,"7850,42",Particular,Cordoba,2580,Extra by Cordoba taxes
760,26/6/2023,6,2023,MP,200000363358619,,,1922,1124T,2 Squares Tusor,Natural,1,33990,33990,0,"2069,99","4928,55","509,85",16376,"26481,61",Particular,Mendoza,5500,Extra by Salta taxes
759,26/6/2023,6,2023,MP,200000363358292,,,1921,8500,Nordic candle,Natural,4,4890,19560,0,0,"3538,4","293,4",9592,"15728,2",Particular,Misiones,3300,Extra by Misiones taxes
747,26/6/2023,6,2023,MP,200000363358617,,,1911,8500,Nordic candle,Natural,1,4490,4490,1530,1530,"828,6",0,2398,"3661,4",Particular,Buenos Aires,1900,Paid
750,26/6/2023,6,2023,MP,200000363358618,,,1914,8500,Nordic candle,Natural,1,4490,4490,1900,1900,"828,6",0,2398,"3661,4",Particular,Buenos Aires,7116,Paid
756,26/6/2023,6,2023,MP,200000363358289,,,1918,1124T,2 Squares Tusor,Natural,1,33990,33990,0,"2069,99","4928,55",0,16376,"26991,46",Particular,Buenos Aires,1900,Paid
752,26/6/2023,6,2023,MP,200000363358287,,,1916,7797358,Game towel and cannon wipe,White,1,7990,7990,0,0,0,0,5040,7990,Particular,Cordoba,5800,Paid
757,26/6/2023,6,2023,MP,200000363358290,,,1919,8500,Nordic candle,Natural,1,4890,4890,0,0,"884,6","220,05",2398,"3785,35",Particular,Santa Fe,2600,Retention imposed by Santa Fe taxes
753,26/6/2023,6,2023,EF,200000363358990,,,2335,1135T,2 1/2 Cover Tusor places,Sand,1,25000,25000,0,0,0,0,19470,25000,Mail,Tucumán,4000,They are in the chat with the client the prints
754,26/6/2023,6,2023,EF,200000363358992,,,2336,1015T,Tusor Plaza Cover,Sand,1,17900,17900,0,0,0,0,10589,17900,Mail,Tucumán,4000,They are in the chat with the client the prints
771,27/6/2023,6,2023,MP,200000363358623,,,1927,8500,Nordic candle,Natural,1,4390,4390,1800,1800,"212,04","93,07",2398,"4084,89",Particular,Cordoba,5800,Extra by Cordoba taxes
773,27/6/2023,6,2023,MP,200000363358624,,,1929,7797358,Game towel and cannon wipe,Lead,1,7990,7990,1600,1600,"1318,6","144,22",5040,"6527,18",Particular,Cordoba,5003,Extra by Cordoba taxes
772,27/6/2023,6,2023,MP,200000363358295,,,1928,8500,Nordic candle,Natural,1,4890,4890,660,660,"884,6","83,21",2398,"3922,19",Particular,Salta,4400,Extra by Salta taxes
776,27/6/2023,6,2023,MP,200000363358298,,,1932,7797358,Game towel and cannon wipe,Lead,5,7990,39950,0,0,6593,"599,25",25200,"32757,75",Particular,Buenos Aires,7600,Extra by Misiones taxes
774,27/6/2023,6,2023,MP,200000363358296,,,1930,8500,Nordic candle,Natural,4,4890,19560,0,0,"3538,4","293,4",9592,"15728,2",Particular,Misiones,3300,Extra by Misiones taxes
775,27/6/2023,6,2023,MP,200000363358297,,,1931,7797358,Game towel and cannon wipe,Lead,4,7990,31960,0,0,"5274,4","479,4",20160,"26206,2",Particular,Salta,4400,"I already pay, you have to dispatch"
762,27/6/2023,6,2023,EF,200000363358804,,,2260,1134T,2 1/2 Plazas Tusor,Sand,2,20967,41934,-4641,"6921,83",0,0,37778,"30371,17",Mail,Cordoba,5965,Leave them at home in a bag
768,27/6/2023,6,2023,MP,200000363358293,,,1924,7797358,Game towel and cannon wipe,Lead,4,7990,31960,0,0,"1769,2",0,20160,"30190,8",Particular,Buenos Aires,8109,Paid
770,27/6/2023,6,2023,MP,200000363358622,,,1926,8500,Nordic candle,Natural,1,4890,4890,1500,1500,"884,6",0,2398,"4005,4",Particular,Buenos Aires,7604,Paid
761,27/6/2023,6,2023,MP,200000363358620,,,1923,8500,Nordic candle,Natural,1,4890,4890,1600,1600,"884,6",0,2398,"4005,4",Particular,Caba,1125,Paid
763,27/6/2023,6,2023,EF,200000363358993,,,2336,1134T,2 1/2 Plazas Tusor,Cigar,1,20967,20967,0,0,0,0,18889,20967,Mail,Tucumán,4000,Paid
767,27/6/2023,6,2023,MP,200000363358621,,,1924,1124T,2 Squares Tusor,Sand,1,33990,33990,0,"3749,99","4928,55","1529,55",16376,"23781,91",Particular,Santa Fe,2005,Retention imposed by Santa Fe taxes
769,27/6/2023,6,2023,MP,200000363358294,,,1925,8500,Nordic candle,Natural,1,4890,4890,0,0,"884,6","220,05",2398,"3785,35",Particular,Santa Fe,3013,Retention imposed by Santa Fe taxes
764,27/6/2023,6,2023,EF,200000363358995,,,2337,1134T,2 1/2 Plazas Tusor,Lead,1,20967,20967,0,0,0,0,18889,20967,Mail,Chubut,9001,They are in the chat with the client the prints
766,27/6/2023,6,2023,EF,200000363358805,,,2261,10403,Table road - Double gauze 2.50 meters,Natural,2,2523,5046,0,0,0,0,4546,5046,Mail,Buenos Aires,1727,Varied
765,27/6/2023,6,2023,EF,200000363358997,,,2338,10402,Table road - Double gauze 1.80 meters,Natural,2,2249,4498,0,0,0,0,4052,4498,Mail,Buenos Aires,1727,Varied
780,28/6/2023,6,2023,MP,200000363358302,,,1935,5413,Container bag,Winter bear,1,4890,4890,2000,2000,"472,38","177,22",2499,"4240,4",Particular,Cordoba,5900,Extra by Cordoba taxes
781,28/6/2023,6,2023,MP,200000363358303,,,1935,5413,Container bag,Nordic rabbit,1,4890,4890,0,0,0,0,2499,4890,Particular,Cordoba,5900,Extra by Cordoba taxes
783,28/6/2023,6,2023,MP,200000363358625,,,1937,5413,Container bag,Winter bear,1,5490,5490,1300,1300,"968,6","101,85",2499,"4419,55",Particular,Cordoba,5800,Extra by Cordoba taxes
782,28/6/2023,6,2023,MP,200000363358304,,,1936,8500,Nordic candle,Natural,2,4890,9780,500,500,"1769,2",0,4796,"8010,8",Particular,Buenos Aires,1623,Paid
784,28/6/2023,6,2023,MP,200000363358626,,,1938,8500,Nordic candle,Natural,1,4890,4890,1500,1500,"884,6",0,2398,"4005,4",Particular,Buenos Aires,8170,Paid
785,28/6/2023,6,2023,MP,200000363358305,,,1939,8500,Nordic candle,Natural,1,4890,4890,0,0,"884,6",0,2398,"4005,4",Particular,Buenos Aires,2804,Paid
777,28/6/2023,6,2023,MP,200000363358299,,,1933,7797358,Game towel and cannon wipe,White,3,7990,23970,0,0,6593,0,15120,17377,Particular,Caba,1429,Paid
778,28/6/2023,6,2023,MP,200000363358300,,,1933,7797358,Game towel and cannon wipe,Lead,2,7990,15980,0,0,0,0,10080,15980,Particular,Caba,1429,Paid
779,28/6/2023,6,2023,MP,200000363358301,,,1934,8500,Nordic candle,Natural,2,4890,9780,0,0,"1769,2",0,4796,"8010,8",Particular,Caba,1419,Paid
786,28/6/2023,6,2023,MP,200000363358627,,,1940,8500,Nordic candle,Natural,1,4890,4890,1900,1900,"884,6","306,22",2398,"3699,18",Particular,Santa Fe,2300,Retention imposed by Santa Fe taxes
788,29/6/2023,6,2023,MP,200000363358306,,,1942,8500,Nordic candle,Natural,1,4890,4890,800,800,"884,6","85,54",2398,"3919,86",Particular,Misiones,3380,Extra by Misiones taxes
787,29/6/2023,6,2023,MP,200000363358628,,,1941,8500,Nordic candle,Natural,1,4890,4890,1400,1400,"884,6",0,2398,"4005,4",Particular,Buenos Aires,1057,Paid
789,29/6/2023,6,2023,MP,200000363358307,,,1943,7797358,Game towel and cannon wipe,White,1,7990,7990,0,0,"1318,6",0,5040,"6671,4",Particular,Caba,1013,Paid
793,30/6/2023,6,2023,MP,200000363358632,,,1947,8500,Nordic candle,Natural,1,4890,4890,1900,1900,"884,6","100,8",2398,"3904,6",Particular,Cordoba,5000,Extra by Cordoba taxes
790,30/6/2023,6,2023,MP,200000363358629,,,1944,8500,Nordic candle,Natural,1,4890,4890,1200,1200,"884,6",0,2398,"4005,4",Particular,Buenos Aires,1864,Paid
791,30/6/2023,6,2023,MP,200000363358630,,,1945,8500,Nordic candle,Natural,1,4890,4890,1500,1500,"884,6",0,2398,"4005,4",Particular,Caba,1430,Paid
792,30/6/2023,6,2023,MP,200000363358631,,,1946,8500,Nordic candle,Natural,1,4890,4890,1200,1200,"884,6",0,2398,"4005,4",Particular,Caba,1406,Paid
794,1/7/2023,7,2023,MP,200000363358308,,,1948,8500,Nordic candle,Natural,1,4890,4890,0,0,"884,6","73,35",2398,"3932,05",Particular,Cordoba,5800,Extra by Cordoba taxes
795,1/7/2023,7,2023,MP,200000363358633,,,1949,8500,Nordic candle,Natural,1,4890,4890,2700,2700,"884,6","113,4",2398,3892,Particular,Catamarca,4700,They are in the chat with the client the prints
798,2/7/2023,7,2023,EF,200000363358996,,,2338,8500,Nordic candle,Natural,2,4000,8000,0,0,0,0,4796,8000,Withdrawal,Chubut,9001,Extra by Entre Rios taxes
796,2/7/2023,7,2023,MP,200000363358309,,,1950,7797358,Game towel and cannon wipe,White,1,7990,7990,0,0,"1318,6",0,5040,"6671,4",Particular,Buenos Aires,1770,Paid
800,2/7/2023,7,2023,MP,200000363358310,,,1952,8500,Nordic candle,Natural,1,4890,4890,1200,1200,"884,6",0,2398,"4005,4",Particular,Buenos Aires,1875,Paid
801,2/7/2023,7,2023,MP,200000363358311,,,1953,8500,Nordic candle,Natural,2,4890,9780,600,600,"1769,2",0,4796,"8010,8",Particular,Buenos Aires,7000,Paid
799,2/7/2023,7,2023,MP,200000363358634,,,1951,8500,Nordic candle,Natural,1,4890,4890,1300,1300,"884,6",0,2398,"4005,4",Particular,Caba,1416,Paid
797,2/7/2023,7,2023,EF,200000363358994,,,2337,1124T,2 Squares Tusor,Natural,1,22000,22000,0,0,0,0,16376,22000,Withdrawal,Chubut,9001,They are in the chat with the client the prints
807,3/7/2023,7,2023,MP,200000363358637,,,1957,1124T,2 Squares Tusor,Silver,1,34990,34990,0,"2647,49","5073,55","524,85",16376,"26744,11",Particular,Río Negro,8400,Extra by Rio Negro taxes
805,3/7/2023,7,2023,MP,200000363358312,,,1955,7797358,Game towel and cannon wipe,White,1,7990,7990,0,0,"1318,6",0,5040,"6671,4",Particular,Buenos Aires,1770,Paid
806,3/7/2023,7,2023,MP,200000363358636,,,1956,1124M,2 -seat microfiber padded,Hazelnut,1,13990,13990,0,"2647,49","2028,55",0,5000,"9313,96",Particular,Buenos Aires,1770,Paid
802,3/7/2023,7,2023,MP,200000363358635,,,1954,1124T,2 Squares Tusor,Cigar,1,34990,34990,0,"3749,99","5073,55",0,16376,"26166,46",Particular,Caba,1429,Paid
804,3/7/2023,7,2023,EF,200000363358806,,,2261,3110T,Case 55 * 80 tusor,Elephant,2,2000,4000,0,0,0,0,4770,4000,Mail,Buenos Aires,1727,Varied
803,3/7/2023,7,2023,EF,200000363358998,,,2339,1124T,2 Squares Tusor,Elephant,1,28000,28000,0,,0,0,16376,28000,Mail,Buenos Aires,1727,Varied
809,4/7/2023,7,2023,TR,200000363358999,,,1959,1124T,2 Squares Tusor,Cigar,1,26000,26000,0,"1730,46",0,0,16376,"24269,54",Mail,Santa Fe,3000,Extra by Santiago del Estero taxes
808,4/7/2023,7,2023,MP,200000363358638,,,1958,7797358,Game towel and cannon wipe,White,1,7990,7990,1200,1200,"1318,6",0,5040,"6671,4",Particular,Caba,1428,Paid
810,5/7/2023,7,2023,MP,200000363358313,,,1960,7797358,Game towel and cannon wipe,White,10,7990,79900,0,0,13186,"3595,5",50400,"63118,5",Particular,Santa Fe,2000,Retention imposed by Santa Fe taxes
811,7/7/2023,7,2023,MP,200000363358639,,,1961,5413,Container bag,Reindeer,1,5490,5490,1300,1300,"968,6",0,2649,"4521,4",Particular,Caba,1127,Paid
812,7/7/2023,7,2023,MP,200000363358640,,,1962,1124T,2 Squares Tusor,Sand,1,35990,35990,0,"3749,99","5218,55",0,17359,"27021,46",Particular,La Pampa,6300,Paid
813,8/7/2023,7,2023,MP,200000363358641,,,1963,1124T,2 Squares Tusor,Sand,1,35990,35990,0,"3749,99","5218,55",0,17359,"27021,46",Particular,Buenos Aires,1752,Paid
815,10/7/2023,7,2023,TR,200000363359003,,,1964,1014,Gabardina/Pique Square,Elephant,1,6000,6000,0,0,0,0,3000,6000,Mail,Jujuy,4600,Extra by Santa Fe taxes
814,10/7/2023,7,2023,TR,200000363359001,,,1964,1014,Gabardina/Pique Square,Dino,1,6000,6000,2500,"1899,76",0,0,3000,"6600,24",Mail,Jujuy,4600,Paid
816,11/7/2023,7,2023,MP,200000363358642,,,1965,5413,Container bag,Nordic rabbit,1,5490,5490,1250,1250,"968,6",0,2649,"4521,4",Particular,Caba,1428,Paid
817,12/7/2023,7,2023,MP,200000363358643,,,1966,5413,Container bag,Reindeer,1,5490,5490,1030,1030,"968,6",0,2649,"4521,4",Particular,Buenos Aires,1633,Paid
818,12/7/2023,7,2023,MP,200000363358644,,,1967,1124M,2 -seat microfiber padded,Lead,1,13990,13990,0,0,"2028,55",0,5000,"11961,45",Particular,Caba,1018,Paid
822,13/7/2023,7,2023,MP,200000363358316,,,1969,8500,Nordic candle,Natural,1,4890,4890,0,0,"884,6","73,35",2408,"3932,05",Particular,Mendoza,5505,Extra by Mendoza taxes
819,13/7/2023,7,2023,MP,200000363358315,,,1968,5413,Container bag,Zorrito,1,5490,5490,1030,1030,"968,6",0,2649,"4521,4",Particular,Buenos Aires,1704,Paid
820,13/7/2023,7,2023,MP,200000363358807,,,1969,1134T,2 1/2 Plazas Tusor,Cigar,1,35000,35000,0,"1443,55","1849,82",0,20023,"31706,63",Mail,Buenos Aires,1822,Paid
821,13/7/2023,7,2023,MP,200000363359000,,,1969,5565,Long spike bed footer,Natural,1,16100,16100,0,0,0,0,9493,16100,Mail,Buenos Aires,1727,Paid
823,14/7/2023,7,2023,MP,200000363358645,,,1970,7797358,Game towel and cannon wipe,White,1,7990,7990,1200,1200,"1318,6",0,5746,"6671,4",Particular,Buenos Aires,1712,Paid
824,16/7/2023,7,2023,MP,200000363358646,,,1971,1124T,2 Squares Tusor,Silver,1,35990,35990,0,"2647,49","5218,55","539,85",17359,"27584,11",Particular,Neuquén,8300,Extra by Neuquen taxes
825,17/7/2023,7,2023,EF,200000363358816,,,2265,1114T,1/2 tusor square,Silver,1,20200,20200,0,0,0,0,13558,20200,Withdrawal,Misiones,3334,Extra by Rio Negro taxes
826,17/7/2023,7,2023,EF,200000363358817,,,2266,7797358,Game towel and cannon wipe,White,1,7700,7700,0,0,0,0,5746,7700,Withdrawal,Misiones,3334,Extra by Rio Negro taxes
840,17/7/2023,7,2023,TR,200000363358747,,,1972,3110T,Case 55 * 80 tusor,Elephant,2,4100,8200,0,0,0,0,5058,8200,Mail,Buenos Aires,2900,Paid
839,17/7/2023,7,2023,TR,200000363358823,,,1972,1124T,2 Squares Tusor,Elephant,1,27900,27900,1500,"1730,46",0,0,17359,"27669,54",Mail,Buenos Aires,2900,Paid
841,17/7/2023,7,2023,MP,200000363358318,,,1973,1124T,2 Squares Tusor,Hazelnut,1,35990,35990,0,"2427,49","5218,55",0,17359,"28343,96",Particular,Buenos Aires,1638,Paid
827,17/7/2023,7,2023,EF,200000363358746,,,2238,1124T,2 Squares Tusor,Cigar,1,19268,19268,12228,"8652,29",0,0,17359,"22843,71",Mail,Buenos Aires,1727,Paid
830,17/7/2023,7,2023,EF,200000363358808,,,2262,5521,Long hair pillow 35 x 50,Natural,2,3915,7830,0,0,0,0,7054,7830,Mail,Buenos Aires,1727,Varied
834,17/7/2023,7,2023,EF,200000363358809,,,2262,10400,Table Road - Tusor C/Voladado 1.80 meters,Natural,1,2557,2557,0,0,0,0,2304,2557,Mail,Buenos Aires,1727,Varied
838,17/7/2023,7,2023,EF,200000363358810,,,2263,5523,Ultra Soft Almohadon 35 x 50,Lead,1,2894,2894,0,0,0,0,2607,2894,Mail,Buenos Aires,1727,Varied
828,17/7/2023,7,2023,EF,200000363359002,,,2339,1124T,2 Squares Tusor,Pink,1,19268,19268,0,0,0,0,17359,19268,Mail,Buenos Aires,1727,Varied
829,17/7/2023,7,2023,EF,200000363359004,,,2340,1134T,2 1/2 Plazas Tusor,Cigar,2,22226,44452,0,0,0,0,40046,44452,Mail,Buenos Aires,1727,Varied
831,17/7/2023,7,2023,EF,200000363359005,,,2340,5521,Long hair pillow 35 x 50,Silver,2,3915,7830,0,0,0,0,7054,7830,Mail,Buenos Aires,1727,Varied
835,17/7/2023,7,2023,EF,200000363359006,,,2341,10400,Table Road - Tusor C/Voladado 1.80 meters,Pear,1,2557,2557,0,0,0,0,2304,2557,Mail,Buenos Aires,1727,Varied
832,17/7/2023,7,2023,EF,200000363359007,,,2341,3400T,Round tusor pillow,Natural,1,2717,2717,0,0,0,0,2448,2717,Mail,Buenos Aires,1727,Varied
836,17/7/2023,7,2023,EF,200000363359008,,,2342,5523,Ultra Soft Almohadon 35 x 50,Natural,2,2894,5788,0,0,0,0,5214,5788,Mail,Buenos Aires,1727,Varied
833,17/7/2023,7,2023,EF,200000363359009,,,2342,3400T,Round tusor pillow,Silver,1,2717,2717,0,0,0,0,2448,2717,Mail,Buenos Aires,1727,Varied
837,17/7/2023,7,2023,EF,200000363359010,,,2343,5523,Ultra Soft Almohadon 35 x 50,Pink,1,2894,2894,0,0,0,0,2607,2894,Mail,Buenos Aires,1727,Varied
