Checkout Date,Service Provider,Appointment Date,Customer,Service/Product/GC/Package/Membership/Class,Transaction Type,GiftCertificate No,Qty,Price,Tax,Tip,Disc,Amt paid,Cash,Check,GC redeem,Pkg,Mbsp,CC,BankAccount,Vagaro Pay Later,OtherAmount,IOU/Invoice,IOU/GC Status,Pnts Earned,Pnts Used,Pnts Refunded,Change Due
"Jan 17, 2023 1:43 PM",Service Provider,"Jan 17, 2023 12:00 PM",Customer,"Haircut ,Root Color, Highlights, and a Glaze",Services,,1,200,0,45,0,245,0,0,0,0,0,245,0,0,0,0,---,215,0,0,0
"Jan 17, 2023 1:43 PM",Service Provider,--,Customer,Quick Dry Heat Spray,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,28,0,0,0
"Jan 13, 2023 9:01 PM",Service Provider,"Jan 13, 2023 2:30 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,60,0,0,0,0,0,0,0,0,0,---,60,0,0,0
"Jan 13, 2023 3:38 PM",Service Provider,"Jan 13, 2023 1:30 PM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"Jan 13, 2023 3:24 PM",Service Provider,"Jan 13, 2023 2:00 PM",Customer,Glaze / Gloss / Toner,Services,,1,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,---,45,0,0,0
"Jan 13, 2023 11:55 AM",Service Provider,"Jan 13, 2023 10:00 AM",Customer,Root Color and Highlights,Services,,1,165,0,19,0,184,0,0,0,0,0,184,0,0,0,0,---,165,0,0,0
"Jan 13, 2023 11:55 AM",Service Provider,"Jan 13, 2023 12:30 PM",Customer,Toner,Services,,1,25,0,19,0,44,0,0,0,0,0,44,0,0,0,0,---,0,0,0,0
"Jan 12, 2023 7:09 PM",Service Provider,"Jan 12, 2023 5:00 PM",Customer,Root Color and Highlights,Services,,1,165,0,33,0,198,0,0,0,0,0,198,0,0,0,0,---,165,0,0,0
"Jan 12, 2023 4:59 PM",Service Provider,"Jan 12, 2023 4:30 PM",Customer,Womens Haircut,Services,,1,55,0,11,0,66,0,0,0,0,0,66,0,0,0,0,---,60,0,0,0
"Jan 12, 2023 1:31 PM",Service Provider,"Jan 12, 2023 12:00 PM",Customer,Keratin Treatment,Services,,1,250,0,50,0,300,0,0,0,0,0,300,0,0,0,0,---,250,0,0,0
"Jan 12, 2023 10:42 AM",Service Provider,"Jan 12, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,60,0,0,0,0,0,0,0,0,0,---,60,0,0,0
"Jan 11, 2023 5:38 PM",Service Provider,"Jan 11, 2023 2:00 PM",Customer,Hair Color (All Over),Services,,1,250,0,50,0,300,0,0,0,0,0,300,0,0,0,0,---,100,0,0,0
"Jan 11, 2023 12:46 PM",Service Provider,"Jan 11, 2023 10:00 AM",Customer,Hair Color (Roots),Services,,1,75,0,0,0,75,0,0,0,0,0,75,0,0,0,0,---,75,0,0,0
"Jan 11, 2023 12:46 PM",Service Provider,"Jan 11, 2023 11:15 AM",Customer,Keratin Treatment,Services,,1,250,0,0,0,250,0,0,0,0,0,250,0,0,0,0,---,250,0,0,0
"Jan 7, 2023 3:51 PM",Service Provider,"Jan 7, 2023 3:00 PM",Customer,Mens Haircut,Services,,1,30,0,9,0,39,0,0,0,0,0,39,0,0,0,0,---,30,0,0,0
"Jan 7, 2023 1:15 PM",Service Provider,"Jan 7, 2023 10:00 AM",Customer,Keratin Treatment,Services,,1,250,0,100,0,350,0,0,0,0,0,350,0,0,0,0,---,250,0,0,0
"Jan 6, 2023 5:32 PM",Service Provider,"Jan 6, 2023 4:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,35,0,160,0,0,0,0,0,160,0,0,0,0,---,125,0,0,0
"Jan 6, 2023 4:00 PM",Service Provider,"Jan 6, 2023 4:00 PM",Customer,Bang / Neck Trim,Services,,1,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,---,15,0,0,0
"Jan 6, 2023 4:00 PM",Service Provider,--,Customer,Dry Shampoo Travel Size,In-House Products,,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1000,0,0
"Jan 6, 2023 4:00 PM",Service Provider,--,Customer,Volume Spray Travel Size,In-House Products,,1,16,0.96,0,0,16.96,0,0,0,0,0,16.96,0,0,0,0,---,16,0,0,0
"Jan 6, 2023 3:10 PM",Service Provider,--,Customer,Door County Cherry Lip Balm,In-House Products,,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1000,0,0
"Jan 6, 2023 3:08 PM",Service Provider,"Jan 6, 2023 2:30 PM",Customer,Mens Haircut,Services,,1,30,0,4.5,0,34.5,0,0,0,0,0,34.5,0,0,0,0,---,30,0,0,0
"Jan 6, 2023 2:19 PM",Service Provider,"Jan 6, 2023 2:00 PM",Customer,Mens Haircut,Services,,1,30,0,6,0,36,0,0,0,0,0,36,0,0,0,0,---,30,0,0,0
"Jan 6, 2023 1:44 PM",Service Provider,"Jan 6, 2023 12:30 PM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"Jan 6, 2023 1:44 PM",Service Provider,--,Customer,Maria Nila Travel Bag,In-House Products,,1,50,3,0,0,53,0,0,0,0,0,53,0,0,0,0,---,55,0,0,0
"Jan 6, 2023 11:24 AM",Service Provider,"Jan 6, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jan 5, 2023 4:59 PM",Service Provider,"Jan 5, 2023 6:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Jan 5, 2023 4:59 PM",Service Provider,"Jan 5, 2023 8:00 PM",Customer,Toner,Services,,1,25,0,5,0,30,0,0,0,0,0,30,0,0,0,0,---,0,0,0,0
"Jan 5, 2023 2:52 PM",Service Provider,"Jan 5, 2023 12:30 PM",Customer,Partial Highlights,Services,,1,120,0,18,0,138,0,0,0,0,0,138,0,0,0,0,---,120,0,0,0
"Jan 5, 2023 12:25 PM",Service Provider,"Jan 5, 2023 11:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,100,0,0,0,0,25,0,0,0,0,---,125,0,0,0
"Jan 5, 2023 10:42 AM",Service Provider,"Jan 5, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"Jan 4, 2023 5:53 PM",Service Provider,"Jan 3, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,60,0,0,0,0,0,0,0,0,0,---,60,0,0,0
"Jan 4, 2023 5:52 PM",Service Provider,"Jan 4, 2023 12:30 PM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,30,0,0,0,0,0,0,0,0,0,---,30,0,0,0
"Jan 4, 2023 5:52 PM",Service Provider,"Jan 4, 2023 1:00 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,60,0,0,0,0,0,0,0,0,0,---,60,0,0,0
"Jan 4, 2023 12:11 PM",Service Provider,"Jan 4, 2023 10:00 AM",Customer,Haircut and Highlights,Services,,1,175,0,31.82,0,206.82,0,0,0,0,0,206.82,0,0,0,0,---,175,0,0,0
"Jan 4, 2023 12:11 PM",Service Provider,"Jan 4, 2023 12:30 PM",Customer,Glaze / Gloss / Toner,Services,,1,25,0,8.18,0,33.18,0,0,0,0,0,33.18,0,0,0,0,---,45,0,0,0
"Jan 3, 2023 12:16 PM",Service Provider,"Jan 3, 2023 1:55 PM",Customer,Womens Haircut,Services,,1,60,0,15,0,75,0,0,0,0,0,75,0,0,0,0,---,60,0,0,0
"Jan 2, 2023 4:48 PM",Service Provider,--,Customer,To-Go Custom Color Kit,In-House Products,,1,40,2.4,0,0,42.4,0,0,0,0,0,42.4,0,0,0,0,---,40,0,0,0
"Jan 2, 2023 1:39 PM",Service Provider,--,Customer,26,Invoices,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4,Void,0,0,0,0
